48-Cd-113(n,total) ENDF/B-VII.1
841.316,137.572
841.508,156.973
841.697,164.64
841.716,164.684
841.883,159.322
842.093,139.84
842.643,63.8744
842.804,45.8559
842.941,33.6425
843.059,25.4962
843.174,19.4094
843.272,15.4166
843.37,12.3541
843.485,9.71462
843.591,7.95767
843.705,6.60631
843.847,5.45598
843.989,4.69578
844.159,4.09381
844.387,3.58452
844.691,3.16989
845.103,2.8568
845.598,2.71567
845.681,2.71309
846.175,2.82459
846.588,3.10914
846.897,3.47244
847.258,4.12006
847.594,5.03071
847.866,6.0835
848.138,7.54751
848.369,9.25572
848.6,11.5945
848.797,14.3405
848.995,18.1205
849.16,22.4546
849.317,28.0591
849.465,35.317
849.61,44.9848
849.733,56.1144
849.857,70.7623
849.993,92.1788
850.123,119.215
850.265,157.948
850.414,210.324
850.581,285.302
850.785,399.176
851.304,728.193
851.542,830.865
851.746,862.33
851.951,834.261
852.211,725.633
852.797,382.239
853.003,285.033
853.184,218.691
853.357,170.931
853.518,137.909
853.704,110.222
853.889,90.5958
854.075,76.4858
854.306,63.9608
854.594,53.1421
854.941,44.2738
855.328,37.4028
855.823,31.3333
856.462,26.0588
857.183,22.0604
858.049,18.8024
859.245,15.8406
860.688,13.5471
862.543,11.6699
865.017,10.1106
868.109,8.92774
868.913,8.80529
869.407,9.04851
870.423,10.5872
870.557,10.6338
870.954,10.241
871.677,8.69921
872.086,8.18649
872.689,7.89006
877.992,7.10634
889.201,6.20647
898.702,5.555
899.142,5.65088
899.445,6.02258
899.641,6.63376
899.787,7.44547
899.934,8.70522
900.08,10.5575
900.227,13.1313
900.407,17.374
900.642,24.5538
901.025,37.1553
901.251,42.2331
901.434,43.647
901.638,42.0268
901.869,36.7844
902.398,20.3903
902.593,15.6566
902.768,12.4795
902.944,10.2627
903.12,8.80663
903.316,7.81348
903.511,7.23326
903.902,6.67095
904.684,6.24578
906.894,5.75963
908.919,5.48166
909.408,5.58957
909.653,5.90647
909.842,6.48502
909.992,7.31877
910.143,8.6606
910.268,10.3072
910.393,12.5576
910.543,16.1909
910.712,21.5905
910.952,31.3533
911.344,48.294
911.558,54.4688
911.739,56.3434
911.931,54.5389
912.167,47.7943
912.709,25.8862
912.907,19.5481
913.082,15.3651
913.232,12.7689
913.408,10.6789
913.608,9.18865
913.825,8.2571
914.103,7.61555
914.548,7.11718
915.759,6.5648
917.65,6.26762
918.293,6.47633
918.683,6.95966
919.459,8.42125
919.687,8.55622
920.054,8.21267
920.882,6.53581
921.388,6.06636
922.353,5.87903
937.125,5.33161
937.746,5.46203
938.013,5.78149
938.19,6.21883
938.398,7.08361
938.597,8.38309
938.831,10.5136
939.345,16.1591
939.593,17.8847
939.745,18.1988
939.978,17.4862
940.239,15.3272
940.714,10.3898
940.936,8.61855
941.165,7.36189
941.387,6.61781
941.654,6.13771
942.127,5.8106
943.844,5.56656
960.865,4.97738
962.951,4.80347
963.385,4.96179
963.61,5.3257
963.769,5.85331
963.929,6.74171
964.088,8.13774
964.242,10.1055
964.405,12.9593
964.6,17.4391
965.152,32.524
965.378,36.478
965.544,37.4308
965.732,36.3112
965.94,32.692
966.546,17.2701
966.742,13.4008
966.919,10.8035
967.1,8.96397
967.281,7.76795
967.499,6.91531
967.788,6.34115
968.223,5.97736
969.208,5.65932
973.481,5.14181
973.963,5.29282
974.169,5.58384
974.376,6.19522
974.548,7.09212
974.72,8.47412
974.9,10.5474
975.126,14.0581
975.639,23.5019
975.873,26.3138
976.042,26.9957
976.253,26.0831
976.482,23.2305
977.04,13.6435
977.267,10.6629
977.456,8.8914
977.645,7.69805
977.872,6.83335
978.148,6.29567
978.698,5.90233
980.405,5.59833
985.877,5.35334
994.371,5.22844
995.944,5.29768
996.347,5.48268
996.678,5.86324
997.065,6.70373
997.71,8.44895
997.999,8.72851
998.29,8.44127
999.191,6.073
999.476,5.62177
999.855,5.32552
1000.74,5.17637
1008.87,5.08382
1010.07,5.16489
1010.68,5.49993
1011.58,6.45365
1011.8,6.51729
1012.23,6.26809
1013.04,5.3786
1013.33,5.20823
1014.13,5.05277
1017.44,5.00817
1018.6,5.06305
1019.37,5.36367
1020.14,5.71163
1020.19,5.71348
1020.81,5.48685
1021.64,5.07201
1023.08,4.95619
1043.56,4.66005
1048.66,4.37255
1049.06,4.4313
1049.28,4.60095
1049.5,5.01436
1049.66,5.60687
1049.83,6.57033
1049.99,8.03589
1050.15,10.0679
1050.33,13.1381
1050.58,18.5447
1051.0,28.6815
1051.23,32.6978
1051.44,34.0198
1051.66,32.786
1051.89,29.1338
1052.48,15.8439
1052.68,12.4078
1052.86,10.0219
1053.04,8.33996
1053.23,7.22253
1053.41,6.5129
1053.7,5.89543
1054.14,5.51073
1055.12,5.20554
1058.25,4.88411
1061.61,4.71477
1062.34,4.77225
1063.64,5.17834
1064.26,4.97586
1065.22,4.50445
1065.83,4.4091
1066.2,4.53778
1066.46,4.92226
1066.63,5.46752
1066.79,6.31866
1066.95,7.52113
1067.1,9.21122
1067.25,11.5127
1067.45,15.2199
1068.01,27.8571
1068.24,31.5241
1068.44,32.7117
1068.66,31.5732
1068.89,28.1621
1069.48,15.5846
1069.68,12.2778
1069.86,9.95877
1070.04,8.30678
1070.22,7.19741
1070.4,6.48545
1070.69,5.85921
1071.13,5.46611
1072.11,5.15488
1075.35,4.8068
1078.91,4.6328
1079.56,4.73991
1079.92,5.0196
1080.3,5.69121
1080.72,6.9476
1081.17,8.30717
1081.47,8.68994
1081.49,8.69117
1081.78,8.36785
1082.16,7.23319
1082.64,5.66697
1082.98,4.94008
1083.28,4.57375
1083.68,4.34975
1085.17,4.14735
1085.46,4.13851
1086.17,4.24618
1086.42,4.42874
1086.68,4.85377
1086.87,5.49942
1087.03,6.41796
1087.17,7.67458
1087.3,9.3086
1087.43,11.5625
1087.55,14.588
1087.69,18.786
1087.85,25.2947
1088.04,35.2008
1088.31,53.2326
1088.69,78.3477
1088.93,89.684
1089.15,93.5352
1089.38,89.9194
1089.61,79.5196
1090.23,40.8145
1090.44,30.4209
1090.62,23.4284
1090.78,18.736
1090.93,15.646
1091.11,12.8611
1091.3,11.007
1091.49,9.78194
1091.78,8.58699
1092.16,7.74982
1092.7,7.05302
1093.61,6.41212
1095.0,5.90075
1097.98,5.38848
1105.41,4.8393
1112.45,4.30098
1115.63,3.80431
1117.25,3.48565
1117.52,3.55445
1117.75,3.80293
1117.93,4.23734
1118.06,4.86113
1118.19,5.80075
1118.31,7.10017
1118.42,8.72665
1118.52,10.9246
1118.63,13.831
1118.74,18.1264
1118.86,23.6983
1119.0,31.5836
1119.16,43.7879
1119.35,61.6759
1119.89,120.933
1120.13,138.563
1120.34,144.762
1120.36,144.773
1120.58,138.91
1120.78,125.125
1121.21,81.0461
1121.47,56.5744
1121.66,41.7923
1121.82,32.2901
1121.98,25.3004
1122.14,20.2894
1122.29,16.7368
1122.45,14.2667
1122.63,12.2903
1122.88,10.6857
1123.23,9.44112
1123.75,8.44018
1124.27,7.83765
1125.56,7.00186
1126.44,6.70509
1126.88,6.67146
1127.28,6.84242
1127.69,7.38834
1128.63,9.66406
1128.88,9.84969
1129.24,9.43991
1130.13,6.97208
1130.44,6.43919
1130.84,6.06744
1131.81,5.82183
1138.93,5.43117
1143.97,5.31476
1144.82,5.36924
1145.33,5.60974
1145.71,6.08707
1146.22,7.25071
1146.71,8.35652
1146.99,8.58671
1147.36,8.23286
1148.19,6.22792
1148.49,5.7299
1148.9,5.38918
1149.66,5.2177
1166.99,4.83624
1167.72,4.94329
1168.03,5.23086
1168.24,5.62513
1168.48,6.38121
1168.76,7.74551
1169.42,11.9935
1169.71,13.124
1169.85,13.2765
1170.09,12.8846
1170.42,11.2414
1170.98,7.83397
1171.28,6.56198
1171.6,5.77167
1171.88,5.39423
1172.3,5.15573
1172.75,5.0898
1173.12,5.20023
1173.37,5.44962
1173.62,5.96454
1173.88,6.87009
1174.2,8.54657
1174.74,11.8212
1175.02,12.8296
1175.15,12.9445
1175.43,12.4368
1175.77,10.7451
1176.28,7.84479
1176.58,6.64043
1176.89,5.88866
1177.23,5.4862
1177.75,5.25958
1180.91,5.04596
1231.01,4.40846
1240.16,4.15958
1244.86,3.92112
1248.46,3.5599
1249.16,3.47617
1249.59,3.54838
1249.85,3.8131
1250.04,4.26589
1250.2,4.97547
1250.35,5.92786
1250.49,7.30936
1250.63,9.17768
1250.77,11.7176
1250.93,15.4913
1251.14,21.5286
1251.5,34.9308
1251.81,45.9542
1252.06,51.6111
1252.25,53.0668
1252.46,51.4449
1252.65,47.244
1253.0,35.6467
1253.35,23.4939
1253.57,17.3824
1253.74,13.6689
1253.92,10.8849
1254.07,9.10574
1254.23,7.74272
1254.39,6.80375
1254.59,6.06551
1254.85,5.48441
1255.11,5.14866
1255.8,4.68594
1257.47,4.14379
1262.46,2.98923
1263.89,2.66234
1264.03,2.65553
1264.31,2.69835
1264.53,2.82718
1264.74,3.13084
1264.91,3.60341
1265.05,4.23085
1265.17,5.05416
1265.29,6.23866
1265.39,7.64006
1265.49,9.50354
1265.59,11.9478
1265.71,15.7139
1265.83,20.6877
1265.95,27.4961
1266.09,37.1574
1266.24,50.785
1266.41,70.0898
1266.66,103.817
1267.17,181.871
1267.43,208.397
1267.66,216.879
1267.9,208.377
1268.13,186.21
1268.8,92.8015
1269.03,66.9509
1269.21,50.8726
1269.37,40.0276
1269.54,31.904
1269.7,25.9805
1269.89,21.2409
1270.06,18.1317
1270.29,15.5455
1270.51,13.8455
1270.87,12.1094
1271.31,10.7625
1272.06,9.38158
1273.06,8.29896
1274.38,7.453
1276.17,6.77969
1279.6,6.08784
1285.47,5.51494
1286.67,5.44998
1287.69,5.55971
1288.94,5.98876
1288.96,5.98878
1289.74,5.71035
1290.76,5.27185
1295.17,4.985
1304.39,4.4205
1307.92,4.06599
1308.26,4.24154
1308.5,4.59462
1308.67,5.09631
1308.84,5.90977
1309.01,7.05347
1309.18,8.77586
1309.36,11.3348
1309.57,15.0316
1309.88,22.1007
1310.27,31.2255
1310.52,35.3338
1310.76,36.6748
1310.98,35.4907
1311.26,31.2662
1311.91,17.0294
1312.14,12.9262
1312.35,10.1908
1312.53,8.45253
1312.74,7.07505
1312.97,6.09795
1313.21,5.4961
1313.55,4.97164
1314.24,4.4291
1315.0,4.08153
1315.19,4.06223
1315.44,4.16899
1315.63,4.449
1315.75,4.80507
1315.91,5.55009
1316.04,6.49061
1316.16,7.85539
1316.29,9.88935
1316.43,12.708
1316.56,16.4898
1316.69,21.4036
1316.84,28.7376
1317.02,39.1988
1317.26,57.11
1317.76,98.0113
1318.02,112.785
1318.24,117.696
1318.26,117.73
1318.46,114.597
1318.73,101.576
1319.42,50.1746
1319.63,37.2498
1319.83,28.4327
1319.99,22.6284
1320.16,18.3511
1320.33,15.1984
1320.52,12.8688
1320.71,11.3271
1320.96,10.0325
1321.32,8.96743
1321.89,8.08092
1322.56,7.46151
1324.02,6.72034
1326.13,6.1755
1329.44,5.73169
1343.29,4.8341
1343.78,4.93639
1344.12,5.2588
1344.4,5.86595
1344.66,6.80925
1344.96,8.44628
1345.57,12.6492
1345.87,13.9546
1346.05,14.2026
1346.34,13.6631
1346.69,11.7988
1347.21,8.44875
1347.52,6.9659
1347.76,6.17942
1348.05,5.58774
1348.45,5.19542
1348.98,4.99216
1354.68,4.33508
1355.08,4.43698
1355.38,4.7162
1355.63,5.20139
1355.89,5.99983
1356.21,7.47396
1356.8,10.6524
1357.1,11.5757
1357.24,11.7
1357.49,11.3509
1357.83,9.95451
1358.46,6.58546
1358.77,5.36874
1359.01,4.75251
1359.3,4.26503
1359.73,3.88279
1360.81,3.42616
1361.42,3.29349
1361.72,3.38513
1361.95,3.67936
1362.08,4.01535
1362.21,4.56804
1362.34,5.42387
1362.47,6.68525
1362.6,8.38779
1362.72,10.7422
1362.84,13.9179
1362.97,18.0956
1363.1,24.0564
1363.24,31.639
1363.41,43.612
1363.63,62.6351
1364.24,126.964
1364.49,145.757
1364.73,153.466
1364.77,153.646
1365.02,147.56
1365.29,128.341
1365.93,66.7981
1366.15,50.1117
1366.32,39.1368
1366.5,30.8125
1366.67,24.6256
1366.84,20.1704
1367.02,17.032
1367.21,14.6556
1367.44,12.8095
1367.74,11.3058
1368.2,10.019
1368.9,8.91455
1369.99,7.95474
1371.76,7.14486
1374.31,6.55374
1378.33,6.09272
1385.86,5.69337
1407.93,5.21848
1408.93,5.31013
1409.74,5.70913
1410.56,6.17472
1410.68,6.18527
1411.24,5.97929
1412.23,5.31562
1413.03,5.11554
1416.33,4.93118
1416.88,5.06349
1417.19,5.39893
1417.45,5.99924
1417.71,7.04555
1417.96,8.56864
1418.29,11.3939
1418.78,15.8218
1419.07,17.5225
1419.27,17.8776
1419.55,17.1696
1419.86,15.091
1420.49,9.81974
1420.77,8.07714
1421.02,7.03229
1421.33,6.25914
1421.74,5.76258
1422.29,5.52515
1423.84,5.33395
1433.12,5.05932
1439.69,4.95298
1440.95,5.09172
1442.07,5.32541
1444.19,4.87581
1454.93,4.47815
1458.29,4.22046
1458.7,4.29859
1458.98,4.51123
1459.2,4.86607
1459.45,5.56968
1459.69,6.70062
1459.97,8.51651
1460.7,14.6221
1460.99,16.0737
1461.17,16.3409
1461.45,15.6785
1461.76,13.7458
1462.4,8.72659
1462.69,7.00538
1462.93,6.05744
1463.22,5.32138
1463.58,4.8829
1464.05,4.69158
1464.28,4.68754
1464.77,4.85136
1465.1,5.1753
1465.34,5.65225
1465.55,6.32748
1465.75,7.37723
1465.9,8.62518
1466.06,10.3896
1466.22,12.8395
1466.37,16.1667
1466.55,21.0753
1466.73,28.1856
1466.93,37.8091
1467.2,54.3366
1467.82,97.4711
1468.1,110.771
1468.36,115.584
1468.39,115.593
1468.63,111.691
1468.86,101.604
1469.37,69.9018
1469.71,48.7917
1469.96,36.8021
1470.18,28.73
1470.38,23.3259
1470.6,18.9027
1470.82,15.9452
1471.07,13.6738
1471.39,11.8647
1471.77,10.5054
1472.28,9.38625
1473.06,8.38339
1474.2,7.53731
1476.08,6.80434
1478.47,6.32655
1483.61,5.84657
1495.91,5.4311
1508.57,5.1695
1509.25,5.23423
1509.74,5.56419
1510.12,6.2185
1510.51,7.40632
1511.25,10.2407
1511.6,10.8695
1511.67,10.8878
1512.0,10.5069
1512.45,9.03163
1512.99,7.15661
1513.38,6.30573
1513.77,5.93492
1513.91,5.90968
1514.27,6.08708
1514.68,6.71171
1515.63,8.99451
1515.99,9.32323
1516.35,8.99264
1516.95,7.50664
1517.44,6.32966
1517.85,5.73156
1518.32,5.41825
1519.12,5.27924
1539.88,5.02778
1541.76,5.1162
1542.97,5.28892
1545.08,4.99028
1557.65,4.72164
1562.46,4.40156
1563.94,4.20753
1564.39,4.2854
1564.68,4.59755
1564.91,5.15313
1565.09,5.97551
1565.26,7.13814
1565.44,8.89863
1565.61,11.3459
1565.81,15.0317
1566.04,20.6384
1566.76,41.5203
1567.04,47.0429
1567.28,48.5639
1567.53,46.7493
1567.8,41.6187
1568.53,22.0083
1568.78,16.6829
1568.99,13.3483
1569.17,11.1578
1569.4,9.2631
1569.63,8.09142
1569.85,7.37088
1570.2,6.72588
1570.72,6.27644
1571.71,5.9005
1574.17,5.51898
1576.44,5.38527
1578.41,5.61317
1580.9,5.20619
1599.73,4.89825
1600.94,5.0548
1602.24,5.43598
1602.28,5.43654
1603.14,5.21278
1604.31,4.86256
1616.34,4.46363
1620.15,4.21677
1620.68,4.35221
1621.08,4.75605
1621.41,5.45703
1621.74,6.56213
1622.5,9.72956
1622.84,10.4681
1622.95,10.5188
1623.24,10.1761
1623.53,9.23394
1624.29,6.06084
1624.57,5.18637
1624.8,4.64822
1625.1,4.22654
1625.4,4.08212
1625.63,4.20465
1625.78,4.45106
1625.97,5.03778
1626.12,5.83997
1626.28,7.12611
1626.42,8.69435
1626.56,10.7946
1626.72,14.0409
1626.89,18.5282
1627.09,25.3566
1627.37,37.0137
1627.92,62.5912
1628.21,71.747
1628.47,74.8455
1628.72,72.3606
1629.01,64.0269
1629.76,32.396
1630.0,24.3523
1630.22,18.7732
1630.42,15.1143
1630.62,12.4078
1630.82,10.5514
1631.05,9.16562
1631.37,8.03756
1631.79,7.28444
1632.41,6.70519
1633.74,6.08416
1636.49,5.49735
1642.88,4.63802
1643.29,4.75274
1643.54,5.03091
1643.78,5.63569
1643.99,6.5761
1644.17,7.74908
1644.36,9.6186
1644.55,12.1577
1644.79,16.2803
1645.23,25.6013
1645.57,32.5951
1645.86,36.5982
1646.07,37.5365
1646.31,36.5058
1646.58,33.0127
1647.36,17.7678
1647.6,14.011
1647.82,11.4514
1648.03,9.59317
1648.2,8.52983
1648.46,7.46509
1648.72,6.83215
1649.06,6.36464
1649.58,6.01714
1651.23,5.54708
1657.28,4.5954
1657.66,4.74587
1657.89,5.06609
1658.06,5.52143
1658.26,6.41199
1658.43,7.60407
1658.61,9.39714
1658.79,11.8714
1658.98,15.4771
1659.22,21.0453
1659.92,41.0417
1660.21,46.8392
1660.48,48.7994
1660.74,47.09
1661.02,42.0652
1661.76,22.6081
1662.02,17.2849
1662.24,13.9398
1662.47,11.2839
1662.71,9.528
1662.94,8.45218
1663.12,7.88964
1663.48,7.22078
1664.21,6.64551
1665.88,6.14303
1669.38,5.75353
1676.97,5.46147
1706.57,5.13552
1708.18,5.18484
1708.87,5.3985
1709.63,6.03016
1710.38,6.65379
1710.6,6.69594
1711.12,6.46017
1712.25,5.41898
1712.86,5.17783
1715.76,5.05969
1728.67,4.83734
1731.02,4.72142
1731.56,4.82206
1731.91,5.12102
1732.19,5.69686
1732.43,6.52881
1732.68,7.90274
1732.93,9.83972
1733.27,13.2647
1733.86,19.8582
1734.17,21.9624
1734.39,22.42
1734.65,21.7139
1734.99,19.1744
1735.69,12.0233
1736.0,9.52409
1736.26,8.05187
1736.57,6.94868
1736.95,6.20758
1737.32,5.85323
1738.16,5.5552
1741.28,5.27759
1743.22,5.22519
1744.3,5.29526
1744.92,5.61153
1745.33,6.13547
1745.91,7.3876
1746.51,8.74472
1746.9,9.06569
1747.27,8.75765
1747.9,7.34419
1748.44,6.13844
1748.93,5.51047
1749.55,5.1993
1752.19,5.06594
1769.15,4.80737
1769.94,4.91961
1770.39,5.25664
1770.75,5.85904
1771.17,6.9923
1771.9,9.36081
1772.28,9.98546
1772.37,10.013
1772.7,9.72139
1773.16,8.51556
1773.77,6.67266
1774.19,5.81283
1774.61,5.3418
1775.13,5.08996
1777.55,4.86875
1783.14,4.49833
1784.19,4.3865
1784.68,4.50294
1784.94,4.78124
1785.14,5.19809
1785.34,5.89293
1785.53,6.97471
1785.73,8.55667
1785.93,10.7334
1786.17,14.2611
1786.51,20.5238
1786.99,30.1689
1787.31,34.5386
1787.59,35.8594
1787.87,34.4944
1788.15,30.8935
1788.93,16.8999
1789.18,13.3756
1789.4,11.02
1789.62,9.30488
1789.88,7.93233
1790.19,6.99342
1790.46,6.53761
1790.98,6.08687
1792.01,5.74997
1794.54,5.43646
1802.4,5.16634
1804.52,5.14247
1805.91,5.2111
1806.48,5.45045
1806.99,6.02255
1807.51,7.06763
1808.2,8.5904
1808.6,8.91262
1808.97,8.62932
1809.58,7.30631
1810.12,6.13762
1810.6,5.49962
1811.21,5.16472
1812.85,5.03427
1819.42,4.89378
1820.22,5.02336
1820.67,5.39773
1821.04,6.05978
1821.46,7.29702
1822.2,9.87285
1822.58,10.5577
1822.69,10.5906
1823.0,10.2862
1823.47,8.99564
1824.08,7.00416
1824.51,6.06753
1824.93,5.5523
1825.46,5.27872
1826.94,5.11419
1839.63,4.94623
1841.29,5.01623
1841.95,5.28764
1842.34,5.69144
1842.88,6.61329
1843.62,7.99399
1844.0,8.24947
1844.43,7.92679
1845.51,5.87879
1846.05,5.25212
1846.58,5.00002
1848.37,4.86837
1859.09,4.67533
1864.24,4.36845
1864.65,4.42514
1864.94,4.61111
1865.19,4.97582
1865.44,5.66077
1865.66,6.64385
1865.85,7.93344
1866.06,9.76784
1866.31,12.6352
1866.76,19.2322
1867.19,25.1632
1867.5,27.7271
1867.69,28.1737
1867.96,27.2743
1868.3,23.9236
1869.04,13.9929
1869.35,10.8439
1869.62,8.83878
1869.85,7.69037
1870.11,6.83161
1870.37,6.3057
1870.89,5.80293
1871.68,5.61672
1872.13,5.71563
1872.7,6.11401
1873.7,7.08572
1873.97,7.15693
1874.46,6.90905
1875.63,5.58604
1876.3,5.20769
1877.91,5.02717
1886.56,4.84419
1887.66,4.96986
1888.28,5.34867
1888.95,6.24166
1889.64,7.21564
1890.0,7.38443
1890.41,7.14882
1891.6,5.40403
1892.21,4.91753
1893.14,4.70792
1901.45,4.27664
1904.45,3.88712
1905.66,3.67792
1906.04,3.75713
1906.3,4.02054
1906.5,4.44846
1906.67,5.04779
1906.84,5.9621
1907.01,7.35583
1907.17,9.13292
1907.34,11.8357
1907.52,15.3982
1907.73,20.7423
1907.99,29.057
1908.67,54.8553
1908.97,62.8916
1909.26,66.1639
1909.3,66.1974
1909.59,63.4814
1909.92,55.1109
1910.66,29.5252
1910.94,22.0876
1911.16,17.4295
1911.39,13.9521
1911.6,11.6341
1911.84,9.83867
1912.08,8.68213
1912.44,7.69307
1912.9,7.01087
1913.59,6.47196
1914.34,6.19527
1914.77,6.29696
1915.06,6.6008
1915.44,7.4363
1915.82,8.91852
1916.66,13.2756
1917.03,14.3845
1917.19,14.4947
1917.46,14.1687
1917.88,12.5654
1918.6,8.94597
1919.02,7.46506
1919.38,6.68615
1919.66,6.32921
1920.21,5.97488
1921.77,5.68957
1928.25,5.35595
1951.36,5.05757
1971.93,4.94839
1974.06,5.0032
1974.79,5.25942
1975.24,5.69454
1975.75,6.56509
1976.55,8.17086
1976.99,8.52911
1977.0,8.52916
1977.43,8.20108
1978.61,5.8802
1979.0,5.39927
1979.62,5.04266
1981.25,4.90237
1990.36,4.83456
1992.02,4.8765
1992.68,5.06064
1993.2,5.4829
1993.77,6.39339
1994.57,7.88203
1995.0,8.18175
1995.41,7.89343
1996.61,5.68858
1997.03,5.20698
1997.55,4.90598
1998.48,4.75827
2004.86,4.51641
2005.49,4.59845
2005.91,4.91259
2006.23,5.47936
2006.49,6.30427
2006.73,7.43102
2007.05,9.48213
2007.89,16.5697
2008.23,18.4751
2008.49,18.9669
2008.8,18.343
2009.17,16.1567
2009.9,10.4749
2010.21,8.56199
2010.49,7.36711
2010.81,6.46293
2011.19,5.86712
2011.65,5.57792
2011.86,5.54999
2012.27,5.66295
2012.76,6.12628
2013.45,7.3543
2014.06,8.38726
2014.38,8.55888
2014.83,8.22274
2016.01,5.93453
2016.4,5.44897
2017.02,5.07538
2018.65,4.89643
2035.14,4.52462
2041.05,4.22228
2041.61,4.35397
2041.97,4.66905
2042.27,5.19227
2042.57,6.04233
2042.92,7.5049
2043.77,11.9667
2044.19,13.342
2044.56,13.6909
2046.34,12.0039
2046.84,10.6455
2047.77,6.96977
2048.18,5.75432
2048.55,5.03536
2048.83,4.675
2049.41,4.2625
2050.24,3.97799
2050.45,3.96561
2050.76,4.07013
2050.96,4.29532
2051.19,4.79342
2051.37,5.49445
2051.56,6.57605
2051.74,8.1625
2051.92,10.3837
2052.11,13.414
2052.32,17.9562
2052.59,25.1637
2053.37,50.8905
2053.69,58.459
2053.97,60.9431
2054.0,60.9613
2054.29,58.7338
2054.62,51.5632
2055.43,27.4878
2055.7,20.9007
2055.95,16.3446
2056.2,13.1301
2056.44,10.9138
2056.68,9.44201
2056.93,8.48391
2057.28,7.66156
2057.86,6.96938
2058.78,6.44241
2060.93,5.88363
2065.42,5.42438
2075.91,4.88675
2076.36,4.99826
2076.65,5.22927
2076.95,5.69472
2077.26,6.56104
2077.58,7.99706
2077.98,10.4865
2078.64,15.051
2079.0,16.5279
2079.19,16.7592
2079.48,16.3278
2079.81,14.851
2080.69,9.31243
2081.05,7.71291
2081.37,6.74405
2081.81,6.01109
2082.4,5.61306
2084.06,5.34135
2090.25,5.11242
2091.61,5.2462
2093.2,5.71784
2093.27,5.71944
2094.26,5.45574
2095.23,5.12251
2096.94,4.99271
2098.23,5.13854
2099.87,5.74014
2099.98,5.74441
2100.8,5.50594
2101.93,5.01893
2103.7,4.83824
2109.31,4.59837
2112.06,4.33316
2112.56,4.43245
2112.89,4.75318
2113.14,5.27988
2113.34,6.01532
2113.57,7.2374
2113.8,9.05168
2114.05,11.8034
2114.37,16.3431
2115.07,27.807
2115.41,31.6467
2115.7,32.7931
2116.0,31.6545
2116.31,28.3777
2117.17,15.69
2117.45,12.4403
2117.7,10.2527
2117.96,8.69916
2118.2,7.68518
2118.48,6.95025
2118.85,6.39666
2119.59,5.92911
2121.5,5.54149
2125.34,5.27878
2137.98,5.02943
2157.94,4.74646
2158.27,4.73985
2158.95,4.80323
2159.46,5.08266
2159.84,5.59924
2160.22,6.51484
2160.72,8.29513
2161.34,10.7515
2161.73,11.6256
2161.91,11.7175
2162.25,11.3433
2162.74,9.83395
2163.41,7.3997
2163.83,6.33423
2164.27,5.66713
2164.72,5.33198
2165.73,5.09342
2171.45,4.89537
2177.6,4.81609
2178.9,4.9216
2179.75,5.25576
2180.78,5.733
2180.98,5.75161
2181.71,5.53072
2182.7,4.9929
2183.67,4.75513
2188.93,4.60554
2189.94,4.68109
2190.59,4.99274
2191.15,5.65087
2192.26,7.579
2192.68,7.84526
2193.1,7.56854
2193.78,6.34088
2194.37,5.24772
2194.9,4.6258
2195.57,4.2475
2196.75,3.9856
2197.14,3.98113
2197.44,4.09189
2197.75,4.43323
2197.97,4.9646
2198.16,5.68668
2198.35,6.75524
2198.54,8.26312
2198.76,10.6331
2198.97,13.775
2199.26,19.1236
2200.05,36.8872
2200.38,42.1758
2200.69,44.1031
2200.71,44.1066
2200.99,42.693
2201.3,38.333
2202.19,20.2019
2202.5,15.395
2202.74,12.492
2203.01,10.1856
2203.28,8.65508
2203.59,7.57656
2203.9,6.94454
2204.51,6.32491
2205.87,5.81562
2208.81,5.40799
2217.97,5.02515
2233.08,4.612
2237.1,4.26529
2237.9,4.17064
2238.42,4.25746
2238.76,4.57656
2239.01,5.11539
2239.23,5.87983
2239.42,6.91242
2239.65,8.63726
2239.87,11.0161
2240.14,14.7873
2240.54,21.855
2241.05,31.2617
2241.39,35.5923
2241.7,37.0355
2242.02,35.6508
2242.34,31.8526
2243.19,17.7887
2243.47,14.0539
2243.72,11.4986
2243.97,9.63618
2244.27,8.14642
2244.57,7.23854
2244.97,6.57189
2245.58,6.11163
2246.74,5.74439
2249.63,5.37819
2255.0,5.06327
2255.63,5.15813
2256.04,5.41129
2256.45,5.96177
2256.9,7.02586
2257.82,10.0124
2258.26,10.8051
2258.41,10.8652
2258.78,10.5169
2259.31,9.13546
2260.0,7.08948
2260.48,6.16561
2261.03,5.62381
2261.57,5.40249
2263.32,5.22791
2275.04,5.03013
2276.42,5.11218
2277.19,5.43469
2278.01,6.25473
2278.78,7.02866
2279.1,7.11961
2279.62,6.8728
2280.85,5.53263
2281.49,5.15807
2282.32,5.03097
2284.45,5.21372
2286.9,4.94922
2302.82,4.71667
2303.5,4.76938
2304.05,5.03153
2304.5,5.59599
2304.94,6.60271
2305.94,9.73062
2306.36,10.4658
2306.5,10.5231
2306.86,10.2119
2307.36,8.99725
2308.12,6.78284
2308.61,5.85797
2309.02,5.42884
2309.57,5.16162
2311.21,4.97668
2328.09,4.59601
2328.8,4.75302
2329.23,5.13261
2329.52,5.64569
2329.87,6.58716
2330.31,8.27484
2331.02,11.3681
2331.42,12.3844
2331.61,12.5018
2331.97,12.078
2332.44,10.5146
2333.12,7.77235
2333.55,6.513
2333.97,5.7383
2334.4,5.32757
2335.08,5.05905
2337.52,4.83877
2343.4,4.52228
2343.87,4.64447
2344.19,4.90419
