48-Cd-111(n,total) ENDF/B-VII.1
104.129,6.70233
104.456,6.17769
104.784,5.89172
105.701,5.47189
107.947,5.04576
112.474,4.73435
112.969,4.72734
113.91,4.85385
114.133,5.13565
114.265,5.62913
114.362,6.31597
114.476,7.57099
114.703,10.6504
114.803,11.2994
114.826,11.3227
114.926,10.8703
115.062,9.18381
115.21,7.12576
115.305,6.15774
115.404,5.50444
115.536,5.04951
115.784,4.76394
116.725,4.58836
133.842,4.09927
135.341,4.1906
136.004,4.41909
136.44,4.82956
136.701,5.35628
136.876,5.98292
137.015,6.82221
137.12,7.85871
137.207,9.26128
137.274,10.9567
137.333,13.2018
137.385,16.0455
137.437,20.0739
137.482,24.808
137.528,31.3595
137.575,40.1681
137.627,53.0079
137.685,71.4143
137.747,96.9693
137.838,142.948
137.999,231.574
138.089,266.661
138.171,277.964
138.247,268.542
138.319,243.569
138.444,179.072
138.564,115.398
138.633,85.0062
138.698,62.8918
138.755,47.8827
138.808,37.6015
138.863,29.6219
138.918,23.8799
138.972,19.7896
139.027,16.8754
139.105,14.083
139.182,12.2635
139.275,10.7948
139.429,9.24914
139.606,8.16619
139.767,7.5264
139.982,7.02074
140.131,6.93898
140.279,7.25734
140.391,7.91797
140.527,9.29559
140.734,11.733
140.849,12.3512
140.865,12.3592
140.953,12.0433
141.056,11.018
141.297,7.74507
141.402,6.69731
141.514,5.97695
141.625,5.55906
141.865,5.1653
142.443,4.85379
143.847,4.54102
147.48,4.1842
158.182,3.50579
158.378,3.50457
159.6,3.59453
160.333,3.82705
160.847,4.18477
161.275,4.73126
161.617,5.47425
161.874,6.34362
162.088,7.40399
162.301,8.95497
162.485,10.9108
162.631,13.1415
162.754,15.7069
162.87,19.0689
162.98,23.5829
163.072,28.971
163.145,35.0189
163.218,43.5335
163.284,54.4652
163.343,68.088
163.398,85.6405
163.453,109.557
163.502,137.858
163.553,176.647
163.604,226.8
163.661,297.15
163.727,402.958
163.805,562.034
163.922,855.548
164.059,1206.39
164.151,1377.21
164.238,1447.01
164.254,1448.61
164.343,1392.28
164.441,1221.42
164.689,606.395
164.769,445.318
164.842,329.364
164.9,257.057
164.961,199.349
165.022,156.406
165.084,124.939
165.145,102.02
165.213,83.579
165.282,70.385
165.367,58.6846
165.467,49.1653
165.59,41.1219
165.736,34.4311
165.92,28.6625
166.14,23.9317
166.396,20.1614
166.702,17.0993
167.069,14.6093
167.497,12.6461
168.108,10.81
168.841,9.41663
169.917,8.1725
171.09,7.35247
172.851,6.61085
175.197,6.04282
179.873,5.46069
188.191,4.98321
201.591,4.58867
202.491,4.65815
202.731,4.80762
202.896,5.10413
203.02,5.54211
203.175,6.45186
203.491,8.92949
203.633,9.45129
203.654,9.46143
203.771,9.18349
203.928,8.12479
204.164,6.23371
204.319,5.39006
204.436,5.00938
204.61,4.72521
204.895,4.57029
206.809,4.44738
207.635,4.55819
207.883,4.85334
208.032,5.3179
208.18,6.15505
208.527,9.07217
208.669,9.71912
208.708,9.752
208.821,9.47403
208.973,8.38926
209.238,6.11291
209.386,5.26681
209.535,4.79152
209.783,4.47658
210.692,4.29167
221.081,3.70036
221.935,3.77781
222.463,3.96668
222.829,4.25774
223.134,4.71871
223.357,5.30802
223.52,5.9881
223.642,6.74465
223.764,7.87726
223.866,9.33791
223.947,11.1057
224.018,13.3742
224.079,16.1372
224.14,19.9978
224.199,25.1853
224.256,32.0302
224.313,41.2325
224.37,53.4106
224.429,69.8496
224.49,91.654
224.561,123.973
224.646,172.786
224.782,268.608
224.945,384.825
225.057,439.695
225.154,456.15
225.256,438.773
225.353,392.836
225.541,262.392
225.664,179.094
225.756,128.862
225.832,96.1995
225.903,72.8829
225.967,57.0278
226.035,44.5932
226.099,35.9987
226.163,29.7301
226.237,24.5291
226.323,20.4659
226.419,17.3944
226.543,14.7674
226.686,12.7773
226.899,10.8183
227.138,9.38668
227.443,8.17418
227.91,7.00811
228.398,6.24819
229.048,5.60764
229.716,5.22199
230.384,5.09144
230.837,5.23769
231.177,5.60149
231.471,6.27322
231.698,7.23486
231.857,8.34809
231.993,9.84043
232.097,11.5909
232.178,13.5948
232.26,16.5154
232.331,20.2525
232.397,25.1718
232.461,31.8676
232.516,39.8867
232.572,50.5733
232.629,65.3161
232.692,86.3864
232.754,113.951
232.824,154.07
232.904,211.918
232.999,298.288
233.266,576.08
233.375,652.661
233.48,678.367
233.579,653.707
233.674,590.625
233.842,425.942
233.991,277.117
234.083,202.878
234.161,152.936
234.236,116.202
234.304,90.9817
234.372,72.1428
234.444,57.7185
234.515,47.376
234.597,39.0723
234.678,33.293
234.789,27.9448
234.916,23.8944
235.097,20.1034
235.335,16.9217
235.619,14.4793
235.959,12.5627
236.389,10.9828
237.001,9.57554
237.817,8.44752
238.723,7.67948
240.264,6.90862
242.168,6.36793
246.157,5.7832
253.978,5.27659
272.398,4.54646
273.163,4.62572
273.614,4.82496
273.909,5.14329
274.105,5.57049
274.237,6.08831
274.34,6.7576
274.443,7.86887
274.529,9.38312
274.598,11.2088
274.666,13.8342
274.726,17.0261
274.791,21.7154
274.854,27.7845
274.925,36.8265
274.995,48.6101
275.072,64.7857
275.174,91.8362
275.482,189.138
275.588,212.421
275.7,222.25
275.705,222.283
275.804,215.86
275.921,192.579
276.12,132.166
276.271,87.4786
276.373,63.2658
276.455,48.1077
276.532,37.2285
276.611,29.0238
276.69,23.1422
276.769,19.0086
276.848,16.1293
276.944,13.7644
277.067,11.8588
277.214,10.4582
277.459,9.09472
277.783,8.06946
278.165,7.34764
278.675,6.7661
279.46,6.25483
280.89,5.79108
283.767,5.42076
284.842,5.3825
285.503,5.53096
285.752,5.91643
285.909,6.48678
286.095,7.66019
286.479,10.9239
286.64,11.5193
286.66,11.527
286.802,11.1435
287.008,9.557
287.265,7.32294
287.414,6.41795
287.571,5.8341
287.819,5.4252
288.439,5.21701
295.013,4.98766
310.23,4.78594
311.801,4.82601
312.31,5.01468
312.5,5.30231
312.674,5.84866
312.831,6.67718
313.265,9.84853
313.432,10.392
313.455,10.4
313.596,10.0849
313.803,8.75111
314.096,6.55595
314.282,5.65067
314.448,5.20153
314.613,4.97452
315.026,4.79668
320.402,4.63316
328.39,4.47592
329.688,4.54325
330.312,4.79212
330.562,5.12238
330.737,5.65984
330.862,6.41131
330.962,7.41769
331.049,8.75342
331.131,10.5516
331.221,13.286
331.311,17.001
331.412,22.4997
331.541,31.5092
331.84,55.5453
331.975,63.0663
332.099,65.5768
332.208,63.8016
332.33,57.8766
332.552,41.0943
332.722,28.3227
332.839,21.2873
332.946,16.4408
333.041,13.2809
333.138,10.9643
333.238,9.32238
333.353,8.09493
333.468,7.31297
333.645,6.59359
333.957,5.95289
334.332,5.56194
334.977,5.22586
335.373,5.14918
335.619,5.22844
335.8,5.49922
335.948,6.02384
336.071,6.80409
336.194,7.9956
336.359,10.2559
336.674,15.3092
336.819,16.661
336.895,16.8681
337.036,16.2568
337.21,14.0663
337.519,9.19222
337.667,7.48156
337.793,6.48643
337.949,5.74176
338.137,5.29633
338.528,4.98196
340.04,4.72045
350.506,4.02941
352.855,3.85514
353.61,3.98707
353.966,4.23186
354.176,4.51958
354.386,5.04058
354.543,5.76015
354.648,6.56236
354.739,7.64772
354.818,9.03631
354.897,11.0707
354.962,13.4749
355.028,16.7679
355.093,21.2377
355.159,27.2277
355.23,35.8544
355.3,47.2313
355.371,61.8639
355.455,83.9868
355.556,117.802
355.686,172.177
355.954,295.978
356.097,341.986
356.222,356.87
356.23,356.887
356.348,344.044
356.487,302.176
356.847,144.948
356.965,103.698
357.053,79.3764
357.143,60.2378
357.227,46.7486
357.311,36.847
357.396,29.7271
357.489,24.228
357.594,20.0874
357.699,17.3339
357.846,14.8395
358.013,13.0339
358.255,11.3771
358.601,9.90298
359.062,8.71171
359.691,7.74821
360.74,6.87073
362.375,6.19842
364.514,5.76898
369.295,5.35686
378.06,5.10817
379.975,5.0966
383.998,5.20464
385.722,5.50698
386.488,5.90485
386.967,6.44436
387.266,7.09306
387.484,7.96356
387.637,9.05733
387.752,10.4063
387.848,12.1208
387.944,14.6601
388.03,17.9529
388.112,22.3181
388.199,28.4873
388.285,36.6588
388.382,48.5988
388.499,67.1221
388.679,102.517
388.901,147.342
389.04,166.374
389.169,172.625
389.304,165.823
389.442,146.364
389.821,70.4761
389.936,51.6381
390.036,38.6383
390.13,29.3523
390.21,23.3944
390.289,18.8948
390.38,15.1687
390.468,12.6462
390.576,10.5689
390.684,9.22426
390.846,8.00096
391.061,7.10417
391.396,6.37136
391.755,5.93981
392.234,5.60655
393.192,5.27578
395.299,5.01419
404.53,4.77459
407.638,4.7273
408.63,4.77424
408.961,5.00287
409.126,5.36591
409.25,5.87575
409.387,6.79537
409.52,8.15925
409.674,10.3645
410.032,16.5535
410.191,18.3319
410.302,18.7288
410.442,18.1204
410.621,15.8695
410.965,10.1323
411.13,8.0511
411.266,6.87846
411.401,6.1169
411.605,5.50108
411.838,5.203
412.334,5.00048
415.045,4.80239
420.782,4.70349
421.502,4.75981
421.796,4.97715
422.017,5.44856
422.215,6.26247
422.497,8.04826
422.746,9.60166
422.931,10.1314
422.959,10.1422
423.119,9.85033
423.361,8.53539
423.662,6.62511
423.858,5.75891
424.104,5.17249
424.349,4.93159
425.298,4.75599
435.895,4.41678
436.349,4.39934
436.689,4.44878
436.871,4.59923
437.007,4.89237
437.109,5.3171
437.211,6.03591
437.296,6.96545
437.39,8.46664
437.475,10.3892
437.574,13.4499
437.673,17.5046
437.801,24.1926
438.164,47.337
438.307,53.879
438.444,56.3989
438.459,56.4147
438.588,54.452
438.735,48.2194
439.12,24.8542
439.253,18.3532
439.36,14.3839
439.466,11.4555
439.573,9.39968
439.667,8.16365
439.791,7.09822
439.916,6.46773
440.106,5.95856
440.488,5.54504
441.37,5.22572
441.742,5.19252
442.106,5.30725
442.37,5.63213
442.684,6.41011
443.04,7.3734
443.224,7.5457
443.445,7.29294
444.023,5.64215
444.321,5.16478
444.717,4.94777
448.257,4.78333
450.982,4.75145
451.891,4.8096
452.32,5.08241
452.729,5.76749
453.094,6.3457
453.212,6.3911
453.469,6.17841
454.005,5.19327
454.303,4.88544
454.699,4.74692
462.797,4.63875
464.659,4.72077
464.974,4.90692
465.189,5.23432
465.42,5.89871
465.95,8.19568
466.167,8.62193
466.189,8.62583
466.372,8.36674
466.649,7.25327
466.943,5.94405
467.183,5.23267
467.452,4.83978
467.969,4.64006
475.784,4.45037
476.51,4.56167
476.742,4.82096
476.901,5.26382
477.02,5.86823
477.139,6.83062
477.258,8.27604
477.382,10.4118
477.517,13.5178
477.74,20.0071
477.974,26.6349
478.132,29.3995
478.241,29.964
478.386,28.8986
478.548,25.617
478.947,14.4202
479.1,11.0397
479.232,8.92352
479.362,7.48364
479.509,6.43512
479.636,5.88923
479.805,5.46838
480.155,5.09654
481.062,4.82061
481.424,4.81096
481.754,4.99179
481.927,5.30049
482.099,5.89648
482.277,6.92379
482.491,8.7376
482.84,11.9984
483.029,12.924
483.1,12.9986
483.281,12.4904
483.729,9.34615
483.882,8.88378
483.902,8.87828
484.025,9.17449
484.165,10.2217
484.312,12.0623
484.704,18.2511
484.877,19.745
484.948,19.8954
485.107,19.1905
485.277,17.0971
485.669,10.5853
485.836,8.46719
485.995,7.06071
486.128,6.29534
486.295,5.71453
486.461,5.39697
486.794,5.12054
487.859,4.88502
491.586,4.70254
514.602,4.48413
516.424,4.52806
516.838,4.66437
517.138,5.02164
517.359,5.58847
517.649,6.80211
517.997,8.39816
518.212,8.84873
518.245,8.85686
518.461,8.50071
518.794,7.02227
519.082,5.74309
519.289,5.1334
519.566,4.70762
519.955,4.51365
523.667,4.38525
528.176,4.33505
529.282,4.40006
529.672,4.63155
529.867,4.94706
530.074,5.55321
530.304,6.61654
530.737,9.00524
530.944,9.55808
530.993,9.5795
531.201,9.1855
531.429,8.06616
531.796,6.00666
531.993,5.23257
532.165,4.79821
532.445,4.44004
532.818,4.28286
536.099,4.07683
537.059,4.0575
538.009,4.17122
538.372,4.39437
538.597,4.7596
538.766,5.34699
538.879,6.03655
538.991,7.12462
539.09,8.55934
539.184,10.5147
539.279,13.2483
539.374,16.933
539.481,22.4332
539.589,29.6295
539.719,40.4834
539.94,63.0946
540.175,86.849
540.34,98.0206
540.486,101.395
540.64,97.5626
540.786,87.9177
541.079,59.2119
541.276,40.7042
541.416,30.1413
541.535,23.2779
541.654,18.1625
541.761,14.8184
541.866,12.4424
541.993,10.4915
542.141,9.06452
542.267,8.31413
542.436,7.74816
542.652,7.53258
542.867,7.80079
543.141,8.75633
543.547,10.4632
543.728,10.7255
543.953,10.3045
544.272,8.65217
544.585,6.91792
544.815,6.04588
545.109,5.44659
545.42,5.17889
546.426,4.92099
546.593,4.9112
546.927,4.98908
547.161,5.27572
547.333,5.78229
547.47,6.49334
547.607,7.57541
547.777,9.51668
548.002,13.0196
548.305,17.8958
548.485,19.623
548.588,19.9107
548.746,19.2842
548.937,17.0844
549.368,10.33
549.541,8.30306
549.695,7.02969
549.811,6.3713
549.966,5.79445
550.216,5.31949
550.503,5.10388
550.885,5.02366
551.455,5.19481
551.991,5.40251
552.487,5.18053
553.031,4.81875
554.022,4.63965
562.286,4.35266
563.046,4.4502
563.963,4.89289
564.003,4.89456
564.466,4.7092
565.011,4.38219
565.89,4.25008
566.539,4.34506
566.8,4.55318
567.053,4.99834
567.359,5.95465
567.756,7.3813
567.987,7.73773
568.008,7.74051
568.212,7.49928
568.497,6.55238
568.866,5.19055
569.122,4.579
569.338,4.29553
569.752,4.07832
572.024,3.86591
572.724,3.86168
573.505,4.01546
573.785,4.19986
574.064,4.60311
574.238,5.12418
574.378,5.86322
574.5,6.93081
574.604,8.3466
574.691,10.0412
574.775,12.2655
574.859,15.2466
574.943,19.175
575.04,25.2233
575.135,32.8842
575.236,43.16
575.358,58.8956
575.531,86.3896
575.85,141.945
576.011,163.035
576.173,172.907
576.211,173.291
576.374,166.515
576.544,146.916
576.994,73.5646
577.139,54.1909
577.264,41.0401
577.384,31.5531
577.49,25.2579
577.582,21.1066
577.698,17.3143
577.824,14.4847
577.981,12.1903
578.138,10.7363
578.389,9.32282
578.64,8.45745
579.059,7.55201
579.756,6.69615
580.837,6.01945
581.457,5.84851
581.862,5.97317
582.177,6.37871
582.789,7.5987
582.959,7.7054
583.235,7.43832
583.913,5.83748
584.273,5.37956
584.806,5.15259
588.114,4.82926
596.608,4.38294
597.36,4.45897
597.642,4.68716
597.873,5.16487
598.065,5.90889
598.278,7.19465
598.762,11.031
598.974,12.0151
599.063,12.1215
599.254,11.6774
599.483,10.1702
599.89,6.8342
600.099,5.5955
600.249,4.99911
600.454,4.49859
600.71,4.20344
601.151,4.05995
601.251,4.05692
601.634,4.15876
601.865,4.43581
602.004,4.81678
602.143,5.52841
602.248,6.43323
602.345,7.70922
602.443,9.57083
602.531,11.9103
602.619,15.046
602.717,19.6651
602.824,26.3245
602.944,36.0305
603.092,51.1646
603.518,102.979
603.682,117.293
603.846,123.128
603.862,123.179
604.007,119.399
604.18,106.183
604.525,66.1118
604.706,46.5558
604.843,34.7428
604.963,26.701
605.07,21.2669
605.173,17.3465
605.285,14.2273
605.398,12.0505
605.511,10.5539
605.646,9.37014
605.781,8.62051
606.029,7.89012
606.309,7.58388
607.021,7.28514
607.994,5.87845
608.597,5.49322
610.084,5.1384
619.687,4.06126
619.849,4.06036
620.383,4.17335
620.644,4.43166
620.8,4.79198
620.931,5.34341
621.05,6.194
621.151,7.33493
621.253,9.03941
621.344,11.2394
621.436,14.2734
621.527,18.3615
621.619,23.7314
621.724,31.8071
621.836,42.7446
621.968,59.0321
622.174,90.2673
622.448,133.12
622.615,151.922
622.777,159.797
622.805,159.965
622.968,153.895
623.117,139.21
623.4,98.0035
623.62,65.971
623.771,48.2598
623.899,36.6232
624.015,28.5883
624.131,22.6397
624.247,18.3672
624.363,15.3636
624.508,12.8605
624.653,11.2614
624.827,10.0427
625.001,9.25062
625.419,8.13018
625.836,7.48102
626.579,6.79365
627.972,6.14139
629.921,5.71083
632.799,5.40238
641.387,5.04927
650.712,4.91204
651.873,4.95036
652.433,5.18502
652.723,5.62135
652.951,6.25588
653.598,8.8913
653.846,9.31608
653.862,9.31793
654.079,9.02488
654.395,7.82907
654.743,6.35185
655.025,5.55297
655.357,5.10025
655.771,4.92246
660.665,4.79682
666.844,4.75963
668.756,4.81737
669.172,4.95684
669.488,5.31668
669.724,5.91126
669.97,6.94873
670.56,10.3179
670.791,10.924
670.833,10.9397
671.05,10.5402
671.35,9.00111
671.716,6.84995
671.965,5.82773
672.16,5.33652
672.356,5.05234
672.746,4.82303
674.492,4.70633
683.745,4.60676
684.851,4.71769
685.794,5.02668
686.972,4.6591
687.294,4.7373
687.529,5.01134
687.686,5.38728
687.882,6.18958
688.051,7.25725
688.302,9.46934
688.696,13.3549
688.912,14.6015
689.019,14.7709
689.203,14.3136
689.417,12.7994
689.89,8.34703
690.091,6.95299
690.258,6.14652
690.508,5.43073
690.792,5.06453
691.392,4.83677
694.596,4.65814
704.124,4.49277
704.863,4.60134
705.115,4.85568
705.274,5.19823
705.463,5.90848
705.652,7.07164
705.835,8.6949
706.373,14.8322
706.588,16.3182
706.705,16.5525
706.89,16.022
707.136,13.9403
707.582,9.0274
707.784,7.37408
707.993,6.22441
708.203,5.55039
708.489,5.10633
708.891,4.88077
710.436,4.69096
730.908,4.29206
734.145,4.15322
734.531,4.22467
734.743,4.39256
734.908,4.69685
735.074,5.29813
735.198,6.06842
735.322,7.24083
735.435,8.76467
735.563,11.1736
735.692,14.4067
735.837,19.0817
736.058,27.9885
736.356,40.7459
736.551,46.8222
736.73,49.1485
736.752,49.1809
736.937,47.2786
737.146,41.1487
737.614,22.4413
737.787,16.8824
737.942,13.146
738.066,10.962
738.197,9.31597
738.337,8.1878
738.477,7.54589
738.686,7.23054
738.919,7.47366
739.516,8.87547
739.672,8.98281
739.939,8.66306
740.32,7.40033
740.71,6.06677
740.979,5.47376
741.291,5.11133
741.705,4.9191
744.359,4.6728
760.249,4.1997
762.163,4.09358
762.71,4.18889
762.915,4.39797
763.108,4.86289
763.261,5.58413
763.396,6.61869
763.511,7.91767
763.635,9.84656
763.77,12.6738
763.92,16.7706
764.129,23.9871
764.491,37.3465
764.693,42.3326
764.86,43.7775
765.038,42.2999
765.24,37.4008
765.758,19.502
765.933,14.725
766.09,11.506
766.231,9.44233
766.351,8.16768
766.522,6.95942
766.693,6.23386
766.949,5.6539
767.274,5.31156
767.924,5.00802
769.753,4.68341
776.211,4.33656
780.399,4.2015
781.295,4.285
781.629,4.51864
781.847,4.87423
782.103,5.62811
782.379,6.93447
782.862,9.72027
783.109,10.5327
783.206,10.6095
783.42,10.2543
783.65,9.20931
784.137,6.32433
784.389,5.23209
784.577,4.69586
784.858,4.23706
785.233,3.98664
786.534,3.76455
787.648,3.68467
788.264,3.77738
788.565,4.0168
788.746,4.3642
788.897,4.90579
789.03,5.71768
789.138,6.72091
789.245,8.17063
789.352,10.2229
789.459,13.0601
789.566,16.8809
789.684,22.4524
789.813,30.4075
789.952,41.3842
790.124,58.0151
790.531,102.527
790.74,119.227
790.922,125.403
790.954,125.551
791.142,120.649
791.314,108.742
791.673,72.2347
791.903,49.6957
792.075,36.3453
792.214,28.0004
792.354,21.7383
792.476,17.707
792.615,14.4048
792.766,11.9797
792.934,10.2462
793.101,9.13516
793.369,8.06065
793.704,7.28842
794.267,6.54274
795.205,5.87298
796.813,5.30008
799.922,4.76975
806.805,3.88799
807.315,3.9882
807.558,4.28366
807.714,4.72723
807.844,5.38751
807.948,6.21468
808.052,7.42351
808.157,9.15018
808.261,11.5566
808.362,14.7195
808.467,19.0556
808.588,25.5405
808.723,35.0042
808.882,49.0395
809.152,78.4903
809.435,108.773
809.638,123.228
809.809,127.272
809.99,122.64
810.185,108.867
810.731,53.096
810.903,38.9709
811.054,29.4699
811.189,23.0569
811.307,18.8871
811.423,15.8453
811.568,13.1603
811.712,11.3645
811.886,9.97171
812.117,8.85919
812.499,7.86895
813.147,7.01521
813.934,6.45407
815.323,5.92528
817.545,5.51402
822.729,5.11631
834.275,4.80117
835.324,4.90671
836.494,5.44177
836.538,5.44313
837.108,5.22468
837.868,4.83293
839.19,4.71429
840.971,4.68988
841.839,4.73666
842.368,4.96254
843.369,5.96399
843.527,6.00285
843.948,5.75434
844.7,4.92254
844.94,4.77561
845.767,4.61557
856.354,4.35594
856.996,4.50463
857.431,4.93202
858.26,6.43337
858.526,6.6007
858.864,6.36301
859.262,5.94485
859.32,5.94092
859.519,6.19485
859.643,6.6544
859.794,7.66689
859.932,9.14315
860.07,11.2646
860.231,14.6714
860.419,19.8888
860.941,37.5266
861.162,42.637
861.348,44.1496
861.52,42.9603
861.752,37.9675
862.304,20.427
862.483,15.8221
862.64,12.6975
862.807,10.2664
862.962,8.68896
863.117,7.61201
863.303,6.77928
863.489,6.26551
863.737,5.85627
864.289,5.40841
865.392,5.02685
868.149,4.65651
873.843,4.25585
874.554,4.3619
874.848,4.62512
875.045,4.98638
875.291,5.75885
875.549,7.02777
876.176,10.9471
876.467,11.9442
876.929,12.5485
877.058,13.2013
877.184,14.44
877.297,16.284
877.434,19.6577
877.561,24.148
877.713,31.279
877.915,43.5363
878.345,72.7626
878.563,82.778
878.744,85.7168
878.922,83.1868
879.134,74.011
879.706,37.0265
879.897,27.0444
880.044,21.1528
880.191,16.7135
880.337,13.5226
880.477,11.42
880.62,9.98909
880.763,9.12626
880.906,8.71809
881.002,8.66839
881.192,9.08126
881.367,10.0699
881.57,11.9792
881.844,15.6387
882.232,21.1147
882.468,23.0105
882.574,23.2383
882.8,22.336
883.049,19.5401
883.557,12.2187
883.773,9.8502
883.99,8.20685
884.206,7.17532
884.414,6.58836
884.622,6.24404
885.037,5.90002
886.423,5.48953
890.257,5.09471
898.116,4.78774
898.903,4.93477
899.276,5.24992
900.212,6.72793
900.425,6.82881
900.775,6.55615
901.529,5.22082
901.927,4.85705
902.056,4.83108
902.273,4.92629
902.446,5.1856
902.619,5.70204
902.779,6.51289
902.939,7.75857
903.099,9.53755
903.294,12.5001
903.575,17.9951
903.919,24.8106
904.139,27.5437
904.295,28.1558
904.508,27.0534
904.753,23.5185
905.26,13.8886
905.469,10.8118
905.636,8.99527
905.803,7.70337
905.984,6.7751
906.179,6.16401
906.472,5.68899
906.986,5.36807
908.52,5.09134
909.1,5.05622
909.846,5.16551
910.293,5.53563
911.204,6.95353
911.413,7.04754
911.768,6.77815
912.559,5.43553
912.994,5.04649
913.822,4.86366
921.293,4.743
923.007,4.81249
923.425,4.97956
923.714,5.30146
923.952,5.81977
