48-Cd-106(n,&gamma;) ENDF/B-VII.1
3684.43,0.0118786
3686.37,0.00998974
3688.85,0.00837704
3691.83,0.0071337
3694.86,0.00632863
3698.92,0.00564969
3705.02,0.00511371
3709.08,0.00489443
3719.49,0.00470984
3733.37,0.00493373
3746.67,0.00552171
3757.09,0.00629047
3767.53,0.00748704
3775.79,0.00889506
3783.62,0.0108494
3790.15,0.013224
3795.95,0.0162646
3801.02,0.020074
3805.3,0.0246056
3808.85,0.0298365
3812.04,0.0362626
3815.09,0.0447382
3817.41,0.0535175
3820.02,0.0670893
3822.23,0.0832683
3824.26,0.104134
3825.96,0.128692
3827.48,0.15913
3828.79,0.195054
3830.02,0.241875
3831.03,0.294827
3832.06,0.369272
3832.93,0.456976
3833.71,0.568825
3834.4,0.70856
3834.94,0.861291
3835.41,1.05056
3835.81,1.2693
3836.16,1.52748
3836.5,1.88231
3836.83,2.3613
3837.12,2.93124
3837.41,3.69503
3837.7,4.71051
3838.01,6.11638
3838.31,7.93798
3838.69,10.8432
3839.1,14.7867
3839.94,24.7404
3840.62,32.1641
3841.16,35.7982
3841.56,36.5995
3842.02,35.5186
3842.63,31.412
3843.53,22.2559
3844.38,13.3708
3844.84,9.37655
3845.2,6.84337
3845.49,5.25132
3845.77,4.01944
3846.04,3.10839
3846.32,2.41832
3846.59,1.90629
3846.86,1.53178
3847.15,1.23935
3847.49,1.00746
3847.82,0.847059
3848.28,0.69797
3848.86,0.571684
3849.53,0.469631
3850.32,0.383542
3851.25,0.311145
3852.37,0.248775
3853.63,0.199002
3854.98,0.160802
3856.58,0.128716
3858.18,0.105599
3860.03,0.0860423
3862.19,0.0696157
3864.51,0.0570479
3867.28,0.046124
3870.52,0.0371852
3873.69,0.0310252
3877.48,0.0258081
3882.01,0.0216425
3886.09,0.0192248
3890.17,0.0178378
3893.57,0.0174681
3897.37,0.0182416
3899.91,0.0197324
3901.81,0.0217791
3903.71,0.0252217
3905.29,0.0298759
3906.41,0.034927
3907.44,0.0416975
3908.37,0.0506785
3909.03,0.0599145
3909.61,0.07141
3910.08,0.0846445
3910.45,0.100221
3910.77,0.120695
3911.04,0.146508
3911.28,0.178827
3911.47,0.217956
3911.67,0.272262
3911.84,0.33336
3912.02,0.424686
3912.21,0.547673
3912.39,0.711759
3912.58,0.928129
3912.77,1.20953
3912.96,1.58453
3913.17,2.10683
3913.4,2.85137
3913.66,3.92686
3913.96,5.47766
3914.3,7.6832
3915.32,15.2256
3915.75,17.5485
3916.15,18.442
3916.21,18.4565
3916.59,17.8122
3916.96,16.0794
3917.57,11.7722
3918.19,7.13509
3918.52,5.10077
3918.79,3.77496
3919.03,2.7914
3919.25,2.09735
3919.47,1.55566
3919.67,1.17597
3919.85,0.910766
3920.03,0.705077
3920.2,0.547563
3920.38,0.428238
3920.58,0.332967
3920.77,0.26138
3920.97,0.209835
3921.17,0.172644
3921.4,0.141842
3921.64,0.119652
3921.97,0.0990507
3922.34,0.0833518
3922.8,0.0699829
3923.38,0.0583305
3924.04,0.0489217
3924.97,0.0396998
3926.03,0.0325098
3927.33,0.0265395
3928.65,0.0223615
3930.4,0.0185888
3932.15,0.016015
3934.66,0.013533
3937.88,0.011554
3941.75,0.010064
3946.91,0.00893341
3953.35,0.00827352
3960.23,0.00812457
3966.63,0.00841857
3974.44,0.0095043
3978.64,0.0106942
3982.14,0.0122915
3984.91,0.0142466
3987.25,0.016813
3988.93,0.0195524
3990.43,0.0231461
3991.69,0.0275354
3992.74,0.0328515
3993.69,0.0399358
3994.43,0.0481644
3994.92,0.0561832
3995.32,0.0654905
3995.66,0.0776922
3995.96,0.093684
3996.2,0.113664
3996.43,0.139807
3996.62,0.1726
3996.81,0.214784
3996.99,0.271941
3997.18,0.348892
3997.36,0.451539
3997.53,0.576689
3997.73,0.762966
3997.93,1.00567
3998.13,1.31611
3998.35,1.76009
3998.61,2.42233
3998.9,3.36336
3999.27,4.86603
4000.39,10.243
4000.81,11.6535
4001.22,12.1658
4001.23,12.1663
4001.63,11.7101
4002.04,10.4044
4002.71,7.22593
4003.26,4.60186
4003.6,3.2637
4003.88,2.37378
4004.14,1.72711
4004.36,1.30042
4004.56,0.989962
4004.77,0.749999
4004.94,0.595001
4005.11,0.473671
4005.28,0.37985
4005.46,0.300889
4005.67,0.239241
4005.87,0.195887
4006.08,0.165764
4006.31,0.142706
4006.55,0.12794
4006.9,0.115654
4007.25,0.110676
4007.49,0.110094
4007.96,0.114479
4008.32,0.123249
4008.68,0.139247
4008.98,0.161868
4009.23,0.192909
4009.43,0.227945
4009.63,0.276996
4009.83,0.345473
4010.03,0.440466
4010.21,0.556044
4010.39,0.708387
4010.58,0.932267
4010.77,1.20565
4010.98,1.61143
4011.19,2.13623
4011.43,2.89285
4011.67,3.84689
4011.97,5.37089
4012.37,7.84203
4013.35,14.759
4013.78,16.9515
4014.2,17.7988
4014.24,17.8062
4014.62,17.1989
4014.99,15.5638
4015.55,11.83
4016.22,7.04098
4016.59,4.89725
4016.89,3.49791
4017.14,2.54649
4017.36,1.91558
4017.58,1.42412
4017.79,1.06504
4017.97,0.828019
4018.15,0.644256
4018.33,0.503494
4018.51,0.391667
4018.69,0.312653
4018.87,0.253561
4019.07,0.205305
4019.27,0.170361
4019.51,0.140623
4019.8,0.116061
4020.12,0.098203
4020.49,0.0840325
4021.02,0.0703583
4021.6,0.0599833
4022.39,0.0500769
4023.35,0.0419334
4024.3,0.0362512
4025.57,0.0310074
4027.16,0.0267207
4029.06,0.0235321
4031.66,0.0211895
4034.26,0.0201593
4035.99,0.0199944
4039.7,0.0209162
4042.17,0.0226549
4044.02,0.0249498
4045.88,0.0287935
4047.14,0.0331456
4048.2,0.0389975
4048.83,0.0445629
4049.36,0.0519871
4049.72,0.0605429
4049.99,0.0699672
4050.25,0.0841329
4050.46,0.100764
4050.67,0.124382
4050.86,0.153047
4051.04,0.191817
4051.22,0.241018
4051.41,0.312982
4051.61,0.408633
4051.8,0.533851
4051.99,0.695022
4052.2,0.91957
4052.44,1.23826
4052.7,1.68323
4052.99,2.31592
4053.38,3.34503
4054.31,6.1952
4054.78,7.2382
4055.2,7.61914
4055.25,7.62407
4055.64,7.34908
4056.04,6.5841
4056.66,4.78593
4057.25,2.9822
4057.59,2.12846
4057.87,1.55589
4058.14,1.13118
4058.37,0.837772
4058.58,0.637965
4058.78,0.483258
4058.99,0.365556
4059.17,0.288859
4059.34,0.230074
4059.52,0.185509
4059.72,0.147346
4059.93,0.120268
4060.16,0.0989284
4060.4,0.084587
4060.69,0.0729452
4061.07,0.0640195
4061.57,0.0572955
4062.19,0.0526131
4063.19,0.0487531
4064.69,0.04679
4064.97,0.0467314
4066.95,0.0481485
4069.22,0.0526941
4072.06,0.0622561
4074.71,0.0759767
4076.94,0.0927341
4078.84,0.1129
4080.66,0.139777
4082.24,0.172829
4083.56,0.210631
4084.83,0.260947
4086.01,0.326719
4087.03,0.406932
4087.9,0.503482
4088.65,0.619882
4089.24,0.744419
4089.88,0.931031
4090.36,1.13454
4090.77,1.36722
4091.18,1.68809
4091.56,2.10683
4091.88,2.58248
4092.2,3.21612
4092.55,4.15421
4092.9,5.41433
4093.24,7.03996
4093.65,9.51337
4094.16,13.3915
4095.3,23.1546
4095.83,26.1432
4096.26,26.9864
4096.68,26.2307
4097.13,23.8076
4097.86,17.8642
4098.62,11.3694
4099.08,8.21532
4099.45,6.23105
4099.78,4.83972
4100.13,3.72416
4100.47,2.90918
4100.84,2.28464
4101.2,1.83395
4101.58,1.49142
4102.03,1.2005
4102.49,0.992238
4103.05,0.80616
4103.7,0.652527
4104.47,0.525312
4105.3,0.425879
4106.23,0.346373
4107.33,0.278156
4108.6,0.222589
4110.06,0.177696
4111.64,0.142927
4113.46,0.114744
4115.32,0.0940292
4117.5,0.076534
4119.85,0.0629554
4122.4,0.0523635
4125.48,0.043172
4128.75,0.036373
4132.56,0.0309987
4135.96,0.0278999
4139.36,0.0261621
4141.63,0.0257991
4143.88,0.0262618
4146.13,0.0279543
4147.82,0.0306091
4149.23,0.034547
4150.07,0.0383525
4150.89,0.0442489
4151.4,0.0505091
4151.78,0.0583283
4152.1,0.0689697
4152.35,0.0822158
4152.57,0.0992527
4152.79,0.123019
4152.99,0.154133
4153.19,0.196955
4153.39,0.255221
4153.6,0.333391
4153.8,0.436567
4154.01,0.579022
4154.24,0.782129
4154.48,1.04254
4154.74,1.40678
4155.07,1.9862
4155.52,2.96926
4156.36,4.97815
4156.82,5.7679
4157.24,6.05732
4157.28,6.05991
4157.67,5.85544
4158.09,5.21071
4158.72,3.77274
4159.31,2.39054
4159.68,1.67561
4159.95,1.26265
4160.19,0.960515
4160.43,0.724746
4160.63,0.573204
4160.84,0.456793
4161.04,0.370044
4161.25,0.305002
4161.47,0.262108
4161.65,0.240496
4161.84,0.231084
4161.9,0.230494
4162.08,0.236279
4162.27,0.253913
4162.45,0.284975
4162.67,0.341969
4162.85,0.413464
4163.04,0.511972
4163.22,0.644897
4163.41,0.821292
4163.59,1.05197
4163.78,1.34908
4163.99,1.79727
4164.22,2.4065
4164.46,3.26091
4164.73,4.43621
4165.04,6.17175
4165.48,9.15233
4166.32,15.5016
4166.75,17.9583
4167.16,19.0869
4167.28,19.1495
4167.68,18.4795
4168.06,16.6789
4168.69,12.2054
4169.34,7.3932
4169.68,5.28377
4169.95,3.90987
4170.2,2.89124
4170.43,2.17285
4170.65,1.61246
4170.86,1.21986
4171.04,0.945742
4171.23,0.733242
4171.41,0.57057
4171.6,0.447374
4171.78,0.354871
4171.99,0.279348
4172.19,0.224958
4172.4,0.185709
4172.64,0.152435
4172.93,0.126084
4173.26,0.105931
4173.64,0.0900296
4174.12,0.0763464
4174.8,0.0629538
4175.56,0.0527341
4176.46,0.0440604
4177.52,0.0368636
4178.75,0.031059
4180.19,0.026339
4181.89,0.0224756
4184.01,0.0192251
4186.99,0.0163055
4190.29,0.0142408
4193.59,0.0129129
4200.2,0.0114362
4208.12,0.0106935
4212.75,0.0105684
4226.62,0.0112044
4237.78,0.0127129
4245.22,0.0144422
4252.66,0.0171187
4257.73,0.0198642
4262.43,0.0235153
4265.78,0.0274647
4268.46,0.0321182
4270.46,0.0373112
4272.13,0.0437423
4273.43,0.0512058
4274.39,0.0593072
4275.16,0.0686467
4275.77,0.0796488
4276.24,0.0922093
4276.58,0.106593
4276.87,0.124602
4277.1,0.145521
4277.33,0.175378
4277.55,0.214222
4277.74,0.262958
4277.93,0.329071
4278.12,0.418188
4278.32,0.537221
4278.51,0.694367
4278.7,0.899038
4278.91,1.18143
4279.14,1.59432
4279.37,2.12564
4279.64,2.91569
4279.95,4.05998
4280.32,5.77434
4281.4,11.5726
4281.82,13.2457
4282.25,13.9843
4282.32,13.9995
4282.73,13.4815
4283.14,12.0431
4283.78,8.73079
4284.41,5.33684
4284.76,3.80929
4285.04,2.8021
4285.3,2.07303
4285.53,1.55704
4285.76,1.15742
4285.97,0.881249
4286.17,0.676739
4286.37,0.522412
4286.57,0.407716
4286.78,0.323572
4286.98,0.262497
4287.2,0.214434
4287.45,0.178268
4287.71,0.153676
4287.96,0.137234
4288.37,0.120944
4288.88,0.10965
4289.69,0.100649
4290.85,0.0961344
4291.25,0.0958789
4292.44,0.0979559
4294.04,0.106222
4295.63,0.120724
4297.23,0.143248
4298.55,0.171034
4299.69,0.20541
4300.63,0.246088
4301.52,0.300269
4302.27,0.367823
4302.84,0.440854
4303.31,0.527625
4303.69,0.62606
4304.07,0.767802
4304.35,0.918879
4304.63,1.12788
4304.89,1.38987
4305.13,1.70954
4305.36,2.12215
4305.59,2.65877
4305.82,3.34856
4306.1,4.42109
4306.36,5.73659
4306.7,7.86831
4307.09,10.9758
4307.68,16.8643
4308.39,23.9588
4308.88,27.3886
4309.33,28.557
4309.34,28.5571
4309.73,27.7281
4310.17,24.9556
4310.84,18.4705
4311.53,11.571
4311.9,8.42529
4312.24,6.16256
4312.55,4.60074
4312.82,3.50263
4313.09,2.69559
4313.36,2.09437
4313.63,1.65378
4313.9,1.33432
4314.18,1.09309
4314.47,0.9215
4314.81,0.77783
4315.15,0.67872
4315.6,0.589337
4316.25,0.510494
4316.78,0.470277
4317.49,0.43796
4318.56,0.419857
4319.54,0.427102
4320.77,0.464895
4322.01,0.53879
4322.94,0.627872
4323.83,0.751457
4324.6,0.903566
4325.28,1.09507
4325.89,1.34191
4326.4,1.63073
4326.82,1.96281
4327.27,2.44786
4327.65,3.02695
4328.03,3.82105
4328.41,4.90746
4328.78,6.32675
4329.15,8.18127
4329.58,10.8983
4330.14,15.4436
4331.33,26.1873
4331.86,29.3333
4332.33,30.3075
4332.78,29.4109
4333.32,26.2055
4334.83,12.7995
4335.3,9.35835
4335.73,6.98315
4336.1,5.39965
4336.47,4.20602
4336.83,3.34334
4337.21,2.67061
4337.59,2.17783
4338.07,1.7359
4338.55,1.42215
4339.12,1.15274
4339.75,0.939344
4340.5,0.761181
4341.32,0.618817
4342.34,0.494252
4343.42,0.400376
4344.57,0.328357
4345.9,0.267163
4347.39,0.21782
4349.08,0.177006
4351.15,0.141628
4353.27,0.11578
4355.76,0.093965
4358.73,0.075645
4362.12,0.0610707
4365.83,0.0498864
4370.18,0.0407713
4375.37,0.0333642
4379.82,0.0289362
4384.91,0.0253047
4391.69,0.02208
4399.0,0.0199738
4404.61,0.0190621
4412.57,0.018637
4420.82,0.0191883
4429.07,0.0207754
4437.32,0.0237721
4444.2,0.027818
4449.7,0.0326025
4455.2,0.0395237
4459.88,0.0480298
4464.28,0.0594936
4467.85,0.0728039
4471.16,0.0901375
4474.04,0.111544
4476.45,0.136332
4478.86,0.171036
4480.78,0.209868
4482.5,0.257338
4484.15,0.320484
4485.43,0.387678
4486.67,0.475998
4487.82,0.590059
4488.79,0.721101
4489.67,0.885223
4490.41,1.07414
4491.1,1.31252
4491.77,1.63905
4492.35,2.03543
4492.82,2.48701
4493.28,3.07955
4493.72,3.87359
4494.15,4.9574
4494.52,6.21332
4494.94,8.07571
4495.32,10.3697
4495.75,13.6579
4496.21,18.2626
4496.83,25.8577
4497.95,40.6767
4498.5,45.6117
4498.96,47.0272
4499.46,45.2333
4499.97,40.1037
4500.89,26.447
4501.51,17.5781
4501.92,12.8359
4502.28,9.59564
4502.6,7.41052
4502.9,5.83829
4503.2,4.65178
4503.51,3.73946
4503.84,3.02897
4504.21,2.46682
4504.57,2.065
4505.09,1.67004
4505.61,1.39271
4506.22,1.15082
4507.02,0.92756
4507.95,0.743242
4508.94,0.603122
4510.11,0.483226
4511.32,0.394694
4512.77,0.318097
4514.48,0.253686
4516.36,0.203515
4518.18,0.168614
4520.6,0.134905
4523.02,0.11063
4525.84,0.0902042
4529.07,0.073603
4532.84,0.0600327
4536.87,0.0500874
4540.9,0.0428833
4545.13,0.037524
4549.74,0.0335088
4555.88,0.0303182
4561.41,0.0292415
4563.25,0.0292393
4568.77,0.0304726
4572.92,0.0329546
4576.55,0.036782
4579.92,0.0424475
4582.72,0.0500612
4584.8,0.0586376
4586.62,0.0697206
4588.13,0.0833609
4589.37,0.0997382
4590.25,0.116607
4590.96,0.13629
4591.41,0.155171
4591.75,0.175845
4592.09,0.206725
4592.38,0.245561
4592.6,0.289968
4592.82,0.347524
4593.04,0.428454
4593.26,0.538776
4593.48,0.687565
4593.7,0.885455
4593.92,1.14422
4594.16,1.51399
4594.41,2.00214
4594.7,2.71029
4595.04,3.78811
4595.47,5.50641
4596.65,10.8065
4597.25,12.7224
4598.47,14.9124
4598.93,16.5074
4599.41,19.3866
4600.7,30.36
4601.2,32.6099
4601.37,32.7615
4601.82,31.4906
4602.22,28.4548
4602.89,20.8887
4603.57,12.7644
4603.94,9.10823
4604.27,6.5411
4604.55,4.81488
4604.79,3.66343
4605.01,2.79632
4605.24,2.12788
4605.47,1.62249
4605.7,1.24688
4605.91,0.989807
4606.14,0.784791
4606.34,0.651486
4606.59,0.531781
4606.85,0.4488
4607.15,0.381195
4607.46,0.335139
4607.89,0.293662
4608.42,0.26152
4609.06,0.238123
4609.92,0.221253
4610.78,0.214937
4611.97,0.219163
4613.17,0.23704
4614.37,0.270158
4615.42,0.315781
4616.39,0.378514
4617.21,0.455313
4617.95,0.554269
4618.53,0.662836
4619.0,0.787446
4619.44,0.944602
4619.82,1.1311
4620.2,1.39074
4620.56,1.74101
4620.85,2.12984
4621.16,2.68983
4621.48,3.48463
4621.77,4.41583
4622.11,5.83483
4622.46,7.75359
4622.87,10.6326
4623.4,15.2823
4624.36,24.354
4624.89,27.9676
4625.35,29.2766
4625.42,29.3014
4625.82,28.5397
4626.36,25.3767
4627.18,17.8256
4627.85,11.6522
4628.26,8.56839
4628.63,6.36567
4628.93,4.95897
4629.26,3.77434
4629.53,3.02126
4629.83,2.40223
4630.14,1.91905
4630.48,1.5283
4630.85,1.22799
4631.26,0.993231
4631.67,0.82591
4632.2,0.671068
4632.82,0.545864
4633.54,0.442741
4634.33,0.362006
4635.28,0.291715
4636.34,0.236327
4637.54,0.191585
4638.98,0.153532
4640.62,0.123052
4642.4,0.0997782
4644.32,0.0818382
4646.65,0.0662775
4649.11,0.0545599
4651.99,0.0448165
4655.55,0.0364294
4659.38,0.0302347
4663.83,0.0253757
4669.1,0.0216991
4673.62,0.019912
4678.0,0.0193988
4680.52,0.0198448
4683.05,0.0212064
4684.94,0.0232592
4686.52,0.0261812
4687.78,0.0299393
4688.92,0.0352934
4689.75,0.0412398
4690.41,0.0483717
4690.94,0.0572984
4691.35,0.0681112
4691.66,0.0806309
4691.91,0.0960078
4692.16,0.118477
4692.37,0.143987
4692.56,0.176455
4692.75,0.220042
4692.94,0.278267
4693.13,0.355465
4693.32,0.456825
4693.53,0.60346
4693.74,0.795764
4693.97,1.06931
4694.2,1.4222
4694.44,1.89452
4694.7,2.54936
4695.04,3.58532
4695.49,5.28378
4696.47,9.50641
4696.96,10.9981
4697.4,11.5412
4697.45,11.5458
4697.86,11.1513
4698.28,10.0155
4698.93,7.38055
4699.6,4.51272
4699.96,3.22596
4700.27,2.34629
4700.55,1.70703
4700.8,1.25419
4701.03,0.938243
4701.23,0.719473
4701.44,0.54947
4701.63,0.426528
4701.82,0.332085
4702.01,0.26032
4702.2,0.206284
4702.39,0.165298
4702.59,0.134071
4702.82,0.109033
4703.04,0.091197
4703.3,0.0762165
4703.57,0.0658144
4703.96,0.0555792
4704.45,0.0471569
4705.15,0.0393137
4705.98,0.0330629
4707.06,0.0277078
4708.34,0.0234577
4709.91,0.020056
4711.88,0.0172846
4714.35,0.0151085
4717.32,0.0135169
4721.05,0.0123828
4724.78,0.011721
4732.24,0.0112411
4741.83,0.0116416
4751.42,0.0130051
4759.41,0.0151042
4765.8,0.0177277
4771.93,0.0214906
4777.26,0.026362
4781.25,0.0315709
4784.98,0.0382792
4788.25,0.0464523
4791.11,0.056321
4793.91,0.0697076
4796.44,0.0868046
4798.44,0.105511
4800.44,0.131356
4802.14,0.162062
4803.63,0.199109
4804.96,0.244643
4806.24,0.305592
4807.31,0.377074
4808.21,0.459357
4809.08,0.568598
4809.88,0.710824
4810.53,0.874287
4811.09,1.06821
4811.65,1.34014
4812.13,1.66832
4812.57,2.08329
4812.97,2.59255
4813.37,3.26814
4813.81,4.25346
4814.29,5.67125
4814.85,7.80246
4816.32,14.5805
4816.85,16.3311
4817.34,17.1114
4817.48,17.1529
4817.93,16.7144
4818.51,15.0487
4819.46,10.7715
4820.26,7.15151
4820.79,5.26822
4821.21,4.0775
4821.67,3.11353
4822.07,2.47776
4822.47,1.99963
4822.92,1.60039
4823.4,1.29546
4823.88,1.07409
4824.41,0.895389
4824.94,0.768304
4825.37,0.698804
4825.88,0.65807
4825.99,0.65669
4826.32,0.673342
4826.61,0.720805
4826.9,0.808118
4827.2,0.945
4827.52,1.16979
4827.85,1.47868
4828.27,1.99503
4828.97,3.06585
4829.65,4.07937
4830.11,4.52241
4830.47,4.63168
4830.93,4.44807
4831.44,3.86607
4832.71,1.81986
4833.1,1.30587
4833.4,0.985146
4833.7,0.733411
4833.96,0.567517
4834.21,0.441098
4834.46,0.351642
4834.69,0.288729
4834.92,0.241964
4835.2,0.200489
4835.49,0.172381
4835.83,0.15014
4836.18,0.13558
4836.76,0.119969
4837.74,0.104172
4839.3,0.0873495
4841.38,0.071636
4843.47,0.060294
4846.1,0.0498399
4849.14,0.0411309
4852.88,0.0334244
4857.04,0.0273569
4861.88,0.0224272
4867.42,0.0185638
4872.96,0.0159172
4880.24,0.013651
4886.13,0.0125169
4892.67,0.0118662
4895.29,0.0117729
4901.83,0.0120742
4906.74,0.0128949
4910.86,0.0143033
4914.59,0.0165325
4917.07,0.0188439
4919.29,0.0219038
4921.24,0.025862
4922.86,0.0306262
4924.3,0.0366083
4925.66,0.0448813
4926.77,0.0545987
4927.68,0.0659491
4928.46,0.07963
4929.11,0.0957456
4929.6,0.112831
4929.99,0.1321
4930.36,0.158988
4930.64,0.188882
4930.93,0.232168
4931.17,0.285614
4931.38,0.346881
4931.58,0.429101
4931.77,0.53425
4931.97,0.672904
4932.16,0.854473
4932.36,1.09004
4932.55,1.39235
4932.77,1.81154
4933.01,2.43805
4933.25,3.24579
4933.52,4.37498
4933.81,5.87499
4934.18,8.32896
4934.72,12.6455
4935.53,19.5179
4936.03,22.4637
4936.49,23.5381
4936.52,23.5424
4936.94,22.7694
4937.35,20.6055
4937.95,15.9055
4938.73,9.3006
4939.12,6.6167
4939.44,4.77313
4939.72,3.53077
4939.96,2.66401
4940.2,1.98664
4940.42,1.51517
4940.65,1.14051
4940.85,0.894945
4941.04,0.705376
4941.24,0.560458
4941.43,0.450511
4941.63,0.367544
4941.83,0.302849
4942.07,0.246622
4942.36,0.20143
4942.68,0.167085
4943.05,0.141664
4943.48,0.122333
4943.91,0.109713
4944.34,0.101978
4944.77,0.0992891
4945.17,0.103253
4945.51,0.114662
4945.79,0.133089
4946.02,0.155954
4946.26,0.191985
4946.48,0.236804
4946.7,0.296841
4946.94,0.386773
4947.18,0.50521
4947.46,0.675898
4947.75,0.914371
4948.11,1.28217
4948.59,1.89089
4949.52,3.19352
4950.03,3.69997
4950.5,3.87569
4950.52,3.8763
4950.96,3.73309
4951.4,3.3379
4952.12,2.36622
4952.77,1.47036
4953.17,1.02632
4953.47,0.748708
4953.75,0.553419
4953.99,0.418992
4954.23,0.314306
4954.44,0.240503
4954.66,0.184165
4954.86,0.145236
4955.07,0.114186
4955.27,0.0922942
4955.5,0.0740295
4955.7,0.0624638
4955.93,0.0528998
4956.21,0.0447461
4956.5,0.0393438
4956.89,0.0345816
4957.37,0.0309068
4958.02,0.0277999
4958.99,0.0247823
4960.61,0.0216574
4962.52,0.0194447
4964.36,0.0181409
4968.06,0.0168625
4971.75,0.0165523
4976.06,0.0170602
4980.37,0.0183785
4984.67,0.0205527
4989.7,0.0245007
4994.01,0.0296702
4997.5,0.0357416
5000.73,0.0437074
5003.55,0.0535342
5006.06,0.0658839
5008.37,0.0819104
5010.42,0.102134
5012.16,0.126343
5013.6,0.153817
5015.04,0.19185
5016.32,0.239827
5017.4,0.29646
5018.32,0.363814
5019.18,0.451548
5019.83,0.542078
5020.5,0.673378
5021.03,0.816918
5021.51,0.995678
5021.94,1.21841
5022.37,1.52828
5022.73,1.88176
5023.09,2.35409
5023.45,2.98166
5023.81,3.80386
5024.22,5.02836
5024.68,6.80881
5025.28,9.75089
5026.4,15.7516
5026.93,17.7985
5027.44,18.6935
5027.54,18.7209
5027.96,18.2788
5028.44,16.7746
5029.21,12.9652
5030.13,8.02653
5030.63,5.8823
5031.06,4.40524
5031.47,3.3307
5031.84,2.60181
5032.17,2.10116
5032.57,1.65305
5032.96,1.33545
5033.38,1.08833
5033.84,0.889394
5034.32,0.738163
5034.94,0.598867
5035.65,0.483905
5036.49,0.388895
5037.36,0.319137
5038.28,0.264206
5039.39,0.215916
5040.68,0.175307
5042.12,0.142924
5043.76,0.116471
5045.5,0.0963823
5047.65,0.0789291
5050.12,0.0654249
5052.58,0.0564896
5055.04,0.0508431
5057.5,0.0478229
5059.14,0.0472196
5061.3,0.0483947
5063.45,0.0524413
5065.07,0.0582279
5066.68,0.0677417
5067.92,0.0792013
5069.08,0.0953474
5069.91,0.112174
5070.64,0.133266
5071.24,0.157567
5071.72,0.185217
5072.13,0.220323
5072.47,0.261521
5072.78,0.317598
5073.06,0.388902
5073.29,0.474788
5073.53,0.593318
5073.74,0.737369
5073.94,0.923893
5074.15,1.16881
5074.35,1.48751
5074.56,1.89768
5074.78,2.47511
5075.02,3.28562
5075.29,4.43748
5075.56,5.87116
5075.87,7.99301
5076.27,11.379
5076.94,18.2726
5077.61,25.09
5078.09,28.4457
5078.55,29.6608
5078.57,29.6622
5079.01,28.5926
5079.44,25.7503
5080.13,18.9393
5080.86,11.4278
5081.26,7.98905
5081.57,5.86832
5081.86,4.3182
5082.13,3.19314
5082.38,2.40318
5082.59,1.86295
5082.83,1.4099
5083.03,1.10814
5083.24,0.876647
5083.46,0.689729
5083.68,0.551163
5083.9,0.448723
5084.16,0.360199
5084.42,0.29781
5084.73,0.24681
5085.11,0.203874
5085.6,0.167343
5086.19,0.137942
5086.93,0.112376
5087.75,0.092537
5088.76,0.0751768
5089.94,0.061158
5091.3,0.0497269
5092.79,0.0409896
5094.43,0.0340975
5096.42,0.0281535
5098.88,0.023054
5101.7,0.0190463
5104.79,0.0159927
5108.5,0.0134639
5113.21,0.0112337
5118.07,0.00966699
5124.55,0.00828631
5131.03,0.00743211
5137.51,0.00696492
5142.95,0.00685966
5149.74,0.00718777
5153.99,0.00787853
5157.35,0.00895809
5159.77,0.010272
5161.78,0.0120578
5163.41,0.0143536
5164.66,0.0170502
5165.71,0.0203826
5166.58,0.0245014
5167.2,0.0287472
5167.69,0.0337246
5168.06,0.0392425
5168.39,0.0466203
5168.69,0.0567227
5168.95,0.0695705
5169.16,0.0847324
5169.38,0.105673
5169.59,0.13457
5169.8,0.172941
5169.99,0.217836
5170.17,0.275889
5170.39,0.364476
5170.6,0.480993
5170.81,0.626961
5171.06,0.848477
5171.3,1.13324
5171.58,1.54005
5171.88,2.09641
5172.26,2.97075
5172.87,4.69333
5173.57,6.69289
5174.06,7.71563
5174.53,8.12498
5174.59,8.13167
5175.04,7.83935
5175.48,7.02605
5176.17,5.13222
5176.87,3.12736
5177.27,2.17265
5177.57,1.61234
5177.84,1.20327
5178.09,0.900754
5178.33,0.664934
5178.56,0.497247
5178.79,0.374186
5178.97,0.294897
5179.15,0.232819
5179.34,0.184691
5179.52,0.147692
5179.73,0.116226
5179.95,0.0920424
5180.15,0.0763557
5180.4,0.0622341
5180.64,0.0523571
5180.94,0.044167
5181.28,0.0377342
5181.72,0.0322486
5182.31,0.0274384
5183.05,0.0234127
5183.94,0.0201152
5185.12,0.0171917
5186.59,0.0148998
5188.36,0.0132875
5190.76,0.012223
5193.15,0.0119218
5196.16,0.0123251
5199.18,0.0133983
5202.19,0.0153486
5204.82,0.0180352
5207.15,0.021535
5209.09,0.0257286
5210.88,0.0311418
5212.58,0.0385215
5214.04,0.0475954
5215.26,0.0582561
5216.39,0.0722855
5217.37,0.0893566
5218.22,0.110563
5218.93,0.135798
5219.43,0.161192
5219.84,0.189323
5220.24,0.229694
5220.57,0.277072
5220.85,0.336572
5221.1,0.407929
5221.34,0.506531
5221.58,0.643426
5221.81,0.814984
5222.02,1.0333
5222.23,1.3202
5222.44,1.69339
5222.69,2.25126
5222.92,2.94614
5223.17,3.91384
5223.45,5.27406
5223.77,7.2557
5224.14,10.0944
5224.66,15.13
5225.57,24.4354
5226.06,28.0543
5226.54,29.5957
5226.61,29.6224
5227.06,28.5454
5227.58,25.0029
5228.49,15.7971
5229.04,10.4425
5229.41,7.53946
5229.74,5.41407
5230.02,4.02464
