48-Cd-112(n,&gamma;) ENDF/B-VII.1
82.9152,7.4166
82.9568,9.33549
83.0078,12.4676
83.0803,18.1122
83.1858,26.7634
83.2515,30.5544
83.3116,31.852
83.3145,31.8541
83.3762,30.5685
83.4374,27.0975
83.5599,16.9504
83.6279,11.5959
83.6777,8.39645
83.7186,6.30984
83.7582,4.72051
83.7939,3.61823
83.8308,2.75432
83.8639,2.16929
83.8971,1.72773
83.9328,1.37515
83.9725,1.0932
84.0122,0.892639
84.0518,0.747692
84.1071,0.605862
84.1709,0.494968
84.2417,0.409603
84.3296,0.335168
84.4316,0.274192
84.5506,0.223755
84.6753,0.185758
84.834,0.151096
85.004,0.124664
85.2024,0.10256
85.4405,0.0838089
85.7182,0.0685383
86.0356,0.0563832
86.4324,0.045951
86.8291,0.0386844
87.3052,0.0324769
87.94,0.0267792
88.5975,0.0226968
89.4137,0.0191361
90.4881,0.0159354
91.875,0.0131455
93.5428,0.0108481
95.1199,0.0093675
97.2227,0.00787741
99.3255,0.00679128
101.954,0.00579273
105.634,0.00479059
109.314,0.00411451
112.468,0.00365233
116.674,0.00319771
121.931,0.00279483
128.239,0.00245877
132.445,0.00230565
140.856,0.00211011
151.37,0.00202167
161.001,0.00207571
167.245,0.00219983
174.892,0.00244554
181.583,0.0028231
186.362,0.00324075
190.568,0.00374542
194.98,0.00453574
198.422,0.00543935
201.274,0.00648661
203.312,0.0074886
206.007,0.00925746
208.068,0.0111892
210.11,0.0138468
211.597,0.0165297
213.144,0.0203073
214.542,0.0250743
216.077,0.0326412
217.162,0.0403151
218.113,0.0496938
219.023,0.0622515
219.819,0.0778358
220.544,0.0977738
221.156,0.121158
221.691,0.149587
222.16,0.183715
222.571,0.224499
222.972,0.279292
223.335,0.348689
223.67,0.438872
223.942,0.541609
224.177,0.662867
224.411,0.831948
224.612,1.03739
224.779,1.27763
224.922,1.56564
225.042,1.90477
225.137,2.29216
225.209,2.70171
225.276,3.23866
225.334,3.90292
225.393,4.84758
225.443,5.98634
225.495,7.60266
225.542,9.66896
225.59,12.4632
225.638,16.2072
225.684,20.9503
225.732,27.4353
225.786,36.8234
225.84,48.9241
225.902,66.7608
225.974,92.9613
226.064,133.576
226.304,259.034
226.4,294.547
226.496,309.669
226.509,309.878
226.597,299.604
226.689,269.467
226.83,199.024
226.975,123.075
227.06,86.6485
227.13,62.1893
227.192,45.3911
227.245,34.3027
227.298,25.6992
227.345,19.6925
227.393,15.0996
227.441,11.6381
227.486,9.17076
227.537,7.15394
227.587,5.69212
227.637,4.63159
227.694,3.76406
227.761,3.06209
227.828,2.57306
227.912,2.14289
228.01,1.7888
228.129,1.48079
228.273,1.21479
228.43,1.00143
228.631,0.804888
228.841,0.65656
229.071,0.537967
229.338,0.436719
229.654,0.350543
229.988,0.284499
230.39,0.227435
230.81,0.184391
231.307,0.147677
231.881,0.117516
232.474,0.0951517
233.19,0.0757874
233.942,0.0612043
234.773,0.0496977
235.743,0.0398076
236.851,0.03176
238.015,0.0257201
239.345,0.0207459
240.674,0.0171162
242.226,0.0140899
243.777,0.011747
245.329,0.00996618
247.102,0.00842038
249.319,0.00698389
251.978,0.0057213
254.638,0.00483896
257.298,0.00413714
261.731,0.00333768
265.277,0.00288318
269.71,0.00247258
275.029,0.00212083
282.122,0.00181454
289.214,0.00161633
299.155,0.00145411
309.58,0.00136021
320.19,0.0013307
332.481,0.00135691
344.772,0.00144666
360.136,0.00167503
370.89,0.00194973
378.572,0.00224615
385.332,0.00259962
392.424,0.00314628
397.955,0.00376572
402.54,0.00447932
405.815,0.00515858
410.013,0.00630861
413.328,0.00759117
416.195,0.00909058
419.183,0.0112702
421.618,0.0137406
423.866,0.0169033
426.332,0.0219164
428.077,0.0269855
429.604,0.0331609
431.067,0.0414084
432.347,0.0516125
433.605,0.0658658
434.527,0.0804501
435.387,0.0991468
436.186,0.123178
436.924,0.154266
437.515,0.188802
438.061,0.232398
438.552,0.286368
439.029,0.359259
439.405,0.439243
439.781,0.55042
440.089,0.677237
440.358,0.829939
440.588,1.00896
440.78,1.21089
440.972,1.49083
441.118,1.79262
441.253,2.19396
441.36,2.66605
441.441,3.16662
441.527,3.92108
441.604,4.87313
441.671,6.01761
441.738,7.5608
441.808,9.71993
441.868,12.1741
441.928,15.3178
442.001,20.3236
442.073,26.6379
442.147,35.1536
442.23,47.1342
442.332,65.7353
442.452,93.2366
442.802,188.493
442.953,217.914
443.088,228.331
443.1,228.401
443.235,219.447
443.377,193.401
443.635,123.52
443.794,81.9077
443.904,58.5606
443.996,43.0452
444.076,32.3204
444.152,24.2556
444.222,18.6235
444.287,14.4903
444.354,11.2213
444.421,8.75198
444.488,6.90489
444.556,5.53183
444.633,4.39057
444.713,3.54123
444.805,2.86509
444.898,2.39306
445.005,2.00301
445.128,1.68579
445.282,1.40189
445.474,1.14861
445.704,0.932065
445.973,0.752388
446.28,0.606644
446.603,0.496934
446.972,0.40648
447.402,0.331482
447.876,0.273521
448.405,0.229276
448.935,0.200569
449.464,0.184923
449.879,0.18244
450.224,0.189399
450.484,0.203181
450.708,0.225905
450.847,0.249535
450.985,0.288109
451.077,0.328974
451.169,0.390793
451.25,0.471911
451.319,0.571337
451.388,0.709727
451.458,0.901191
451.527,1.16337
451.596,1.51752
451.665,1.98806
451.737,2.63069
451.815,3.53415
451.901,4.83392
451.999,6.72248
452.115,9.51152
452.322,15.641
452.502,20.8589
452.642,23.7239
452.778,24.7596
452.783,24.7606
452.914,23.8377
453.041,21.4017
453.244,15.6079
453.448,9.57521
453.567,6.6971
453.659,4.90875
453.74,3.66522
453.817,2.72605
453.887,2.07816
453.956,1.57846
454.016,1.24172
454.074,0.99206
454.131,0.798403
454.201,0.624036
454.27,0.497623
454.339,0.406218
454.408,0.33992
454.495,0.281359
454.581,0.240668
454.696,0.203383
454.852,0.170217
455.053,0.141947
455.296,0.118918
455.584,0.0998298
455.964,0.0824674
456.408,0.0686323
456.932,0.0573286
457.578,0.0476982
458.297,0.0401678
459.172,0.0336379
460.223,0.0280791
461.475,0.0233577
463.168,0.018862
464.909,0.0155721
466.941,0.0128166
469.263,0.0105418
471.973,0.00864899
475.456,0.00695273
479.326,0.00565327
483.196,0.00473626
487.841,0.00394379
492.485,0.0034061
498.677,0.00288193
504.87,0.00252709
512.594,0.00223957
521.833,0.00203742
531.072,0.00197042
540.312,0.00206743
544.931,0.00223894
547.626,0.00241867
550.513,0.00271582
552.823,0.00313198
554.556,0.00363183
556.096,0.00429893
557.25,0.00506537
558.213,0.00599052
559.117,0.00723532
559.879,0.00876603
560.533,0.0106482
561.129,0.0131092
561.651,0.016211
562.069,0.019733
562.47,0.0245024
562.803,0.0301082
563.084,0.0367293
563.319,0.0444047
563.525,0.0538229
563.697,0.0650984
563.835,0.078332
563.949,0.094616
564.05,0.115631
564.135,0.141726
564.207,0.171987
564.279,0.213211
564.353,0.272088
564.424,0.347733
564.494,0.449264
564.564,0.584198
564.631,0.753134
564.709,1.00642
564.786,1.33652
564.872,1.81061
564.961,2.43685
565.061,3.3265
565.187,4.7219
565.382,7.35369
565.632,10.7699
565.788,12.2431
565.939,12.7762
565.944,12.7766
566.091,12.2973
566.228,11.0752
566.458,8.0371
566.678,5.00049
566.804,3.55488
566.904,2.62177
566.997,1.93022
567.083,1.43018
567.159,1.08555
567.237,0.813892
567.305,0.628363
567.378,0.477937
567.443,0.377188
567.507,0.300058
567.572,0.241404
567.636,0.196984
567.714,0.157706
567.793,0.129044
567.879,0.106768
567.979,0.0886004
568.094,0.0742633
568.237,0.061936
568.409,0.05167
568.615,0.0429142
568.89,0.0346528
569.2,0.0281269
569.561,0.022756
569.985,0.0183382
570.432,0.0150538
570.902,0.0125614
571.487,0.0103356
572.169,0.00851331
572.916,0.00711775
573.881,0.00587743
574.847,0.00501739
575.951,0.00433372
577.608,0.00365638
579.725,0.00312126
581.934,0.00278497
584.88,0.00251918
589.298,0.00231593
598.353,0.00220005
610.19,0.00229482
623.718,0.00257877
638.937,0.00312428
649.082,0.00367272
659.228,0.00445738
665.992,0.00517634
672.756,0.00613149
678.674,0.00723146
685.438,0.00896061
690.511,0.0107857
695.584,0.0133106
699.812,0.0162426
703.193,0.0193927
706.148,0.0228805
709.307,0.0280099
712.045,0.0340374
714.677,0.0419906
717.047,0.0518582
719.153,0.0640058
720.995,0.0786304
722.759,0.0979879
724.233,0.120232
725.681,0.150668
726.945,0.187957
728.05,0.233424
728.972,0.285412
729.893,0.357175
730.709,0.446166
731.446,0.558857
732.065,0.690809
732.598,0.847009
733.105,1.05186
733.579,1.32125
733.947,1.61225
734.309,2.00776
734.632,2.50604
734.908,3.11303
735.137,3.82591
735.342,4.73855
735.514,5.82887
735.653,7.07297
735.785,8.6898
735.916,10.9329
736.032,13.6317
736.137,16.8715
736.243,21.0644
736.361,27.1873
736.49,35.8815
736.63,47.9989
736.803,67.1835
737.096,107.167
737.348,141.452
737.551,160.593
737.738,166.9
737.898,162.273
738.096,145.116
738.412,102.639
738.662,68.5296
738.831,49.6087
738.981,36.3353
739.107,27.6992
739.233,21.1003
739.346,16.6263
739.465,13.1007
739.57,10.739
739.691,8.69815
739.833,6.96752
739.991,5.61499
740.149,4.65229
740.36,3.74452
740.584,3.06684
740.852,2.48638
741.16,2.01143
741.529,1.60757
741.937,1.29034
742.398,1.03487
742.871,0.844796
743.424,0.683166
744.056,0.549943
744.793,0.438956
745.635,0.348932
746.531,0.28061
747.584,0.223233
748.637,0.181897
749.9,0.14592
751.216,0.118789
752.691,0.0966504
754.533,0.0767082
756.376,0.0624161
758.535,0.0503139
761.141,0.0399709
763.747,0.0325911
766.643,0.0266507
770.186,0.0214557
773.997,0.0175395
778.253,0.0144408
782.51,0.0122461
787.618,0.0104063
792.726,0.00930241
796.131,0.00896897
797.833,0.0089282
800.625,0.00933572
802.299,0.0100743
803.617,0.0111563
804.715,0.0127208
805.594,0.014874
806.274,0.017549
806.826,0.0208973
807.286,0.0251077
807.632,0.0297189
807.919,0.0351907
808.15,0.0414551
808.328,0.048468
808.489,0.0579099
808.61,0.068498
808.711,0.0811655
808.811,0.0992632
808.895,0.120286
808.981,0.150201
809.067,0.191549
809.139,0.237661
809.211,0.297462
809.283,0.374415
809.362,0.483675
809.443,0.627473
809.533,0.837142
809.624,1.10749
809.729,1.50976
809.841,2.05902
809.968,2.8372
810.126,4.03629
810.564,7.89968
810.746,9.1027
810.928,9.66323
810.969,9.683
811.135,9.35568
811.296,8.47514
811.54,6.46116
811.844,3.77456
811.99,2.70005
812.12,1.93498
812.232,1.41279
812.336,1.03757
812.422,0.793565
812.513,0.594367
812.59,0.462445
812.668,0.359867
812.746,0.281059
812.828,0.218278
812.905,0.173809
812.983,0.140485
813.069,0.113232
813.156,0.0934845
813.259,0.0766902
813.363,0.0649648
813.501,0.0542589
813.639,0.0469307
813.823,0.0400874
814.099,0.033123
814.445,0.0272803
814.859,0.0225354
815.319,0.0189336
815.895,0.0158745
816.585,0.0134324
817.488,0.0113721
818.52,0.00988586
819.994,0.00858784
821.763,0.00766947
824.473,0.0068909
828.99,0.00634421
832.603,0.00620342
839.829,0.00634539
847.055,0.00693369
852.73,0.00778199
858.405,0.00910122
862.898,0.0107383
867.154,0.0130434
869.992,0.0153956
872.474,0.0184333
874.484,0.0220198
876.139,0.0265749
877.322,0.0313853
878.382,0.0377693
879.177,0.044881
879.828,0.0532742
880.407,0.0640631
880.889,0.0771287
881.286,0.0926609
881.587,0.109263
881.828,0.12772
882.033,0.149984
882.202,0.176894
882.35,0.212353
882.455,0.249356
882.56,0.301878
882.654,0.367613
882.744,0.455929
882.835,0.578061
882.91,0.714459
882.985,0.891691
883.061,1.12034
883.142,1.43924
883.226,1.86735
883.311,2.41613
883.407,3.22055
883.509,4.31888
883.618,5.79461
883.744,7.96055
883.901,11.3089
884.145,17.6509
884.436,25.3817
884.634,29.1243
884.822,30.5685
884.841,30.5809
885.015,29.5434
885.183,26.7522
885.439,20.3727
885.757,11.8783
885.91,8.48852
886.046,6.0789
886.162,4.45547
886.267,3.30213
886.362,2.49412
886.444,1.94966
886.534,1.47865
886.624,1.12276
886.7,0.896592
886.775,0.721336
886.865,0.563613
886.95,0.455844
887.034,0.376311
887.14,0.305436
887.245,0.256463
887.372,0.21639
887.498,0.189081
887.685,0.162119
887.902,0.141587
888.191,0.123378
888.552,0.10855
889.06,0.0961227
889.605,0.089381
890.151,0.087248
890.719,0.0891387
891.288,0.0957036
891.796,0.10753
892.117,0.12064
892.374,0.138641
892.534,0.157571
892.663,0.181087
892.788,0.216377
892.882,0.254897
892.975,0.308722
893.068,0.383779
893.162,0.487729
893.255,0.630159
893.348,0.822634
893.442,1.07854
893.534,1.40673
893.639,1.89326
893.744,2.51843
893.862,3.40789
894.002,4.73162
894.189,6.91744
894.628,12.6692
894.828,14.5101
895.018,15.1796
895.029,15.1817
895.206,14.6523
895.384,13.1776
895.659,9.73503
895.951,5.91857
896.109,4.2164
896.235,3.10788
896.354,2.28917
896.459,1.72077
896.551,1.3315
896.645,1.01984
896.733,0.799635
896.82,0.632013
896.908,0.506282
896.996,0.413191
897.098,0.33562
897.2,0.282279
897.317,0.241679
897.433,0.215431
897.55,0.19833
897.745,0.181582
897.94,0.172762
898.422,0.165116
898.514,0.164893
899.065,0.168441
899.8,0.182719
900.718,0.213611
901.593,0.258724
902.349,0.31504
903.073,0.391721
903.678,0.482183
904.207,0.592133
904.683,0.728938
905.099,0.894563
905.455,1.08954
905.804,1.35499
906.079,1.64908
906.318,2.00433
906.539,2.47012
906.722,3.03122
906.869,3.66602
907.021,4.59117
907.157,5.77788
907.278,7.23898
907.392,9.10343
907.509,11.6356
907.625,14.9788
907.755,19.8695
907.889,26.4695
908.045,36.3584
908.226,50.975
908.555,83.3971
908.857,111.651
909.066,123.755
909.22,126.583
909.427,121.472
909.652,105.963
910.223,50.2146
910.395,36.3734
910.551,26.4885
910.681,20.0759
910.81,15.1382
910.927,11.7587
911.044,9.19643
911.16,7.27768
911.28,5.81663
911.409,4.67368
911.556,3.74422
911.703,3.0858
911.856,2.5877
912.072,2.09122
912.288,1.74077
912.558,1.42431
912.882,1.15291
913.26,0.927573
913.693,0.744561
914.146,0.606366
914.665,0.491704
915.27,0.395367
915.896,0.322953
916.653,0.259483
917.517,0.207665
918.424,0.168522
919.461,0.136113
920.628,0.109857
922.011,0.0876771
923.437,0.0712244
925.165,0.0569245
927.024,0.046008
929.141,0.0370815
931.345,0.030398
934.11,0.0243721
936.846,0.0201552
940.156,0.0164319
943.465,0.0137219
947.436,0.0113681
952.069,0.00942719
958.688,0.00758452
963.983,0.0065724
970.602,0.0057
978.544,0.00500793
986.486,0.00460874
999.724,0.00435469
1011.64,0.00451497
1020.9,0.00494276
1028.5,0.00563693
1033.81,0.00651401
1036.85,0.00733483
1039.79,0.00854363
1041.79,0.00989522
1043.45,0.0116382
1044.74,0.0137016
1045.76,0.0161896
1046.64,0.0193723
1047.38,0.0233553
1047.98,0.0280138
1048.52,0.0342245
1048.97,0.0416293
1049.34,0.0505313
1049.65,0.0613474
1049.87,0.0724168
1050.04,0.0852811
1050.19,0.101891
1050.31,0.121183
1050.43,0.146598
1050.52,0.176012
1050.61,0.216034
1050.71,0.270592
1050.8,0.344816
1050.88,0.437529
1050.98,0.56948
1051.07,0.744489
1051.16,0.97351
1051.26,1.26886
1051.36,1.69307
1051.47,2.26178
1051.59,3.05748
1051.73,4.23635
1051.9,6.04775
1052.16,9.48933
1052.52,14.2595
1052.75,16.2627
1052.94,16.8403
1053.13,16.212
1053.33,14.4724
1053.64,10.4709
1053.94,6.41267
1054.11,4.53357
1054.25,3.31981
1054.37,2.46099
1054.49,1.81262
1054.58,1.38627
1054.68,1.05208
1054.78,0.794871
1054.86,0.62472
1054.95,0.487892
1055.04,0.37698
1055.14,0.294701
1055.23,0.234097
1055.32,0.189608
1055.41,0.156943
1055.52,0.129463
1055.65,0.106694
1055.81,0.0889247
1055.98,0.0753396
1056.17,0.0649362
1056.48,0.0534801
1056.85,0.0442429
1057.31,0.0365062
1057.84,0.0304972
1058.47,0.025661
1059.17,0.0220995
1060.06,0.0191419
1060.82,0.0174771
1062.35,0.0154736
1064.5,0.0142758
1066.14,0.0139719
1070.25,0.0145939
1074.08,0.0163102
1078.96,0.0198633
1082.83,0.024207
1086.31,0.0298751
1089.02,0.0361095
1091.41,0.0437339
1093.38,0.0524291
1095.07,0.0624163
1096.47,0.074539
1097.52,0.0882234
1098.23,0.102071
1098.75,0.118469
1099.01,0.131849
1099.23,0.150028
1099.39,0.171891
1099.54,0.203381
1099.66,0.241495
1099.77,0.296989
1099.88,0.365679
1099.98,0.459927
1100.08,0.587712
1100.18,0.758368
1100.29,1.00087
1100.4,1.32823
1100.52,1.74978
1100.65,2.3633
1100.79,3.21614
1100.97,4.59751
1101.33,7.84203
1101.6,10.213
1101.82,11.3827
1101.99,11.6826
1102.2,11.2212
1102.41,9.94444
1102.78,6.60394
1103.05,4.29892
1103.22,3.02901
1103.37,2.21446
1103.5,1.64941
1103.61,1.26245
1103.73,0.959855
1103.83,0.763747
1103.93,0.615175
1104.03,0.504619
1104.14,0.412669
1104.24,0.357683
1104.38,0.308665
1104.51,0.278594
1104.64,0.260665
1104.93,0.244347
1105.17,0.241858
1105.79,0.252347
1106.55,0.281484
1107.5,0.33817
1108.4,0.416879
1109.18,0.515397
1109.86,0.633598
1110.44,0.776245
1111.03,0.973631
1111.54,1.22015
1111.98,1.5194
1112.37,1.90041
1112.7,2.34076
1112.97,2.85127
1113.19,3.43481
1113.42,4.2441
1113.62,5.27005
1113.81,6.64921
1113.97,8.1825
1114.12,10.2153
1114.29,12.9785
1114.46,16.8729
1114.64,22.2839
1114.86,30.7112
1115.16,44.579
1115.64,68.9274
1115.88,77.1822
1116.12,80.2405
1116.34,77.8495
1116.6,69.3144
1117.07,45.5232
1117.38,30.9234
1117.6,22.6036
1117.79,16.9479
1117.96,13.0362
1118.13,10.0933
1118.29,8.03982
1118.46,6.50337
1118.64,5.24379
1118.84,4.20415
1119.07,3.40425
1119.29,2.82677
1119.59,2.27861
1119.91,1.85391
1120.29,1.49893
1120.67,1.23747
1121.12,1.00714
1121.69,0.804543
1122.31,0.643361
1122.94,0.52656
1123.73,0.420745
1124.62,0.334944
1125.54,0.271803
1126.62,0.21835
1127.79,0.176673
1129.04,0.143915
1130.43,0.117252
1132.0,0.0952351
1133.89,0.0761885
1136.04,0.060733
1138.37,0.0488178
1140.88,0.0396136
1143.75,0.0320022
1146.98,0.0258533
1150.48,0.0210684
1154.52,0.0171256
1159.0,0.0140003
1164.2,0.0114713
1169.23,0.00976004
1173.76,0.00872126
1179.84,0.00777517
1184.48,0.00752645
1187.57,0.00765922
1191.44,0.00835808
1193.76,0.00932317
1195.7,0.0107169
1197.29,0.0125345
1198.58,0.0148331
1199.66,0.0176838
1200.66,0.0215862
1201.49,0.0263743
1202.2,0.0323467
1202.77,0.0391144
1203.26,0.0471581
1203.69,0.056971
1204.06,0.0687351
1204.37,0.0822304
1204.63,0.097547
1204.85,0.116128
1205.02,0.13776
1205.18,0.165569
1205.31,0.201513
1205.42,0.244698
1205.54,0.305768
1205.63,0.376014
1205.72,0.47035
1205.81,0.59185
1205.91,0.758391
1206.0,0.978237
1206.1,1.26542
1206.19,1.6362
1206.28,2.10847
1206.4,2.84793
1206.52,3.86024
1206.65,5.27978
1206.8,7.34882
1206.98,10.4994
1207.25,16.2442
1207.63,24.6796
1207.85,28.2706
1208.07,29.6799
1208.1,29.6974
1208.3,28.7111
1208.5,25.956
1208.81,19.4628
1209.16,11.6017
1209.35,8.14302
1209.5,5.91316
1209.63,4.36017
1209.74,3.26451
1209.86,2.44052
1209.95,1.87651
1210.05,1.43543
1210.14,1.12422
1210.24,0.870141
1210.33,0.67656
1210.42,0.530429
1210.52,0.420939
1210.61,0.33694
1210.71,0.276707
1210.82,0.224201
1210.93,0.18685
1211.04,0.159812
1211.19,0.134213
1211.39,0.11149
1211.64,0.0919868
1211.93,0.0769406
1212.28,0.0632961
1212.72,0.0513943
1213.19,0.0421884
1213.79,0.033967
1214.49,0.0273259
1215.2,0.0225731
1216.1,0.0183688
1217.17,0.0149254
1218.23,0.0125126
1219.51,0.0104637
1220.89,0.00890879
1222.75,0.00746024
1224.98,0.00628128
1227.8,0.00530769
1231.21,0.00456988
1235.46,0.0039548
1239.72,0.00355321
1247.37,0.00312793
1256.73,0.00283154
1266.94,0.00270592
1270.35,0.0026896
1281.43,0.00276527
1288.81,0.00292134
1294.35,0.00311768
1301.74,0.00353671
1307.28,0.0040809
1311.89,0.00482687
1315.59,0.00573101
1318.36,0.00677925
1320.66,0.00805829
1322.51,0.00951484
1324.36,0.0115567
1325.92,0.0140879
1327.3,0.0173628
1328.51,0.0215131
1329.49,0.0262269
1330.32,0.0318545
1331.09,0.0391083
1331.79,0.0484868
1332.37,0.0592228
1332.89,0.0727257
1333.34,0.0887929
1333.72,0.107581
1334.04,0.12983
1334.3,0.154385
1334.54,0.187158
1334.73,0.226717
1334.87,0.270363
1335.01,0.330346
1335.13,0.407997
1335.23,0.497707
1335.33,0.619076
1335.43,0.783197
1335.53,1.00414
1335.63,1.27704
1335.72,1.63178
1335.83,2.16315
1335.94,2.86146
1336.05,3.76397
1336.17,5.03089
1336.3,6.81896
1336.45,9.40213
1336.61,13.1614
1336.83,19.248
1337.4,37.2437
1337.66,42.7986
1337.89,44.5932
1338.11,43.0234
1338.33,38.6557
1338.66,28.4829
1339.01,17.4277
1339.21,12.0957
1339.37,8.81361
1339.51,6.43615
1339.63,4.83259
1339.76,3.58076
1339.86,2.73168
1339.97,2.07383
1340.08,1.56519
1340.18,1.20517
1340.28,0.933881
1340.38,0.731275
1340.48,0.580968
1340.59,0.469815
1340.7,0.376095
1340.83,0.308096
1340.97,0.25298
1341.13,0.21015
1341.31,0.177211
1341.56,0.14716
1341.86,0.121337
1342.23,0.0995113
1342.64,0.0820617
1343.11,0.0673083
1343.64,0.0554072
1344.29,0.0449255
1345.05,0.0363426
1345.91,0.0295681
1346.76,0.0247593
1347.78,0.0206832
1349.14,0.0169198
1350.45,0.014391
1352.19,0.0121361
1354.28,0.0104415
1356.51,0.00928186
1359.01,0.00850095
1362.35,0.00799442
1364.58,0.00788762
1368.62,0.00804031
1374.12,0.00881638
1379.33,0.0101715
1384.26,0.012195
1388.37,0.0146633
1392.39,0.0181627
1395.68,0.0222607
1398.79,0.0277313
1401.35,0.0340563
1403.73,0.0422735
1405.92,0.0529768
1407.7,0.0651172
1409.3,0.0800844
1410.83,0.0999687
1412.11,0.122946
1413.37,0.154392
1414.46,0.193174
1415.42,0.240708
1416.31,0.302367
1417.01,0.370365
1417.62,0.449818
1418.17,0.546914
1418.72,0.682602
1419.21,0.850217
1419.59,1.03337
1419.97,1.28906
1420.3,1.60304
1420.58,1.97643
1420.8,2.39281
1421.02,2.97132
1421.2,3.63543
1421.38,4.50867
1421.57,5.78934
1421.73,7.20852
1421.91,9.26333
1422.11,12.2979
1422.32,16.433
1422.59,22.9814
1423.25,41.7834
1423.51,47.2935
1423.76,49.8814
1423.83,50.0234
1424.11,48.0162
1424.41,42.017
1425.17,20.5399
1425.41,14.9103
1425.63,11.1097
1425.8,8.66445
1425.99,6.68776
1426.17,5.22669
1426.35,4.14504
1426.55,3.28023
1426.74,2.70655
1426.97,2.18517
1427.19,1.81006
1427.47,1.48389
1427.8,1.2046
1428.15,0.989805
1428.54,0.816057
1429.0,0.663749
1429.5,0.54578
1430.14,0.435177
1430.78,0.355459
1431.58,0.283518
1432.38,0.231597
