48-Cd-108(n,total) ENDF/B-VII.1
313.742,253.404
313.981,206.936
314.272,167.357
314.579,137.813
314.938,113.25
315.348,93.328
315.827,76.8951
316.391,63.3256
317.019,52.7031
317.767,43.7851
318.664,36.3559
319.711,30.3823
320.928,25.5908
322.424,21.5682
324.133,18.432
326.269,15.7592
329.26,13.3195
332.678,11.5376
335.419,10.622
335.915,10.5884
336.224,10.8353
336.392,11.3535
336.559,12.5521
336.689,14.268
336.819,16.8936
336.98,21.4177
337.262,30.373
337.408,33.2394
337.499,33.7603
337.626,32.6853
337.775,29.1696
338.109,18.4428
338.252,14.9398
338.373,12.8931
338.528,11.2834
338.714,10.3422
339.023,9.80645
340.571,9.25434
347.525,8.11164
356.714,7.2242
370.498,6.43223
391.174,5.7759
426.668,5.2047
488.642,4.74818
605.792,4.39463
871.486,4.10763
2183.05,3.53287
2403.99,3.2818
2490.43,3.0359
2531.83,2.76119
2551.91,2.48307
2562.88,2.20845
2569.47,1.94468
2574.96,1.60994
2578.74,1.27372
2583.19,0.769568
2583.9,0.715911
2584.45,0.704524
2584.86,0.728494
2585.21,0.786544
2585.54,0.88894
2585.81,1.03124
2586.05,1.23078
2586.26,1.47632
2586.46,1.82869
2586.64,2.24136
2586.8,2.78487
2586.98,3.56345
2587.14,4.49697
2587.29,5.7322
2587.46,7.45219
2587.62,9.60787
2587.79,12.7206
2587.96,16.805
2588.13,21.813
2588.31,29.1236
2588.53,39.7116
2588.74,53.6707
2589.02,75.277
2589.39,112.256
2590.11,191.539
2590.51,223.368
2590.85,234.552
2590.91,234.822
2591.21,228.271
2591.61,201.184
2592.63,100.349
2592.95,74.8396
2593.25,56.2193
2593.52,43.3772
2593.77,34.8119
2594.05,27.7475
2594.33,22.9388
2594.64,19.1471
2595.03,16.0198
2595.5,13.6078
2596.13,11.5497
2596.92,9.88882
2597.9,8.52682
2599.27,7.3006
2601.23,6.22741
2603.19,5.54749
2606.32,4.85145
2610.87,4.23785
2618.8,3.585
2632.69,2.64516
2637.39,2.19658
2641.06,1.71087
2644.84,1.06788
2645.7,0.968214
2646.02,0.95915
2646.33,0.978293
2646.64,1.04311
2646.89,1.1459
2647.12,1.30243
2647.34,1.55062
2647.52,1.84696
2647.71,2.29074
2647.87,2.82126
2648.03,3.52199
2648.18,4.46256
2648.34,5.68125
2648.49,7.3301
2648.65,9.49229
2648.8,12.1388
2648.96,15.889
2649.13,20.6835
2649.32,28.0165
2649.54,38.253
2649.78,53.0809
2650.03,72.8901
2650.38,105.711
2651.19,191.245
2651.53,216.563
2651.89,227.954
2651.96,228.098
2652.32,218.355
2652.7,191.663
2653.67,100.039
2654.03,72.7054
2654.31,56.1163
2654.59,43.6062
2654.88,34.5193
2655.16,28.0759
2655.44,23.5498
2655.79,19.7557
2656.13,17.2208
2656.54,15.1214
2657.23,12.8415
2658.17,10.9091
2659.35,9.40306
2660.91,8.15215
2662.91,7.16807
2665.58,6.36291
2669.38,5.67993
2674.56,5.14145
2680.67,4.76041
2692.91,4.33501
2709.59,4.04241
2713.57,4.01992
2716.96,4.11332
2717.79,4.30681
2718.2,4.61005
2718.53,5.11935
2718.78,5.77894
2719.03,6.8011
2719.28,8.32205
2719.52,10.4839
2719.78,13.5458
2720.07,17.9395
2720.48,26.0684
2721.1,39.0414
2721.5,44.8251
2721.84,46.5306
2722.16,44.9505
2722.5,40.3056
2723.13,27.3886
2723.56,18.7524
2723.87,13.804
2724.13,10.6555
2724.36,8.53883
2724.61,6.92016
2724.86,5.82319
2725.15,5.01908
2725.48,4.5056
2725.89,4.19623
2726.72,3.98885
2730.11,3.82848
2768.74,3.47076
2785.36,3.36799
2788.29,3.43776
2788.96,3.58575
2789.43,3.90753
2789.71,4.30255
2789.99,4.9576
2790.23,5.78566
2790.46,6.94734
2790.74,8.87172
2791.02,11.4313
2791.42,16.0521
2792.17,25.5499
2792.56,28.7794
2792.86,29.5937
2793.22,28.4118
2793.62,24.7269
2794.56,12.8972
2794.89,9.60401
2795.17,7.46786
2795.4,6.15036
2795.64,5.19373
2795.92,4.42199
2796.2,3.94659
2796.57,3.60175
2797.21,3.37667
2798.56,3.26685
2821.72,2.81229
2829.99,2.52526
2835.87,2.17513
2839.3,1.85145
2841.89,1.50562
2844.73,1.04696
2845.33,1.00519
2845.71,1.04159
2845.93,1.10917
2846.15,1.23538
2846.31,1.38779
2846.5,1.64938
2846.66,1.97483
2846.82,2.43054
2846.97,3.06036
2847.13,3.91988
2847.28,5.02375
2847.45,6.58118
2847.6,8.54118
2847.77,11.3292
2847.94,14.9323
2848.12,19.7453
2848.33,26.9
2848.56,37.1962
2848.81,51.2009
2849.13,73.2376
2850.05,143.792
2850.44,164.505
2850.79,171.115
2851.17,164.423
2851.58,143.35
2852.58,73.361
2852.91,54.6832
2853.2,41.818
2853.46,33.0031
2853.72,26.4331
2854.01,21.3144
2854.29,17.7692
2854.63,14.901
2855.03,12.7449
2855.48,11.1611
2856.08,9.80395
2856.89,8.61542
2858.18,7.43421
2859.83,6.53106
2862.03,5.80677
2865.16,5.20225
2869.94,4.69144
2876.54,4.31061
2888.02,3.97641
2891.44,3.93772
2892.91,4.02502
2893.43,4.22947
2893.78,4.54445
2894.13,5.12155
2894.39,5.80498
2894.7,6.95263
2895.05,8.78657
2895.55,12.283
2896.18,16.9216
2896.61,18.9509
2896.89,19.3528
2897.28,18.5667
2897.73,16.026
2898.62,9.43776
2898.99,7.32899
2899.3,6.01233
2899.58,5.19327
2899.93,4.53866
2900.28,4.17068
2900.81,3.91894
2901.79,3.79249
2912.67,3.61358
3003.72,2.83673
3026.92,2.50333
3039.75,2.28908
3041.2,2.34791
3041.65,2.43901
3042.06,2.64599
3042.35,2.93419
3042.59,3.32967
3042.84,3.93485
3043.08,4.82947
3043.32,6.10228
3043.57,7.90295
3043.82,10.325
3044.13,14.0408
3044.6,21.1275
3045.19,30.3902
3045.56,34.4383
3045.93,35.9445
3045.94,35.9453
3046.28,34.6733
3046.62,31.1735
3047.22,22.0647
3047.69,14.7593
3048.01,10.6564
3048.26,8.10944
3048.49,6.33089
3048.71,5.02977
3048.93,4.07908
3049.17,3.33457
3049.42,2.83571
3049.71,2.46005
3050.0,2.23894
3050.52,2.04017
3051.38,1.91076
3055.25,1.64686
3062.13,1.20578
3067.29,0.79196
3071.13,0.465035
3072.39,0.381564
3073.11,0.349756
3073.84,0.337889
3074.36,0.347293
3074.84,0.374306
3075.33,0.426516
3075.75,0.495144
3076.21,0.610111
3076.62,0.752437
3077.03,0.946623
3077.44,1.20957
3077.85,1.5651
3078.21,1.97889
3078.57,2.52325
3078.93,3.24734
3079.23,4.06652
3079.54,5.14225
3079.85,6.57974
3080.1,8.16652
3080.35,10.1676
3080.61,12.9011
3080.86,16.5593
3081.09,20.919
3081.33,26.8531
3081.57,34.4853
3081.81,44.571
3082.08,59.352
3082.34,78.4513
3082.65,105.816
3083.01,146.415
3083.61,230.625
3084.27,321.098
3084.71,361.228
3085.11,373.887
3085.47,363.331
3085.94,323.045
3087.19,167.136
3087.6,126.386
3087.98,97.138
3088.34,76.6928
3088.73,61.0995
3089.1,50.3848
3089.56,41.1247
3090.07,34.1542
3090.68,28.4868
3091.45,23.7233
3092.37,19.8861
3093.4,16.9742
3094.68,14.4752
3096.21,12.4331
3098.09,10.739
3100.65,9.21677
3104.06,7.93246
3108.84,6.84062
3113.62,6.15408
3120.78,5.4984
3131.36,4.92136
3150.13,4.3613
3165.11,4.12043
3166.64,4.17045
3167.34,4.36392
3167.69,4.61493
3168.04,5.06691
3168.39,5.81926
3168.74,6.96809
3169.13,8.79558
3169.83,13.0777
3170.33,15.9751
3170.76,17.4189
3170.98,17.6053
3171.37,16.9725
3171.82,14.9103
3172.81,8.7773
3173.18,7.03441
3173.49,5.93479
3173.84,5.10203
3174.19,4.58972
3174.72,4.20513
3175.38,4.0348
3178.81,3.91211
3208.78,3.58403
3210.43,3.64238
3211.0,3.7797
3211.58,4.10078
3212.2,4.75117
3213.33,6.36738
3213.87,6.75586
3213.99,6.76901
3214.49,6.51995
3215.15,5.65009
3215.98,4.47495
3216.47,4.0034
3217.1,3.67652
3218.25,3.51105
3220.01,3.48007
3221.32,3.51514
3222.15,3.69488
3222.8,4.08695
3223.41,4.74134
3224.34,5.88725
3224.89,6.22331
3224.99,6.23104
3225.49,6.01678
3226.3,5.06873
3226.97,4.24989
3227.62,3.74224
3228.41,3.47609
3230.06,3.37527
3244.65,3.23943
3245.86,3.288
3246.53,3.45706
3247.03,3.80703
3247.44,4.37423
3247.86,5.29299
3248.28,6.59347
3249.26,10.2533
3249.7,11.3138
3250.0,11.5375
3250.38,11.1683
3250.85,9.87194
3251.84,6.16058
3252.27,4.91107
3252.63,4.19898
3253.04,3.67102
3253.55,3.34593
3253.88,3.24028
3254.88,3.13141
3284.3,2.63825
3299.5,2.24091
3308.37,1.88738
3314.7,1.53283
3319.77,1.1538
3323.92,0.762708
3327.52,0.396419
3328.51,0.313579
3329.3,0.266257
3329.9,0.249386
3330.07,0.248636
3330.4,0.253903
3330.73,0.269386
3331.14,0.307226
3331.51,0.364609
3331.86,0.444753
3332.23,0.560573
3332.57,0.714991
3332.91,0.913375
3333.24,1.17754
3333.57,1.52975
3333.9,2.00237
3334.19,2.5394
3334.47,3.24512
3334.76,4.18569
3335.0,5.21822
3335.23,6.56142
3335.47,8.32571
3335.72,10.8413
3335.95,13.7648
3336.17,17.5799
3336.39,22.5429
3336.61,28.9555
3336.86,38.4956
3337.13,51.5657
3337.41,69.1963
3337.71,93.8255
3338.07,129.671
3338.69,206.324
3339.33,283.616
3339.8,320.992
3340.21,331.419
3340.56,322.244
3341.01,289.506
3342.31,147.969
3342.75,110.142
3343.13,84.5329
3343.51,66.0983
3343.89,52.9041
3344.26,43.7185
3344.68,36.5266
3345.19,30.3538
3345.76,25.7062
3346.55,21.3729
3347.5,17.9413
3348.71,15.0715
3350.13,12.8267
3352.12,10.7917
3354.28,9.37073
3357.44,8.03248
3361.56,6.9667
3366.63,6.15615
3374.23,5.42375
3384.99,4.82271
3400.82,4.30834
3422.3,3.88749
3424.55,3.86866
3426.25,3.90507
3427.07,4.08341
3427.53,4.40404
3427.9,4.91624
3428.22,5.66082
3428.54,6.78071
3428.9,8.53237
3429.31,11.2118
3430.27,18.7392
3430.71,21.0118
3431.06,21.611
3431.45,20.8377
3431.86,18.5865
3432.93,10.2258
3433.3,7.94479
3433.66,6.33362
3433.96,5.35603
3434.32,4.62673
3434.75,4.12055
3435.36,3.82543
3436.38,3.69374
3475.73,2.902
3489.07,2.48845
3497.82,2.07048
3503.45,1.68083
3507.9,1.26438
3513.8,0.57399
3514.64,0.501571
3515.31,0.469625
3515.5,0.4674
3515.92,0.476984
3516.31,0.509179
3516.66,0.566382
3517.03,0.662137
3517.36,0.796086
3517.67,0.977174
3517.93,1.18426
3518.19,1.46091
3518.44,1.80405
3518.68,2.25907
3518.92,2.86771
3519.14,3.58223
3519.35,4.48572
3519.58,5.80362
3519.81,7.57859
3520.01,9.72112
3520.22,12.5209
3520.45,16.4348
3520.67,21.5564
3520.89,28.1701
3521.14,37.7641
3521.41,51.3691
3521.71,69.7961
3522.06,97.5271
3522.6,150.168
3523.31,221.612
3523.72,252.187
3524.13,267.049
3524.23,267.887
3524.67,258.668
3525.14,228.873
3526.38,118.868
3526.8,89.3237
3527.16,69.3754
3527.5,55.2139
3527.88,43.9768
3528.25,36.0466
3528.67,29.9239
3529.13,25.3076
3529.76,21.1186
3530.51,17.8407
3531.49,15.0409
3532.7,12.7771
3534.16,10.9918
3536.04,9.48837
3538.12,8.38364
3541.39,7.27363
3546.11,6.31869
3552.16,5.6016
3559.66,5.06257
3570.78,4.57476
3593.01,4.0063
3638.49,3.15063
3654.05,2.71849
3663.71,2.30355
3669.54,1.93718
3674.07,1.54841
3677.75,1.13357
3682.35,0.521398
3683.09,0.445714
3683.69,0.407074
3684.09,0.400527
3684.44,0.41324
3684.79,0.449702
3685.12,0.51568
3685.41,0.605708
3685.67,0.723465
3685.94,0.88747
3686.18,1.10076
3686.42,1.38163
3686.67,1.76154
3686.9,2.26161
3687.14,2.9397
3687.32,3.6553
3687.54,4.76364
3687.75,6.09868
3687.95,7.90878
3688.17,10.3729
3688.38,13.6134
3688.6,17.8337
3688.81,23.2629
3689.05,31.1196
3689.3,41.3122
3689.58,56.2047
3689.89,76.444
3690.3,110.6
3691.33,208.422
3691.83,242.302
3692.28,254.087
3692.33,254.151
3692.7,246.758
3693.16,221.381
3694.48,111.714
3694.9,84.12
3695.26,66.1316
3695.6,52.8481
3695.92,43.4982
3696.32,35.1045
3696.71,29.4722
3697.18,24.7917
3697.72,21.175
3698.39,18.1243
3699.23,15.5479
3700.34,13.3653
3701.0,12.547
3701.89,12.1103
3703.78,12.8668
3704.56,12.3326
3706.37,9.19064
3707.22,8.26801
3707.86,7.87654
3709.64,7.29477
3711.43,6.98798
3712.39,7.16029
3713.13,7.70586
3714.62,9.41432
3715.06,9.57366
3715.68,9.23947
3717.36,6.88289
3718.22,6.17426
3719.5,5.81184
3726.51,5.29401
3735.28,4.99965
3737.29,5.0958
3737.94,5.32736
3738.35,5.68369
3738.76,6.37049
3739.12,7.40556
3739.43,8.7676
3739.77,10.8329
3740.16,14.0745
3740.85,21.3338
3741.37,26.6362
3741.81,29.5766
3742.13,30.2653
3742.56,29.0672
3742.97,25.9218
3744.12,13.7285
3744.48,10.6996
3744.83,8.43938
3745.14,7.06288
3745.48,6.00914
3745.83,5.36657
3746.33,4.89679
3747.14,4.64564
3750.24,4.56101
3756.51,4.69618
3759.5,4.95592
3761.82,5.41435
3763.05,5.87399
3764.29,6.67428
3765.13,7.64364
3765.72,8.79254
3766.14,10.1144
3766.47,11.7291
3766.77,13.8102
3767.05,16.7341
3767.31,20.5556
3767.58,25.8823
3767.84,33.2007
3768.1,43.0453
3768.35,55.5264
3768.62,72.3158
3768.96,98.7805
3769.43,144.992
3770.27,234.252
3770.68,266.393
3771.1,280.066
3771.16,280.255
3771.58,269.056
3772.01,237.406
3773.2,113.7
3773.57,82.9553
3773.85,64.911
3774.12,51.8155
3774.39,42.4508
3774.64,36.5711
3774.89,32.8102
3775.19,30.2973
3775.78,28.5106
3776.48,26.5142
3777.05,22.8926
3778.18,13.4614
3778.65,10.4083
3779.04,8.5813
3779.42,7.34629
3779.89,6.37212
3780.52,5.67505
3781.26,5.25195
3782.25,4.92726
3784.23,4.54014
3786.21,4.30292
3791.04,3.975
3801.75,3.62369
3834.39,2.90503
3846.83,2.50578
3850.61,2.35055
3851.91,2.32905
3852.72,2.43623
3853.2,2.63668
3853.66,2.98112
3854.19,3.62677
3855.47,5.67203
3855.99,6.12036
3856.16,6.15275
3856.6,5.95274
3857.15,5.23274
3858.25,3.30553
3858.74,2.66938
3859.18,2.2852
3859.56,2.06574
3860.13,1.87352
3861.28,1.70107
3866.31,1.18317
3871.06,0.604
3872.04,0.516101
3872.59,0.488826
3872.87,0.485376
3873.28,0.498303
3873.59,0.526251
3873.97,0.591794
3874.31,0.689865
3874.59,0.808568
3874.89,0.989871
3875.18,1.24176
3875.42,1.5305
3875.67,1.93151
3875.92,2.47836
3876.13,3.08643
3876.34,3.88065
3876.57,5.04039
3876.8,6.59989
3877.0,8.47492
3877.23,11.1915
3877.45,14.5366
3877.67,18.9977
3877.92,25.5186
3878.17,33.9478
3878.46,46.2563
3878.75,62.1736
3879.13,88.1665
3879.71,136.724
3880.42,196.561
3880.93,226.24
3881.34,235.213
3881.4,235.27
3881.78,228.295
3882.25,204.45
3883.56,106.887
3884.01,79.5332
3884.37,62.4165
3884.74,49.448
3885.11,39.6983
3885.53,32.0862
3885.93,26.9848
3886.42,22.7419
3886.97,19.4541
3887.67,16.6686
3888.61,14.1484
3889.93,11.8862
3891.25,10.3953
3893.34,8.84592
3895.77,7.71073
3899.1,6.72456
3904.1,5.8274
3910.35,5.14472
3920.34,4.4532
3938.79,3.42028
3945.09,2.89528
3948.64,2.45368
3951.55,1.93779
3953.92,1.42614
3954.55,1.359
3954.93,1.40465
3955.18,1.5112
3955.43,1.72027
3955.65,2.03019
3955.84,2.43051
3956.03,2.99956
3956.22,3.79032
3956.41,4.86068
3956.59,6.28013
3956.78,8.13706
3956.98,10.7581
3957.2,14.3755
3957.42,19.1368
3957.68,26.188
3957.99,36.7618
3958.36,52.633
3959.48,108.932
3959.96,125.621
3960.37,131.229
3960.42,131.282
3960.82,126.778
3961.32,110.773
3962.5,58.6085
3962.88,44.7208
3963.23,34.9452
3963.59,27.45
3963.94,22.0759
3964.26,18.6755
3964.66,15.6681
3965.14,13.3544
3965.71,11.6658
3966.52,10.1792
3967.63,8.9286
3969.2,7.84654
3971.49,6.91931
3974.48,6.20899
3979.45,5.55005
3985.59,5.09621
3998.99,4.57942
4017.98,4.20283
4067.35,3.67937
4095.41,3.49531
4100.46,3.54993
4101.52,3.65885
4102.23,3.93771
4102.7,4.3798
4103.08,5.00499
4103.46,5.97656
4103.83,7.37579
4104.29,9.64752
4105.44,16.6496
4105.94,18.632
4106.31,19.0847
4106.78,18.4268
4107.7,15.523
4107.98,15.2202
4108.29,15.7587
4108.62,17.5958
4108.94,20.9163
4109.28,25.9555
4109.85,36.9436
4110.54,50.2132
4110.96,55.3001
4111.27,56.4615
4111.68,54.4384
4112.08,48.9625
4112.79,34.3111
4113.37,22.4243
4113.72,16.7132
4114.03,12.6791
4114.31,9.94569
4114.6,7.83194
4114.89,6.33475
4115.18,5.32773
4115.42,4.78041
4115.77,4.25315
4116.12,3.94991
4116.91,3.64867
4118.57,3.46029
4123.0,3.30561
4178.12,2.65582
4196.19,2.33781
4202.83,2.19764
4203.85,2.23217
4204.45,2.35284
4204.91,2.56613
4205.35,2.93869
4205.78,3.52033
4206.21,4.34224
4207.43,7.35141
4207.95,8.18617
4208.29,8.35161
4208.73,8.06534
4209.24,7.11818
4210.42,4.1399
4210.89,3.23876
4211.31,2.6772
4211.74,2.31429
4212.25,2.06174
4212.8,1.93117
4214.25,1.80446
4221.06,1.43176
4225.83,1.08232
4229.37,0.749798
4232.88,0.384787
4233.77,0.311272
4234.27,0.283345
4234.77,0.270963
4235.1,0.275208
4235.49,0.299057
4235.8,0.3362
4236.05,0.382725
4236.35,0.464592
4236.62,0.571876
4236.9,0.724902
4237.16,0.92126
4237.39,1.15836
4237.63,1.48411
4237.86,1.92298
4238.06,2.40501
4238.26,3.02683
4238.48,3.92215
4238.7,5.10784
4238.92,6.67376
4239.14,8.7306
4239.35,11.4119
4239.57,14.8715
4239.81,19.735
4240.05,25.9635
4240.31,34.7607
4240.61,47.0166
4240.95,65.2211
4241.41,95.6885
4242.46,173.345
4242.99,201.165
4243.46,210.516
4243.51,210.548
4243.9,204.343
4244.37,184.112
4245.35,119.564
4245.9,85.1746
4246.33,64.3764
4246.72,49.6182
4247.11,38.9291
4247.45,31.9938
4247.88,25.8463
4248.3,21.7508
4248.76,18.5882
4249.43,15.5741
4250.09,13.5534
4251.04,11.5693
4252.23,9.91907
4253.9,8.41661
4255.89,7.26904
4258.54,6.2903
4261.58,5.5661
4266.35,4.85185
4274.03,4.18579
4284.63,3.66158
4292.46,3.41119
4295.0,3.38663
4295.78,3.47221
4296.37,3.70429
4296.87,4.15928
4297.29,4.84554
4297.69,5.8883
4298.15,7.54651
4298.77,10.5762
4299.53,14.258
4300.04,15.7543
4300.32,15.9906
4300.74,15.4829
4301.21,13.8413
4302.47,7.601
4302.86,6.07658
4303.26,4.94832
4303.65,4.18255
4304.1,3.65155
4304.47,3.40199
4305.21,3.17623
4307.42,3.03784
4335.54,2.45906
4341.98,2.36406
4343.46,2.4161
4344.02,2.53828
4344.39,2.71482
4344.76,3.02462
4345.1,3.48642
4345.41,4.10874
4345.76,5.08321
4346.2,6.69861
4346.89,10.0409
4347.45,12.7575
4347.96,14.4172
4348.34,14.8126
4348.77,14.2859
4349.29,12.4407
4350.44,6.82014
4350.88,5.11721
4351.23,4.095
4351.58,3.3657
4351.93,2.89033
4352.3,2.56572
4352.85,2.31205
4353.22,2.23
4354.7,2.11957
4391.83,1.25041
4410.79,0.756446
4411.97,0.740064
4412.57,0.748432
4413.16,0.794428
4413.55,0.869272
4413.85,0.964019
4414.19,1.13329
4414.52,1.36933
4414.89,1.73727
4415.34,2.33674
4416.51,4.18625
4416.98,4.67184
4417.34,4.79487
4417.74,4.6485
4418.23,4.12036
4419.45,2.179
4419.84,1.68193
4420.2,1.35263
4420.51,1.16173
4420.83,1.06195
4421.04,1.04702
4421.25,1.077
4421.51,1.18828
4421.71,1.34624
4421.91,1.5651
4422.12,1.91728
4422.33,2.41382
4422.55,3.09588
4422.76,4.01184
4422.98,5.21556
4423.22,6.97382
4423.48,9.41338
4423.76,12.8481
4424.09,17.9068
4424.53,26.2197
4425.47,45.5896
4425.92,51.9274
4426.35,54.2384
4426.37,54.242
4426.76,52.3959
4427.16,47.2211
4427.77,35.2775
4428.45,21.2408
4428.82,14.9604
4429.12,10.8663
4429.38,8.11613
4429.62,6.04584
4429.85,4.50755
4430.07,3.42913
4430.28,2.61032
4430.48,2.04725
4430.69,1.58417
4430.89,1.27484
4431.09,1.03274
4431.32,0.836539
4431.58,0.684789
4431.83,0.57971
4432.14,0.492692
4432.52,0.419834
4433.04,0.35383
4433.78,0.290934
4434.67,0.239261
4435.72,0.196663
4436.81,0.166927
4437.72,0.150548
4438.68,0.140437
4439.63,0.137162
4440.83,0.142674
4442.02,0.159404
4443.18,0.18741
4444.27,0.225631
4445.55,0.286923
4446.82,0.369249
4448.18,0.48535
4449.55,0.636453
4450.91,0.830849
4452.28,1.07897
4453.73,1.41635
4455.19,1.84672
4456.64,2.39598
4458.1,3.10232
4459.55,4.01742
4461.01,5.20923
4462.44,6.74546
4463.83,8.70278
4465.19,11.2555
4466.42,14.2936
4467.65,18.3147
4468.88,23.729
4469.97,30.2151
4471.01,38.5532
4472.04,49.5968
4472.95,62.8409
4473.83,80.1601
4474.65,101.495
4475.47,129.766
4476.29,167.013
4477.17,219.341
4478.2,297.063
4480.15,463.293
4481.05,514.426
4481.64,526.491
4482.26,519.718
4483.27,472.15
4485.99,280.908
4487.2,215.494
4488.29,172.025
4489.41,139.402
4490.68,112.457
4492.07,91.536
4493.71,74.1107
4495.48,60.8382
4497.3,51.0523
4499.8,41.5401
4502.53,34.3615
4505.94,28.1735
4509.76,23.4157
4514.13,19.6234
4519.22,16.5208
4525.13,13.9723
4532.86,11.6214
4544.14,9.21084
4567.33,5.27979
4573.35,3.95796
4577.4,2.81345
4582.09,1.24591
4582.9,1.04332
4583.38,0.970971
4583.71,0.956853
4584.04,0.984986
4584.37,1.07247
4584.62,1.19166
4584.89,1.39293
4585.16,1.68421
4585.4,2.06131
4585.65,2.61765
4585.9,3.35387
4586.14,4.33035
4586.38,5.64008
4586.62,7.38492
4586.86,9.692
4587.1,12.6436
4587.35,16.7274
4587.6,22.0096
4587.88,29.4995
4588.18,40.0497
4588.48,53.4383
4588.83,72.9426
4589.29,104.015
4590.6,209.78
4591.11,239.859
4591.62,253.17
4591.71,253.519
4592.06,249.539
4592.54,231.227
4593.38,178.328
4594.23,121.895
4594.78,93.2047
4595.23,75.3813
4595.66,62.8223
4596.21,51.0301
4596.76,42.9666
4597.4,36.5572
4598.21,31.1849
4599.21,26.7279
4600.42,23.1525
4602.17,19.7693
4604.5,16.9428
4607.09,14.9305
4611.11,12.9652
4616.74,11.3262
4624.17,10.0685
4626.63,9.85793
4627.69,10.0436
4628.39,10.7242
4628.93,12.03
4629.38,14.0061
4629.83,17.064
4630.31,21.6181
4631.54,35.9481
4632.04,39.7648
4632.43,40.7149
4632.86,39.4548
4633.4,34.873
4634.66,20.0196
4635.14,15.7015
4635.5,13.3418
4635.87,11.6672
4636.35,10.2692
4636.95,9.3914
4637.43,9.06334
4639.74,8.6247
4656.35,7.66303
4683.1,6.80243
4727.69,5.9673
4805.5,5.07657
