48-Cd-116(n,total) ENDF/B-VII.1
2540.69,12.3522
2541.37,17.5659
2541.74,19.3681
2542.01,19.8157
2542.31,19.2889
2542.71,17.1316
2543.58,10.5363
2543.94,8.47181
2544.25,7.24192
2544.56,6.44926
2544.91,5.93854
2545.25,5.68536
2545.95,5.51935
2602.13,5.31146
2629.46,5.2764
2643.5,5.37799
2646.61,5.59813
2647.83,5.8996
2648.31,6.21528
2648.73,6.81334
2648.98,7.52344
2649.24,8.71492
2649.45,10.2816
2649.66,12.6058
2649.85,15.567
2650.04,19.4294
2650.25,25.3184
2650.46,32.99
2650.71,44.0827
2651.05,63.4292
2651.76,108.069
2652.12,123.875
2652.45,129.036
2652.78,123.856
2653.14,108.04
2654.03,52.2248
2654.31,38.2329
2654.55,28.3907
2654.76,21.7649
2654.97,16.7932
2655.14,13.8233
2655.36,11.1208
2655.57,9.27821
2655.78,8.05243
2656.0,7.25099
2656.34,6.51039
2656.82,6.02556
2657.79,5.67495
2659.84,5.43314
2667.62,5.24928
2872.31,5.01806
3030.2,4.93376
3044.94,4.99143
3046.92,5.13183
3047.52,5.3847
3047.91,5.84376
3048.19,6.45606
3048.46,7.43422
3048.72,8.95876
3048.95,10.841
3049.22,13.8602
3049.5,18.1295
3049.83,24.6063
3050.7,43.8018
3051.09,49.6175
3051.4,51.213
3051.76,49.2335
3052.14,43.2063
3053.1,22.1003
3053.42,16.3928
3053.68,12.7305
3053.92,10.2936
3054.15,8.56543
3054.38,7.34323
3054.6,6.51049
3054.91,5.82649
3055.31,5.37913
3056.04,5.10539
3058.96,4.96646
3101.49,4.89074
3105.83,4.95559
3106.48,5.14307
3107.11,5.66192
3107.61,6.46254
3108.77,9.08545
3109.28,9.6986
3109.41,9.72657
3109.88,9.37157
3110.54,7.98598
3111.32,6.26287
3111.79,5.57738
3112.39,5.12201
3113.22,4.92879
3258.67,4.7401
3261.66,4.81404
3262.25,4.99822
3262.84,5.50645
3263.33,6.3662
3263.88,7.877
3264.82,10.9346
3265.29,11.6978
3265.43,11.7467
3265.89,11.2784
3266.43,9.75821
3267.26,7.05622
3267.75,5.924
3268.12,5.38073
3268.65,4.9685
3269.36,4.7782
3281.39,4.68296
3324.26,4.43614
3337.78,4.17993
3344.17,3.91087
3348.43,3.56871
3351.32,3.14837
3353.22,2.68871
3354.28,2.37562
3354.62,2.33095
3354.97,2.40688
3355.19,2.59161
3355.36,2.84604
3355.54,3.24201
3355.73,3.90721
3355.9,4.77335
3356.07,5.96426
3356.24,7.55682
3356.43,9.89605
3356.62,12.9402
3356.82,17.0428
3357.06,23.3026
3357.36,33.0084
3357.83,51.5354
3358.47,77.1705
3358.86,87.6706
3359.23,91.2387
3359.6,87.7663
3360.04,76.3928
3361.02,41.0889
3361.37,30.909
3361.68,23.9516
3361.95,19.4001
3362.23,16.0644
3362.55,13.3276
3362.83,11.7136
3363.21,10.3123
3363.78,9.10555
3364.51,8.26185
3365.95,7.35125
3368.35,6.59653
3371.77,6.06867
3377.01,5.67582
3386.77,5.3534
3410.62,5.07633
3573.84,4.50288
3603.21,4.21982
3619.1,3.88777
3629.21,3.47762
3635.53,3.02315
3639.68,2.54447
3642.53,2.06701
3644.74,1.56833
3647.27,0.891906
3647.81,0.790787
3648.08,0.771047
3648.35,0.790012
3648.55,0.841515
3648.74,0.940338
3648.94,1.10675
3649.1,1.31727
3649.27,1.61635
3649.41,1.98963
3649.55,2.45712
3649.71,3.14232
3649.87,4.02528
3650.03,5.24882
3650.2,6.94333
3650.38,9.28429
3650.57,12.5021
3650.77,16.8899
3650.97,22.516
3651.17,29.5725
3651.42,40.8694
3651.71,57.1598
3652.09,83.7253
3653.08,163.325
3653.51,187.266
3653.9,196.295
3653.93,196.422
3654.34,189.504
3654.79,167.539
3655.93,87.4468
3656.31,66.1952
3656.64,52.0081
3656.98,40.8018
3657.29,33.3301
3657.61,27.9556
3657.97,23.6554
3658.41,20.1417
3658.93,17.4856
3659.61,15.2019
3660.64,13.0607
3661.89,11.4417
3663.69,9.98925
3666.22,8.78867
3669.47,7.88752
3674.35,7.12442
3679.49,6.69241
3680.68,6.82832
3681.15,7.15033
3681.52,7.67442
3681.97,8.78718
3682.38,10.4253
3682.94,13.5962
3683.67,18.2682
3684.14,20.3361
3684.48,20.8194
3684.93,20.0062
3685.42,17.5044
3686.4,11.2279
3686.84,9.16409
3687.18,8.02174
3687.61,7.10581
3688.02,6.63183
3688.64,6.31926
3692.66,6.05113
3712.76,5.65104
3759.31,5.32113
3908.52,5.05996
4180.09,4.92753
4201.39,5.00272
4202.88,5.1163
4203.48,5.31375
4203.95,5.70503
4204.36,6.43775
4204.7,7.47248
4204.99,8.85678
4205.31,11.0876
4205.65,14.2731
4206.01,18.8893
4206.59,28.1161
4207.27,38.7856
4207.69,43.0759
4208.04,44.2875
4208.43,42.81
4208.81,38.7318
4209.53,27.339
4210.07,18.8174
4210.44,14.2081
4210.77,11.0295
4211.1,8.8052
4211.39,7.42606
4211.72,6.39626
4212.14,5.66831
4212.6,5.28103
4213.5,5.04527
4220.4,4.9297
4222.5,4.93644
4224.26,5.09257
4224.85,5.41407
4225.33,6.03501
4225.75,6.99135
4226.18,8.53455
4226.6,10.6996
4227.78,18.0323
4228.27,19.9456
4228.56,20.2701
4228.98,19.6028
4229.42,17.6736
4230.6,10.2764
4231.03,8.22898
4231.39,6.96892
4231.76,6.11984
4232.13,5.5908
4232.68,5.18703
4233.59,4.98571
4256.58,4.89822
4594.21,4.75012
4609.75,4.82698
4611.59,5.00731
4612.2,5.30402
4612.61,5.7547
4612.92,6.34119
4613.19,7.14382
4613.49,8.4411
4613.8,10.2956
4614.1,12.8228
4614.46,16.7168
4614.92,23.1854
4615.87,38.4391
4616.36,43.7068
4616.77,45.285
4617.19,43.6929
4617.57,39.7254
4618.29,28.5956
4618.9,19.1015
4619.3,14.2164
4619.63,11.1664
4619.96,8.93321
4620.28,7.38833
4620.57,6.47717
4620.87,5.83508
4621.18,5.43356
4621.79,5.04331
4622.73,4.86665
4628.35,4.74374
4748.53,4.54982
4753.35,4.61487
4754.17,4.80525
4754.72,5.1919
4755.14,5.77502
4755.55,6.75889
4755.96,8.28025
4756.39,10.5226
4756.98,14.5124
4757.78,20.2374
4758.25,22.4524
4758.63,23.0444
4759.07,22.2445
4759.58,19.6178
4760.75,11.2244
4761.16,8.90185
4761.57,7.17775
4761.99,6.0272
4762.4,5.32473
4762.81,4.92914
4763.36,4.67849
4764.46,4.54236
4818.43,4.16392
4837.56,3.88928
4838.75,3.95925
4839.34,4.14841
4839.82,4.52543
4840.23,5.11669
4840.63,6.08441
4841.03,7.53673
4841.44,9.52413
4842.11,13.7861
4842.75,17.9358
4843.28,20.147
4843.64,20.6315
4844.06,19.9636
4844.58,17.5609
4845.77,9.83624
4846.17,7.71909
4846.52,6.32395
4846.91,5.20377
4847.3,4.47759
4847.69,4.03733
4848.28,3.70131
4849.26,3.50998
4856.96,2.95789
4861.41,2.46046
4864.35,1.9696
4866.5,1.48461
4868.53,0.960796
4868.97,0.87898
4869.27,0.854985
4869.52,0.868393
4869.72,0.912582
4869.91,0.999393
4870.11,1.14514
4870.31,1.37148
4870.48,1.6577
4870.66,2.05107
4870.83,2.58092
4871.0,3.28243
4871.18,4.22702
4871.37,5.54634
4871.58,7.42168
4871.77,9.7287
4871.99,12.9923
4872.23,17.5507
4872.47,23.3002
4872.76,32.3403
4873.12,46.0144
4873.59,68.5131
4874.6,120.447
4875.12,138.48
4875.54,144.297
4875.6,144.392
4875.99,140.577
4876.48,126.22
4877.88,65.0006
4878.33,49.3887
4878.7,39.2957
4879.09,31.3255
4879.46,25.7906
4879.84,21.8462
4880.31,18.4778
4880.83,16.0295
4881.61,13.7491
4882.72,11.8202
4884.06,10.4069
4886.04,9.12575
4889.01,8.02148
4891.97,7.36287
4898.3,6.57753
4905.43,6.11515
4917.3,5.7067
4941.4,5.33447
4975.96,5.12007
4978.57,5.17989
4979.5,5.43565
4980.06,5.88872
4980.52,6.60493
4980.92,7.57581
4981.41,9.2874
4982.27,13.2656
4982.92,16.1456
4983.45,17.4126
4983.66,17.5295
4984.17,16.8254
4984.77,14.5824
4985.86,9.40911
4986.28,7.89475
4986.77,6.61275
4987.29,5.8066
4987.83,5.37458
4988.65,5.13478
4994.2,5.0302
5046.77,4.90189
5060.07,4.98203
5064.88,5.1961
5066.73,5.45002
5068.02,5.89373
5068.67,6.43793
5069.15,7.26709
5069.49,8.26006
5069.78,9.56721
5070.06,11.4813
5070.35,14.2288
5070.64,18.0713
5070.93,23.2826
5071.25,30.9834
5071.61,42.2647
5072.06,60.1587
5073.13,109.154
5073.65,126.019
5074.1,131.498
5074.12,131.509
5074.58,126.272
5075.08,110.367
5076.34,53.0737
5076.73,38.8736
5077.04,29.6484
5077.35,22.4854
5077.61,17.9344
5077.87,14.4786
5078.13,11.9182
5078.41,9.92383
5078.7,8.52196
5078.99,7.57252
5079.34,6.83111
5079.8,6.24717
5080.49,5.79403
5081.88,5.39715
5083.73,5.16146
5088.16,4.94108
5109.47,4.73619
5199.47,4.31532
5233.16,3.95751
5252.06,3.57363
5263.57,3.18088
5272.2,2.72259
5278.67,2.20989
5283.34,1.68942
5286.89,1.17885
5291.1,0.483924
5291.92,0.373531
5292.41,0.324289
5292.82,0.298616
5293.19,0.292228
5293.47,0.301198
5293.8,0.331723
5294.08,0.380037
5294.36,0.453055
5294.64,0.560869
5294.88,0.68411
5295.13,0.861797
5295.41,1.11975
5295.66,1.42422
5295.9,1.82135
5296.15,2.33928
5296.4,3.01524
5296.64,3.89799
5296.89,5.05069
5297.14,6.55389
5297.38,8.50823
5297.63,11.0364
5297.88,14.2837
5298.15,19.0038
5298.43,25.1029
5298.74,33.8201
5299.08,46.1487
5299.44,62.6823
5299.9,89.1827
5300.79,151.658
5301.4,192.219
5301.98,218.442
5302.52,226.317
5302.91,220.863
5303.46,199.857
5305.11,104.876
5305.67,79.3209
5306.14,63.4877
5306.6,51.6837
5307.06,43.0701
5307.61,35.7691
5308.14,30.9279
5308.84,26.407
5309.71,22.582
5310.82,19.3286
5312.05,16.8761
5313.7,14.6581
5316.26,12.4608
5318.83,11.0667
5323.15,9.60933
5329.31,8.4277
5337.53,7.55106
5349.03,6.87677
5367.93,6.30743
5402.45,5.83772
5477.39,5.46207
5607.13,5.2498
5617.16,5.28831
5618.98,5.3914
5619.89,5.70746
5620.46,6.28288
5620.9,7.14154
5621.28,8.34581
5621.65,10.1154
5622.08,12.907
5622.56,17.0211
5623.76,29.4937
5624.26,33.1385
5624.75,34.419
5625.25,33.0632
5625.81,28.7255
5627.01,16.3583
5627.43,12.7449
5627.86,10.0014
5628.21,8.3594
5628.59,7.1528
5629.07,6.23674
5629.45,5.82376
5630.09,5.48532
5631.38,5.31234
5655.04,5.20373
5899.27,5.08614
5903.92,5.09235
5905.94,5.22655
5906.78,5.47979
5907.96,6.20116
5909.17,7.00518
5909.78,7.14268
5910.7,6.84614
5912.29,5.72505
5913.44,5.26041
5915.93,5.08508
5928.16,5.08013
5951.66,5.16413
5952.76,5.353
5953.31,5.65075
5953.86,6.26807
5954.32,7.1793
5954.75,8.4757
5955.21,10.4186
5955.9,14.2998
5956.85,19.9755
5957.41,22.0498
5957.78,22.4806
5958.28,21.7139
5958.85,19.2437
5960.15,11.3745
5960.69,8.88358
5961.15,7.35848
5961.53,6.49097
5961.99,5.82966
5962.45,5.45792
5963.06,5.22434
5964.29,5.10391
5968.44,5.08054
5983.17,5.17305
5987.86,5.41591
5989.11,5.64933
5989.94,6.05502
5990.47,6.63194
5990.91,7.52926
5991.29,8.85207
5991.62,10.5906
5991.95,13.1
5992.25,16.2397
5992.56,20.5996
5992.92,27.0842
5993.37,37.5062
5994.08,57.8336
5994.8,78.7136
5995.33,88.9908
5995.8,92.1761
5996.26,89.0742
5996.78,78.8796
5998.22,37.7707
5998.67,27.3417
5999.03,20.8438
5999.34,16.4687
5999.64,13.3131
5999.97,10.7861
6000.3,9.03075
6000.68,7.6901
6001.12,6.77535
6001.65,6.18144
6002.48,5.75578
6004.56,5.41212
6008.42,5.2225
6030.62,5.0744
6329.31,4.99787
6343.18,5.01455
6345.49,5.14556
6346.23,5.42378
6346.85,5.98206
6347.37,6.84619
6347.88,8.18743
6348.39,10.0704
6349.85,16.8821
6350.42,18.6373
6350.84,19.0567
6351.38,18.3875
6351.98,16.2853
6353.36,9.79301
6353.88,7.98523
6354.31,6.8669
6354.83,6.00011
6355.45,5.43862
6356.2,5.15717
6358.61,5.01972
6442.63,4.98277
6450.82,5.03459
6452.12,5.30335
6453.09,5.90219
6455.21,8.07734
6455.86,8.30713
6456.5,8.07902
6457.68,6.87681
6458.62,5.90618
6459.59,5.30646
6460.89,5.03614
6525.53,4.97311
6550.91,5.01592
6553.06,5.16961
6553.77,5.45548
6554.37,6.03273
6554.83,6.86355
6555.23,7.99549
6555.68,9.85828
6556.12,12.4349
6556.72,16.919
6557.83,26.2413
6558.42,29.502
6558.87,30.3177
6559.41,29.1421
6559.96,25.835
6561.35,14.3685
6561.85,11.0158
6562.28,8.9263
6562.73,7.35762
6563.13,6.44772
6563.53,5.86478
6564.12,5.39094
6564.92,5.14529
6567.31,5.02209
6658.96,4.95881
6665.69,4.99162
6667.11,5.198
6668.11,5.6489
6670.22,7.20641
6670.89,7.37793
6671.75,7.10099
6673.65,5.654
6674.65,5.20198
6676.06,4.99444
6985.71,4.92674
7000.08,4.96019
7001.49,5.15988
7002.21,5.48928
7002.94,6.10615
7003.82,7.27877
7005.05,9.08518
7005.8,9.60272
7005.93,9.6138
7006.58,9.31341
7007.51,8.09967
7008.74,6.29966
7009.53,5.55676
7010.32,5.16917
7011.85,4.95349
7028.15,4.92366
7049.47,4.99727
7050.48,5.16288
7051.15,5.50012
7051.66,6.01173
7052.16,6.87987
7052.67,8.22955
7053.2,10.2289
7053.98,14.1971
7054.89,18.9635
7055.48,20.982
7055.94,21.5046
7056.49,20.7311
7057.05,18.6549
7058.53,10.8968
7059.12,8.5104
7059.62,7.07107
7060.18,6.05956
7060.65,5.55448
7061.36,5.17494
7062.53,4.98892
7102.74,4.91529
7237.69,4.90565
7316.2,4.9784
7331.16,5.20551
7336.46,5.55361
7338.75,5.91362
7340.38,6.39808
7341.35,6.89873
7342.33,7.78296
7342.94,8.77288
7343.43,10.0542
7343.9,11.9945
7344.31,14.6124
7344.68,17.9062
7345.04,22.457
7345.4,28.5984
7345.78,37.0376
7346.18,48.4732
7346.7,67.2779
7347.68,111.175
7348.41,141.582
7348.95,156.838
7349.45,161.574
7349.96,156.388
7350.52,140.303
7351.49,98.2501
7352.25,64.9785
7352.77,46.889
7353.19,35.3529
7353.56,27.4692
7353.94,21.5327
7354.26,17.6599
7354.6,14.7288
7355.01,12.1386
7355.43,10.395
7355.93,9.02915
7356.59,7.92816
7357.44,7.12227
7359.0,6.35153
7361.08,5.84257
7364.4,5.45703
7371.88,5.14365
7389.33,4.97311
7640.82,4.86038
7684.2,4.85429
7689.07,4.91612
7690.17,5.09288
7691.27,5.52005
7693.27,6.65871
7694.02,6.80939
7694.92,6.59737
7697.16,5.34082
7698.18,5.02702
7699.21,4.90221
7877.76,4.82377
7903.9,4.88602
7906.72,5.01003
7907.69,5.21894
7908.33,5.58631
7908.89,6.24902
7909.37,7.26011
7909.8,8.64584
7910.22,10.6522
7910.66,13.5568
7911.14,17.7404
7911.86,25.7329
7912.96,38.42
7913.56,42.99
7914.05,44.2421
7914.61,42.6262
7915.2,37.8734
7916.81,19.3365
7917.29,14.8377
7917.69,11.89
7918.12,9.55896
7918.53,7.94685
7918.87,7.00073
7919.28,6.22719
7919.69,5.73683
7920.28,5.34075
7921.24,5.08328
7925.1,4.90512
7980.8,4.80669
8020.24,4.79567
8025.8,4.87197
8026.82,5.07145
8027.84,5.56406
8029.07,6.63284
8030.32,7.72688
8031.07,7.95844
8031.84,7.71307
8033.35,6.35434
8034.46,5.46797
8035.56,5.00909
8036.66,4.84817
8089.17,4.7765
8107.56,4.77232
8117.72,4.84087
8118.57,4.98339
8119.41,5.38507
8120.05,6.01917
8120.69,7.08282
8121.37,8.77308
8123.08,14.0877
8123.74,15.2624
8124.08,15.4252
8124.68,14.9224
8125.38,13.2818
8126.94,8.3813
8127.57,6.90019
8128.1,6.04467
8128.74,5.40623
8129.59,4.99931
8130.86,4.82263
8151.08,4.76227
8157.01,4.79498
8158.15,4.91038
8158.92,5.16937
8159.48,5.57511
8160.12,6.404
8160.67,7.54113
8161.31,9.44823
8162.96,15.7136
8163.59,17.3106
8164.09,17.7313
8164.63,17.2453
8165.34,15.2957
8166.89,9.39898
8167.55,7.47114
8168.15,6.2928
8168.73,5.58282
8169.43,5.128
8170.59,4.86163
8178.53,4.76519
8468.85,4.57752
8473.3,4.65573
8474.43,4.91882
8475.28,5.43169
8476.11,6.33628
8478.09,9.48395
8478.87,10.1662
8479.12,10.212
8479.85,9.83743
8480.7,8.66351
8482.04,6.4705
8482.73,5.64002
8483.17,5.26472
8484.06,4.82325
8485.22,4.6191
8496.09,4.54477
8512.57,4.52997
8521.73,4.5691
8524.05,4.69687
8524.94,4.94572
8525.54,5.347
8525.99,5.88713
8526.47,6.83512
8526.92,8.17684
8527.36,10.0926
8527.86,13.0435
8528.44,17.4749
8530.01,31.6941
8530.62,35.267
8531.13,36.3049
8531.7,35.0681
8532.34,31.0947
8533.97,16.3701
8534.49,12.5604
8534.94,10.0276
8535.38,8.15141
8535.83,6.83928
8536.27,5.96857
8536.72,5.41716
8537.32,5.0029
8538.39,4.71183
8540.17,4.59536
8554.51,4.48974
8556.12,4.62289
8557.04,4.90866
8557.99,5.52775
8559.46,7.09453
8560.44,8.02037
8561.14,8.25438
8561.94,7.96199
8563.1,6.79138
8564.4,5.45229
8565.21,4.93515
8566.15,4.62581
8567.77,4.47475
8679.72,4.05172
8723.31,3.69268
8752.37,3.24035
8770.53,2.75098
8781.43,2.3017
8789.83,1.81886
8796.07,1.34839
8801.61,0.838751
8806.22,0.38796
8807.58,0.274497
8808.53,0.211575
8809.12,0.183165
8809.58,0.168659
8810.08,0.161955
8810.45,0.16465
8810.78,0.173531
8811.17,0.193052
8811.54,0.223054
8811.98,0.274138
