48-Cd-106(n,total) ENDF/B-VII.1
5082.18,12.7858
5082.54,10.9031
5082.98,9.41638
5083.49,8.48075
5084.25,7.86025
5086.07,7.4569
5092.32,7.11079
5122.39,6.53969
5166.14,6.17975
5169.58,6.28679
5170.56,6.65418
5171.2,7.28134
5171.79,8.32085
5172.48,10.1769
5173.79,14.3244
5174.41,15.3143
5174.59,15.3718
5175.17,14.8181
5175.85,12.9886
5177.03,9.18864
5177.64,7.77625
5178.34,6.82429
5179.04,6.37814
5180.59,6.12756
5208.44,5.97897
5218.34,6.1082
5219.96,6.2621
5221.02,6.59899
5221.5,6.99362
5221.99,7.75371
5222.35,8.73587
5222.72,10.2583
5223.07,12.4483
5223.43,15.5276
5223.78,19.6436
5224.24,26.5243
5224.99,40.7436
5225.65,53.1603
5226.18,59.7621
5226.61,61.5746
5227.1,59.259
5227.54,53.5448
5228.41,37.1809
5229.06,25.3249
5229.48,19.0656
5229.87,14.8302
5230.2,12.0873
5230.56,9.95007
5230.9,8.62353
5231.35,7.51618
5231.9,6.79041
5232.53,6.41647
5233.75,6.15437
5239.59,5.90938
5276.06,5.74875
5283.33,5.85113
5284.54,6.12949
5285.15,6.59323
5285.6,7.28276
5286.06,8.45073
5286.43,9.92429
5286.89,12.4212
5287.44,16.5558
5288.71,27.7104
5289.26,30.7437
5289.63,31.3798
5290.1,30.3751
5290.7,26.6383
5292.02,14.9649
5292.48,11.8263
5292.89,9.70892
5293.31,8.17205
5293.74,7.17707
5294.27,6.46587
5295.08,6.00521
5296.9,5.79177
5322.02,5.63344
5334.17,5.61244
5338.09,5.70363
5339.0,5.94212
5339.96,6.5827
5342.03,8.97829
5342.65,9.22433
5343.3,8.95153
5344.65,7.34795
5345.45,6.47827
5346.48,5.86528
5347.85,5.63107
5515.92,5.37178
5548.56,5.358
5581.93,5.45986
5587.77,5.69085
5588.82,5.89101
5589.65,6.36075
5590.14,6.97323
5590.5,7.73524
5590.93,9.1124
5591.28,10.8005
5591.72,13.6712
5592.2,17.9484
5592.86,25.5252
5593.64,34.7171
5594.18,39.2575
5594.7,40.819
5595.18,39.4312
5595.67,35.5741
5597.12,18.6772
5597.54,14.8066
5597.89,12.3454
5598.24,10.5923
5598.58,9.49533
5598.95,8.95248
5599.14,8.87685
5599.52,9.06513
5600.24,10.1729
5601.21,11.7245
5601.69,11.9757
5602.31,11.568
5603.08,10.1534
5604.31,7.45774
5605.03,6.41465
5605.75,5.84335
5606.33,5.62459
5607.78,5.48398
5613.81,5.6725
5617.13,5.95184
5619.89,6.44057
5621.55,7.01484
5622.94,7.89547
5623.85,8.96786
5624.5,10.2644
5624.98,11.8362
5625.38,13.8289
5625.78,16.8024
5626.13,20.6237
5626.49,26.0059
5626.84,33.4369
5627.2,43.417
5627.58,57.7467
5628.02,78.8003
5628.62,114.208
5629.65,179.397
5630.25,205.084
5630.74,212.315
5631.26,204.412
5631.84,178.919
5633.3,87.818
5633.75,65.1651
5634.14,48.9807
5634.51,37.5652
5634.86,29.3002
5635.18,23.7617
5635.54,19.0632
5635.91,15.7812
5636.28,13.4988
5636.74,11.5812
5637.36,9.96752
5637.98,8.9683
5638.98,7.98403
5640.47,7.14588
5642.69,6.48802
5644.9,6.12946
5649.33,5.76383
5659.06,5.47045
5672.84,5.34386
5674.92,5.38542
5675.99,5.5999
5676.69,6.05531
5677.28,6.83468
5677.76,7.87062
5678.34,9.67981
5679.88,15.6818
5680.5,17.0548
5680.78,17.2039
5681.31,16.6309
5681.96,14.691
5683.29,9.45846
5683.86,7.78851
5684.42,6.6969
5685.07,5.97528
5685.85,5.59053
5687.72,5.38588
5720.57,5.24528
5835.99,5.15682
5849.1,5.20736
5850.51,5.41447
5851.3,5.8021
5852.09,6.55983
5854.06,9.38816
5854.8,9.79432
5854.8,9.79429
5855.43,9.50216
5856.42,8.18414
5857.52,6.58312
5858.36,5.82665
5859.25,5.49448
5859.69,5.46588
5860.39,5.60533
5860.91,5.92224
5861.42,6.56051
5861.81,7.36853
5862.2,8.57105
5862.6,10.3486
5863.08,13.2858
5863.69,18.1576
5864.83,28.0999
5865.41,31.302
5865.81,31.997
5866.32,30.8637
5866.87,27.5419
5868.32,14.8684
5868.81,11.5486
5869.21,9.45732
5869.65,7.82159
5870.02,6.91365
5870.5,6.14895
5870.98,5.72513
5871.87,5.40064
5874.22,5.26537
5876.54,5.37305
5877.42,5.66585
5877.91,6.07528
5878.41,6.84691
5878.84,7.9964
5879.24,9.60316
5879.63,11.8737
5880.07,15.2742
5880.65,21.0388
5881.71,33.0469
5882.26,37.5372
5882.79,39.2472
5882.83,39.2539
5883.31,38.019
5883.83,34.1853
5885.34,17.689
5885.83,13.4834
5886.27,10.622
5886.69,8.6969
5887.02,7.63214
5887.41,6.76202
5887.94,6.08163
5888.73,5.62589
5890.15,5.39019
5896.35,5.21872
5988.1,5.096
6000.0,9.07612
6000.0,5.09094
7000.0,8.74805
8000.0,8.49197
9000.0,8.30536
10000.0,8.11875
11955.3,7.87676
12500.0,7.80935
14944.1,7.60521
15000.0,7.60054
17932.9,7.45082
20000.0,7.3453
23910.6,7.23549
25000.0,7.2049
29888.2,7.12609
30000.0,7.12429
35865.9,7.08276
40000.0,7.05349
47821.2,7.04326
50000.0,7.04041
59776.5,7.05247
60000.0,7.05275
70000.0,7.0767
80000.0,7.1055
100000.0,7.14149
100000.0,7.1657
200000.0,7.54999
300000.0,7.59999
1332730.0,6.17715
2584710.0,4.78081
3234970.0,4.35455
4000000.0,4.0211
5000000.0,3.91051
6586590.0,4.06626
1.00432E7,4.53151
1.2E7,4.60707
1.50917E7,4.33419
2.0E7,3.51267
