48-Cd-112(n,total) ENDF/B-VII.1
82.4732,12.6134
82.543,12.305
82.7173,10.196
82.7693,9.93563
82.8207,10.1837
82.8774,11.2409
82.9247,12.876
82.9817,15.8438
83.0531,20.962
83.1858,31.8746
83.2493,35.5791
83.3141,36.9748
83.3807,35.4959
83.4442,31.7169
83.6165,17.4949
83.68,13.3354
83.7299,10.875
83.7866,8.87927
83.8433,7.56824
83.8988,6.75887
83.9634,6.19778
84.0496,5.80118
84.2219,5.47388
84.6753,5.22243
86.3984,5.06256
115.622,4.87282
202.039,4.61382
215.941,4.3725
220.85,4.07059
224.444,3.53933
224.779,3.60344
225.006,3.81146
225.142,4.13674
225.233,4.57455
225.301,5.14173
225.36,5.91298
225.419,7.13142
225.467,8.57406
225.515,10.6096
225.563,13.4535
225.605,16.8159
225.646,21.2201
225.694,27.8486
225.742,36.5749
225.79,47.8342
225.843,64.0599
225.903,86.9106
225.969,118.971
226.052,169.016
226.318,360.11
226.421,411.18
226.519,428.553
226.608,414.37
226.7,373.294
226.853,269.599
226.991,173.468
227.079,122.906
227.148,91.9566
227.207,70.81
227.264,54.8915
227.321,42.7967
227.379,33.8215
227.436,27.2876
227.494,22.5947
227.553,19.1303
227.62,16.4486
227.704,14.2424
227.804,12.57
227.971,10.9186
228.182,9.69021
228.516,8.51501
228.956,7.61485
229.721,6.76829
230.638,6.23732
232.474,5.72416
235.133,5.40103
241.783,5.10595
264.39,4.87637
401.311,4.48281
420.976,4.25981
429.604,3.99275
434.373,3.65734
436.954,3.30992
438.89,2.87759
440.396,2.4689
440.642,2.45266
440.888,2.51141
441.099,2.70946
441.226,2.98523
441.331,3.40519
441.416,3.96147
441.49,4.70692
441.553,5.63058
441.614,6.86808
441.675,8.55488
441.735,10.8508
441.796,13.9445
441.856,18.0644
441.917,23.5768
441.98,30.8719
442.042,40.1586
442.112,53.5956
442.185,71.4147
442.267,96.813
442.369,136.274
442.495,197.268
442.83,382.921
442.974,439.186
443.111,460.028
443.123,460.115
443.257,442.277
443.395,392.211
443.798,181.566
443.917,130.816
444.019,97.0536
444.11,73.6075
444.191,57.7873
444.271,45.7933
444.352,36.8837
444.433,30.3643
444.513,25.6353
444.619,21.3512
444.746,18.0513
444.894,15.6492
445.105,13.5546
445.42,11.6872
445.804,10.279
446.419,8.91524
447.217,7.89357
448.447,7.02544
450.155,6.42604
450.847,6.3383
451.25,6.48923
451.44,6.83888
451.567,7.33721
451.688,8.15115
451.803,9.36574
451.933,11.3941
452.077,14.578
452.277,20.3661
452.52,27.5334
452.67,30.3365
452.782,31.0079
452.935,29.7383
453.109,25.7424
453.448,15.4597
453.59,12.0187
453.705,9.91853
453.82,8.41228
453.936,7.39713
454.085,6.60714
454.235,6.1922
454.535,5.86464
455.457,5.63417
459.606,5.32626
472.36,5.00191
512.594,4.72845
560.258,4.58475
563.926,4.65588
564.27,4.77315
564.511,5.04741
564.7,5.54933
564.858,6.30716
565.024,7.57327
565.213,9.66261
565.66,15.792
565.841,17.2671
565.944,17.5057
566.114,16.8606
566.311,14.7679
566.715,9.16015
566.873,7.48737
567.016,6.38991
567.159,5.65415
567.274,5.27072
567.469,4.90152
567.859,4.66471
570.805,4.5561
654.155,4.17187
684.593,3.84497
701.502,3.47395
712.045,3.0438
718.363,2.61099
722.575,2.17856
725.997,1.69019
730.262,0.915545
731.051,0.808225
731.644,0.774032
732.012,0.789018
732.355,0.841794
732.71,0.954421
733.026,1.12613
733.306,1.35873
733.582,1.69373
733.835,2.12989
734.079,2.71352
734.289,3.40078
734.499,4.32039
734.699,5.51374
734.874,6.92217
735.032,8.6176
735.19,10.9074
735.337,13.8495
735.464,17.3001
735.59,22.0249
735.695,27.3591
735.8,34.4744
735.906,44.0188
736.001,55.374
736.095,70.1245
736.19,89.1515
736.301,118.073
736.411,155.803
736.527,206.471
736.659,279.567
736.803,379.709
737.022,564.037
737.375,877.006
737.57,998.75
737.746,1045.52
737.767,1046.42
737.944,1014.65
738.159,894.005
738.691,453.152
738.869,332.066
739.027,248.169
739.165,192.306
739.296,152.174
739.428,122.321
739.562,99.9871
739.691,84.2236
739.839,71.0465
740.023,59.4241
740.223,50.6258
740.476,42.8569
740.792,36.1462
741.2,30.2297
741.66,25.657
742.213,21.8613
742.871,18.7457
743.74,15.9675
744.898,13.5624
745.951,12.0881
747.531,10.5807
749.69,9.2672
752.585,8.18581
756.903,7.24142
762.589,6.53774
770.609,5.97896
784.213,5.47325
807.286,5.04945
808.944,5.13903
809.289,5.38395
809.531,5.83662
809.72,6.48838
809.91,7.49265
810.154,9.32586
810.605,13.3379
810.826,14.58
810.969,14.823
811.172,14.3273
811.42,12.6124
811.889,8.44269
812.108,6.98688
812.281,6.19905
812.505,5.57019
812.833,5.16538
813.271,5.01792
825.377,4.79739
865.026,4.24488
881.081,3.87319
882.335,3.95335
882.696,4.14797
882.937,4.5293
883.118,5.12112
883.268,5.95527
883.419,7.23844
883.57,9.10738
883.72,11.6714
883.889,15.4094
884.16,22.9146
884.465,31.3728
884.68,35.2458
884.84,36.1856
885.024,34.9456
885.251,30.4831
885.781,15.5959
885.962,11.5473
886.112,8.9734
886.255,7.17212
886.391,5.95951
886.549,5.01752
886.685,4.50429
886.865,4.09578
887.106,3.82736
887.588,3.63778
890.288,3.35442
892.415,3.22464
892.905,3.30346
893.15,3.49047
893.313,3.75245
893.477,4.19888
893.64,4.91016
893.809,6.01165
893.984,7.60413
894.189,10.0226
894.628,15.906
894.838,17.8428
895.027,18.4519
895.216,17.8257
895.412,16.0265
895.969,8.56125
896.144,6.65131
896.311,5.257
896.465,4.33981
896.596,3.78199
896.771,3.28863
896.99,2.94081
897.34,2.69313
898.212,2.46404
901.269,1.80025
903.743,1.17366
904.24,1.08439
904.675,1.05328
904.985,1.08017
905.288,1.17264
905.515,1.30862
905.712,1.49627
905.914,1.78775
906.09,2.15972
906.249,2.64095
906.384,3.20708
906.519,3.98825
906.649,5.03769
906.757,6.23963
906.865,7.86777
906.973,10.0938
907.07,12.802
907.167,16.4121
907.265,21.2137
907.353,26.9275
907.44,34.0498
907.543,45.1039
907.647,59.5169
907.751,77.9844
907.863,103.35
907.993,140.46
908.131,189.972
908.315,270.965
908.805,522.937
909.013,602.757
909.221,639.682
909.261,640.896
909.445,621.853
909.669,550.701
910.27,266.352
910.465,192.131
910.62,145.935
910.75,115.988
910.879,92.828
911.009,75.2904
911.16,60.368
911.311,49.8327
911.484,41.4736
911.674,35.207
911.916,29.8601
912.193,25.7562
912.608,21.6704
913.109,18.4448
913.757,15.7107
914.6,13.4261
915.572,11.7236
916.739,10.3769
918.381,9.1592
920.974,8.02015
924.604,7.13284
930.653,6.36412
938.832,5.83827
954.717,5.34285
989.134,4.84228
1048.57,4.15941
1050.31,4.22251
1050.68,4.36308
1050.93,4.62162
1051.13,5.05188
1051.33,5.79828
1051.5,6.72269
1051.66,8.01029
1051.85,10.1054
1052.13,13.9823
1052.51,19.6118
1052.75,21.8804
1052.94,22.4935
1053.14,21.7324
1053.39,19.2022
1053.97,10.684
1054.16,8.46945
1054.35,6.86538
1054.53,5.75478
1054.72,5.04046
1054.91,4.60964
1055.22,4.26316
1055.71,4.09743
1059.88,3.92194
1074.9,3.48298
1084.38,3.05705
1091.88,2.54263
1097.64,1.97228
1099.16,1.81723
1099.46,1.81622
1099.78,1.8876
1099.99,2.03331
1100.15,2.23779
1100.31,2.56453
1100.45,2.99176
1100.62,3.75199
1100.8,4.7998
1101.01,6.48594
1101.52,11.1778
1101.75,12.7321
1101.97,13.2804
1101.98,13.2808
1102.19,12.8079
1102.4,11.4828
1102.8,7.69804
1103.06,5.35999
1103.25,3.95686
1103.41,3.0391
1103.56,2.39652
1103.71,1.92576
1103.86,1.59495
1104.01,1.3682
1104.16,1.21447
1104.4,1.06196
1104.76,0.935662
1105.58,0.762081
1106.71,0.583145
1107.45,0.501545
1107.88,0.475775
1108.1,0.471641
1108.56,0.487774
1108.94,0.535225
1109.24,0.604093
1109.57,0.716634
1109.87,0.862191
1110.16,1.06238
1110.47,1.35139
1110.77,1.73019
1111.06,2.20536
1111.35,2.86983
1111.64,3.73664
1111.89,4.74244
1112.14,6.06802
1112.39,7.84268
1112.61,9.87286
1112.82,12.5836
1113.01,15.7648
1113.2,20.0561
1113.36,25.0167
1113.52,31.6843
1113.68,40.7788
1113.82,50.9246
1113.95,64.2
1114.1,83.8705
1114.24,108.344
1114.4,144.065
1114.56,192.092
1114.75,262.798
1114.96,365.792
1115.28,560.437
1115.66,793.788
1115.87,891.14
1116.12,950.523
1116.17,953.13
1116.4,926.407
1116.68,816.969
1117.38,417.205
1117.63,305.474
1117.85,231.192
1118.03,182.473
1118.22,146.246
1118.42,118.069
1118.63,97.8519
1118.87,80.708
1119.14,67.4872
1119.46,56.4884
1119.84,47.5779
1120.29,40.1649
1120.91,33.1154
1121.58,28.0781
1122.44,23.6179
1123.52,19.8796
1124.87,16.8467
1126.44,14.5245
1128.32,12.681
1131.19,10.8957
1134.06,9.76243
1138.37,8.67573
1144.83,7.71402
1153.44,6.9832
1169.23,6.27853
1196.86,5.70714
1202.5,5.65722
1205.2,5.77275
1205.7,6.067
1205.98,6.59261
1206.2,7.4577
1206.4,8.75315
1206.57,10.4186
1206.75,12.9578
1206.97,17.0237
1207.29,24.5119
1207.68,33.8389
1207.93,37.5585
1208.1,38.3391
1208.32,37.0238
1208.57,32.7745
1209.19,17.6568
1209.41,13.4329
1209.6,10.7186
1209.76,8.95315
1209.93,7.72609
1210.1,6.91431
1210.27,6.40019
1210.5,6.01222
1210.99,5.70546
1213.69,5.52675
1281.43,4.96118
1330.74,4.61675
1333.93,4.68768
1334.88,4.86187
1335.29,5.20558
1335.49,5.61275
1335.7,6.34485
1335.88,7.42537
1336.03,8.82288
1336.18,10.7926
1336.34,13.4633
1336.51,17.4995
1336.72,23.6817
1337.04,35.5997
1337.41,49.4769
1337.66,55.8731
1337.89,57.9251
1338.11,56.0433
1338.37,49.4444
1339.05,23.9887
1339.25,17.8725
1339.43,13.7081
1339.58,10.9957
1339.74,8.97891
1339.89,7.53522
1340.07,6.40567
1340.24,5.72658
1340.44,5.24331
1340.71,4.91783
1341.25,4.68999
1343.1,4.52532
1375.58,3.88847
1388.37,3.45234
1397.51,2.93652
1403.36,2.42607
1407.38,1.93182
1410.65,1.40701
1414.88,0.604383
1415.61,0.49526
1416.05,0.449114
1416.45,0.428722
1416.58,0.427569
1416.84,0.43592
1417.16,0.469854
1417.42,0.522862
1417.71,0.616191
1417.95,0.727982
1418.21,0.89282
1418.48,1.13508
1418.74,1.43613
1418.99,1.8478
1419.24,2.37222
1419.46,3.00042
1419.7,3.8812
1419.92,4.9656
1420.14,6.42151
1420.33,8.13251
1420.52,10.435
1420.69,13.0814
1420.85,16.6102
1421.02,21.3753
1421.15,26.6388
1421.29,33.4685
1421.44,43.0006
1421.57,54.6328
1421.73,72.0883
1421.9,96.0679
1422.06,126.65
1422.24,170.601
1422.46,237.588
1422.75,349.095
1423.32,586.885
1423.57,664.131
1423.84,705.202
1423.92,706.811
1424.11,692.356
1424.4,625.394
1424.85,455.137
1425.25,305.553
1425.5,229.526
1425.72,177.752
1425.93,140.706
1426.13,112.995
1426.34,92.5985
1426.59,74.8973
1426.85,62.4305
1427.17,51.7657
1427.49,44.3954
1427.94,37.1169
1428.49,31.2272
1429.11,26.6781
1429.91,22.6335
1430.87,19.3504
1432.19,16.3667
1433.79,14.0529
1435.94,12.0875
1438.27,10.7201
1441.38,9.538
1445.76,8.50312
1453.07,7.52652
1464.77,6.72734
1484.94,6.08134
1521.66,5.56452
1634.02,4.84725
1636.55,4.89046
1637.43,5.07762
1637.71,5.31275
1637.99,5.80203
1638.2,6.4547
1638.41,7.47178
1638.65,9.14534
1638.88,11.5058
1639.16,15.3695
1639.79,25.0889
1640.09,28.288
1640.33,29.114
1640.59,28.1152
1640.9,24.64
1641.6,13.7341
1641.85,10.6874
1642.06,8.70683
1642.27,7.28001
1642.48,6.31508
1642.69,5.69884
1642.97,5.23759
1643.25,5.01445
1643.93,4.84302
1650.8,4.68165
1674.25,4.30876
1685.43,3.92763
1690.65,3.6034
1694.77,3.18963
1697.62,2.7443
1699.91,2.21466
1702.34,1.47037
1702.84,1.37016
1702.96,1.36451
1703.2,1.39606
1703.38,1.48087
1703.56,1.65561
1703.71,1.91047
1703.83,2.2256
1703.96,2.69745
1704.09,3.37337
1704.2,4.19044
1704.31,5.28401
1704.43,6.88511
1704.54,8.93821
1704.66,11.5651
1704.78,15.3692
1704.9,20.0589
1705.03,26.1725
1705.17,35.0807
1705.31,46.6974
1705.5,65.0432
1705.71,91.5662
1706.01,137.603
1706.56,229.01
1706.85,262.189
1707.12,274.009
1707.14,274.086
1707.4,264.486
1707.7,234.097
1708.49,116.395
1708.74,85.6757
1708.97,64.4671
1709.17,49.9951
1709.36,40.3109
1709.56,32.5007
1709.77,27.0181
1710.01,22.6613
1710.29,19.4007
1710.58,17.0812
1711.04,14.7935
1711.73,12.7034
1712.56,11.1499
1713.65,9.84435
1715.12,8.76628
1716.95,7.93586
1720.44,7.0519
1725.39,6.413
1732.72,5.93571
1749.74,5.45382
1792.01,5.015
1809.0,4.92495
1811.93,5.01425
1812.43,5.22872
1812.8,5.70553
1813.05,6.33613
1813.3,7.35606
1813.55,8.8345
1813.83,11.2332
1814.27,16.007
1814.68,20.56
1815.01,22.7805
1815.2,23.1476
1815.48,22.3485
1815.82,19.5648
1816.55,11.4861
1816.82,9.13358
1817.04,7.66269
1817.27,6.61758
1817.49,5.9222
1817.86,5.3115
1818.36,5.00715
1820.81,4.86038
1923.41,4.14213
1936.67,4.03205
1939.56,4.12741
1940.11,4.31539
1940.44,4.63878
1940.65,5.04468
1940.86,5.70996
1941.08,6.75702
1941.25,8.0245
1941.43,9.74165
1941.63,12.2359
1941.86,16.1323
1942.19,23.1077
1942.76,36.4226
1943.07,41.4572
1943.36,43.2069
1943.36,43.2067
1943.65,41.5058
1943.97,36.2752
1944.74,18.5434
1945.0,13.5502
1945.23,10.3508
1945.43,8.2775
1945.63,6.78724
1945.8,5.88493
1946.0,5.16499
1946.14,4.81431
1946.42,4.38481
1946.85,4.10878
1948.01,3.93413
1960.18,3.64076
1978.62,3.20132
1991.18,2.75175
2000.99,2.24059
2007.76,1.75561
2013.5,1.22776
2020.46,0.481696
2021.81,0.362952
2022.62,0.309965
2023.28,0.282692
2023.83,0.275217
2024.26,0.281833
2024.75,0.306229
2025.22,0.350195
2025.67,0.4177
2026.13,0.515679
2026.58,0.649865
2027.02,0.829935
2027.45,1.05997
2027.93,1.39114
2028.4,1.83105
2028.87,2.41487
2029.28,3.08198
2029.69,3.9424
2030.1,5.05987
2030.52,6.52544
2030.93,8.47275
2031.29,10.7466
2031.63,13.5749
2031.99,17.462
2032.3,22.1158
2032.61,28.4185
2032.89,35.8901
2033.15,45.5711
2033.39,57.2806
2033.63,72.7647
2033.87,93.2307
2034.12,120.079
2034.36,155.578
2034.63,204.665
2034.95,281.026
2035.39,410.614
2036.07,619.557
2036.49,706.876
2036.81,729.379
2037.17,705.611
2037.61,616.383
2038.6,343.156
2039.0,255.727
2039.35,198.084
2039.69,157.987
2040.03,127.994
2040.37,106.279
2040.81,86.5298
2041.33,70.7836
2041.87,59.25
2042.58,48.8762
2043.46,40.1257
2044.52,33.1139
2045.76,27.6382
2047.29,23.1197
2049.05,19.6422
2051.26,16.7348
2054.35,14.1227
2057.88,12.2313
2061.41,10.9659
2066.91,9.66278
2074.76,8.52077
2084.56,7.66277
2101.04,6.83933
2129.3,6.10883
2179.72,5.44972
2219.99,5.11182
2223.09,5.1953
2223.73,5.37925
2224.17,5.81046
2224.46,6.4516
2224.68,7.25842
2224.91,8.58924
2225.16,10.63
2225.4,13.4781
2225.69,17.9645
2226.16,27.197
2226.64,36.2627
2226.97,40.0467
2227.19,40.8352
2227.46,39.5723
2227.78,35.5404
2228.68,17.9336
2228.97,13.4462
2229.22,10.5064
2229.44,8.67834
2229.62,7.57055
2229.84,6.63872
2230.13,5.88435
2230.38,5.52813
2230.9,5.20366
2231.6,5.08438
2241.93,4.87476
2283.55,4.30012
2299.44,3.89304
2310.79,3.39052
2317.42,2.90577
2322.14,2.381
2325.45,1.86376
2328.2,1.30969
2330.49,0.810729
2331.22,0.697146
2331.7,0.665222
2331.79,0.665055
2332.17,0.694172
2332.45,0.758527
2332.74,0.876739
2332.95,1.01709
2333.17,1.21601
2333.38,1.49404
2333.58,1.86012
2333.74,2.27143
2333.91,2.81451
2334.07,3.53529
2334.24,4.49652
2334.4,5.78276
2334.54,7.22855
2334.69,9.08562
2334.83,11.4655
2334.97,14.5028
2335.14,19.2402
2335.31,25.4711
2335.48,33.3004
2335.67,44.8334
2335.86,60.0193
2336.09,82.712
2336.33,112.995
2336.67,166.564
2337.39,291.655
2337.76,338.868
2338.09,357.267
2338.16,357.838
2338.42,349.49
2338.75,318.354
2339.32,233.973
2339.81,158.486
2340.13,118.838
2340.42,90.893
2340.7,70.6309
2340.99,56.0541
2341.26,46.2018
2341.55,38.5277
2341.89,32.5051
2342.32,27.4758
2342.74,24.078
2343.4,20.4445
2344.23,17.4722
2345.22,15.111
2346.64,12.9298
2348.53,11.1294
2350.62,9.8829
2353.83,8.68627
2359.22,7.57011
2367.17,6.7198
2380.41,6.01299
2402.91,5.41995
2452.94,4.69211
2454.32,4.78596
2454.77,4.98505
2455.17,5.40131
2455.54,6.14772
2455.91,7.36951
2456.35,9.48751
2457.09,13.4638
2457.48,14.6859
2457.69,14.867
2458.04,14.3276
2458.46,12.5955
2459.26,8.25984
2459.58,6.89524
2459.95,5.81591
2460.26,5.25996
2460.63,4.88626
2461.18,4.66083
2462.44,4.5582
2504.33,3.77293
2523.96,3.17653
2535.98,2.61775
2543.99,2.09081
2550.05,1.56383
2555.21,1.00568
2559.62,0.493031
2560.87,0.372327
2561.62,0.316962
2562.18,0.288594
2562.75,0.275812
2563.12,0.278474
2563.59,0.297899
2564.06,0.339836
2564.48,0.401499
2564.9,0.49201
2565.33,0.61885
2565.74,0.786951
2566.14,1.00436
2566.55,1.297
2566.97,1.69128
2567.39,2.21087
2567.79,2.86011
2568.19,3.71131
2568.59,4.83728
2568.95,6.17376
2569.31,7.93665
2569.67,10.3031
2569.99,13.1329
2570.31,16.9528
2570.59,21.4577
2570.87,27.5064
2571.13,35.0445
2571.38,44.45
2571.62,56.8033
2571.87,72.9371
2572.15,96.6791
2572.42,126.95
2572.7,166.571
2573.05,228.14
2573.72,372.097
2574.28,484.818
2574.71,537.604
2574.98,547.885
2575.37,530.225
2575.85,464.287
2576.93,258.577
2577.36,193.673
2577.72,152.266
2578.07,122.1
2578.43,99.8655
2578.85,80.811
2579.33,65.8444
2579.81,55.4357
2580.46,45.6672
2581.24,37.7578
2582.09,31.8435
2583.09,26.9886
2584.29,22.9382
2585.82,19.4294
2587.62,16.6125
2590.14,14.0027
2592.87,12.1487
2596.87,10.3697
2601.88,8.95983
2608.89,7.70176
2618.91,6.54729
2650.16,3.98632
2658.46,3.08696
2664.17,2.27832
2668.59,1.502
2673.0,0.646365
2674.09,0.467188
2674.81,0.376114
2675.37,0.328812
2675.8,0.312554
2675.91,0.311981
2676.28,0.32248
2676.63,0.353875
2676.99,0.412883
2677.32,0.494766
2677.65,0.613667
2677.98,0.776477
2678.32,0.994022
2678.65,1.28022
2678.98,1.6532
2679.31,2.13685
2679.64,2.76325
2679.98,3.57626
2680.31,4.63711
2680.64,6.03329
2680.97,7.89288
2681.26,10.0487
2681.55,12.8939
2681.85,16.7041
2682.12,21.4524
2682.37,27.4023
2682.61,34.9285
2682.86,45.0531
2683.11,58.3776
2683.36,75.7532
2683.64,101.258
2683.92,134.171
2684.25,183.717
2684.67,260.887
2685.61,455.162
2686.02,515.27
2686.43,538.922
2686.5,538.957
2686.95,512.158
2687.49,432.576
2688.45,260.146
2688.87,199.767
2689.25,157.906
2689.61,127.801
2690.03,102.876
2690.42,86.1778
2690.88,71.8717
2691.4,60.7852
2692.02,51.3386
2692.77,43.4706
2693.56,37.8009
2694.14,35.1402
2694.79,34.0105
2695.59,35.3258
2696.37,36.7947
2696.94,35.5506
2697.7,30.5324
2698.55,24.4226
2699.12,21.7448
2699.88,19.7764
2701.25,18.0026
2704.52,15.4212
2708.85,13.3294
2714.63,11.6427
2723.06,10.2015
2733.51,9.16429
2749.58,8.25114
2775.07,7.4638
2808.74,6.94487
2811.04,7.0588
2811.59,7.30234
2812.14,7.95468
2812.62,9.10689
2813.1,10.9381
2814.01,15.2609
2814.48,16.6062
2814.73,16.8
2815.27,16.1363
2815.83,15.28
2816.1,15.6028
2816.33,16.6009
2816.62,19.0245
2816.9,22.7698
2817.23,28.9875
2818.06,47.4983
2818.44,53.1289
2818.75,54.6796
2819.08,52.8058
2819.45,46.93
2820.45,24.0591
2820.77,18.2382
2821.04,14.5618
2821.27,12.131
2821.51,10.3747
2821.8,8.94306
2822.14,7.97251
2822.59,7.34858
2823.27,7.0164
2825.58,6.78662
2855.59,6.38691
2916.39,5.74515
2930.43,5.41141
2939.38,5.00773
2940.12,5.1315
2940.54,5.42153
2940.96,6.08821
2941.28,7.04474
2941.59,8.45182
2941.91,10.4129
2942.37,14.2659
2943.07,20.5147
2943.47,22.8097
2943.74,23.2832
2944.08,22.5487
2944.44,20.2653
2945.49,10.673
2945.83,8.16843
2946.11,6.6564
2946.39,5.54899
2946.7,4.6869
2947.0,4.15854
2947.47,3.64625
2948.17,3.23132
2948.61,3.1336
2948.9,3.21645
2949.1,3.40261
2949.29,3.75692
2949.49,4.35642
2949.66,5.16019
2949.83,6.30984
2950.01,7.94196
2950.18,10.0756
2950.35,12.8543
2950.55,17.0431
2950.78,23.2314
2951.04,32.2703
2951.37,46.6171
2952.17,85.411
2952.56,98.884
2952.91,104.113
2952.97,104.231
2953.29,101.052
2953.63,91.3645
2954.39,59.4025
2954.82,42.314
2955.14,32.3364
2955.42,25.7214
2955.7,20.8726
2955.95,17.8662
2956.2,15.5446
2956.5,13.7268
2956.89,12.1779
2957.48,10.8488
2958.42,9.71598
2959.92,8.75386
2962.39,7.92854
2965.92,7.33748
2971.34,6.88371
2986.66,6.36408
3001.68,6.14159
3003.5,6.24266
3004.1,6.54142
3004.61,7.1811
3004.99,8.04659
3005.47,9.71482
3006.46,14.1008
3006.91,15.3067
3007.13,15.4618
3007.58,14.837
3008.07,13.0108
3008.89,9.3173
3009.28,7.9945
3009.66,7.12083
3010.16,6.46956
3010.77,6.15635
3011.77,6.03467
3060.1,5.38615
3074.61,5.00414
3084.99,4.46448
3090.18,3.96388
3093.79,3.40122
3096.31,2.809
3098.29,2.16699
3099.7,1.66495
3100.18,1.57321
3100.24,1.57214
3100.45,1.59917
3100.71,1.72698
3100.93,1.97375
3101.12,2.32847
3101.26,2.75038
3101.43,3.42296
3101.58,4.24981
3101.73,5.35286
3101.89,6.9898
3102.06,9.25369
3102.22,12.0204
3102.39,15.6944
3102.56,20.718
3102.77,28.3103
3102.99,38.3719
3103.24,52.5683
3103.56,74.848
3104.51,153.316
3104.89,176.073
3105.26,186.497
3105.37,186.929
3105.75,178.854
3106.2,154.347
3107.13,86.5042
3107.51,64.1881
3107.83,49.523
3108.12,39.7619
3108.38,33.3626
3108.66,27.9841
3109.02,23.3748
3109.44,19.9833
3109.94,17.3504
3110.62,15.1816
3111.47,13.471
3112.6,12.002
3114.58,10.4699
3117.14,9.358
3120.75,8.4781
3126.37,7.74728
3135.56,7.18919
3136.65,7.32465
3137.4,7.84124
3138.05,8.8727
3139.27,11.5667
3139.79,11.9947
3140.29,11.6028
3141.08,9.86078
3141.82,8.24564
3142.5,7.37588
3142.99,7.09172
3144.43,6.8761
3149.75,6.79202
3151.25,6.86022
3152.08,7.17943
3152.56,7.86064
3152.89,8.81407
3153.19,10.3066
3153.47,12.4176
3153.75,15.4072
3154.07,19.9512
3154.46,27.4079
3155.24,43.6391
3155.62,49.1669
3156.0,51.1835
3156.36,49.2704
3156.75,43.7122
3157.76,22.8824
3158.09,17.3625
3158.38,13.7212
3158.68,11.0715
3158.97,9.29241
3159.27,8.16778
3159.64,7.37569
3160.08,6.93456
3161.18,6.64781
3173.88,6.37873
3218.01,6.08578
3220.9,6.113
3222.0,6.23006
3222.69,6.61065
3223.12,7.23789
3223.5,8.26073
3223.86,9.82215
3224.22,12.0569
3224.77,16.5943
3225.39,21.9203
3225.83,24.413
3226.13,24.9497
3226.54,23.9421
3227.02,20.687
3227.94,12.7061
3228.33,10.1481
3228.67,8.52843
3229.02,7.45832
3229.36,6.80765
3229.71,6.43992
3230.53,6.11857
3236.64,5.97479
3238.62,5.96342
3240.67,6.03955
3241.6,6.36956
3242.67,7.29096
3243.57,7.97659
3243.83,8.02001
3244.48,7.74912
3245.97,6.40126
3246.44,6.15653
3247.74,5.92643
3286.24,5.55629
3287.17,5.6414
3287.81,5.96909
3288.29,6.65313
3288.66,7.67224
3289.03,9.29601
3289.44,11.8237
3290.18,18.0409
3290.6,21.2561
3291.02,23.2606
3291.25,23.576
3291.6,22.8883
3292.04,20.3603
3293.08,11.7081
3293.45,9.30655
3293.76,7.82256
3294.11,6.70862
3294.52,5.92301
3294.95,5.51195
3295.83,5.22207
3301.03,4.61165
3303.4,4.04102
3304.06,3.90555
3304.51,4.01422
3304.84,4.38957
3305.06,4.89509
3305.28,5.70714
3305.5,6.93338
3305.73,8.69306
3305.95,11.1052
3306.17,14.2716
3306.43,19.1201
3306.75,26.4818
3307.77,54.3054
3308.19,61.7929
3308.55,63.9512
3308.91,61.6671
3309.36,53.579
3310.34,30.1261
