48-Cd-110(n,&gamma;) ENDF/B-VII.1
1691.0,0.0153658
1691.35,0.0128575
1691.8,0.0105895
1692.35,0.00870312
1692.95,0.00724974
1693.68,0.00601398
1694.57,0.00499926
1695.62,0.00417919
1696.72,0.0036085
1698.28,0.00307261
1700.15,0.00266518
1702.65,0.00234648
1706.82,0.00208776
1711.82,0.00196497
1716.82,0.00193713
1726.82,0.00202184
1736.83,0.00222503
1748.6,0.00261178
1757.45,0.00306066
1762.76,0.00342222
1770.73,0.00416052
1776.93,0.00502612
1782.24,0.00609217
1786.67,0.00738005
1790.21,0.00883569
1793.76,0.0108745
1796.41,0.0131569
1798.63,0.0159179
1800.56,0.0194355
1801.97,0.0232461
1803.1,0.0276718
1804.1,0.0333405
1804.93,0.0404878
1805.53,0.0480074
1806.06,0.0579414
1806.43,0.0684368
1806.69,0.0797146
1806.88,0.0917658
1807.05,0.108865
1807.21,0.131133
1807.33,0.157829
1807.46,0.195378
1807.58,0.242152
1807.69,0.305674
1807.81,0.392683
1807.93,0.5129
1808.05,0.673797
1808.17,0.886357
1808.28,1.16314
1808.42,1.5661
1808.56,2.12496
1808.7,2.84145
1808.86,3.836
1809.04,5.28756
1809.27,7.60434
1809.69,12.6836
1810.04,16.7332
1810.31,18.9509
1810.58,19.7532
1810.59,19.7532
1810.84,19.0493
1811.11,16.9112
1811.53,11.9663
1811.92,7.42247
1812.13,5.29504
1812.31,3.84622
1812.47,2.8696
1812.62,2.10094
1812.76,1.57134
1812.88,1.18656
1813.01,0.891644
1813.13,0.689059
1813.24,0.534339
1813.36,0.417651
1813.47,0.33063
1813.6,0.26034
1813.71,0.218134
1813.85,0.17724
1813.99,0.149638
1814.13,0.130918
1814.31,0.115998
1814.53,0.103711
1814.82,0.0948206
1815.28,0.0874387
1815.96,0.0834345
1816.2,0.0832165
1816.94,0.0853106
1817.92,0.0934365
1818.9,0.107559
1819.88,0.129095
1820.72,0.156098
1821.44,0.188617
1822.17,0.234511
1822.8,0.291992
1823.33,0.359781
1823.78,0.441218
1824.16,0.536344
1824.46,0.643099
1824.72,0.776122
1824.93,0.928825
1825.12,1.1187
1825.28,1.34657
1825.43,1.66428
1825.58,2.08719
1825.72,2.5911
1825.85,3.26257
1825.98,4.15198
1826.11,5.31922
1826.24,6.83249
1826.39,9.08149
1826.53,11.7344
1826.69,15.4338
1826.87,20.8705
1827.09,29.2682
1827.36,42.2925
1827.97,73.4916
1828.27,83.9947
1828.54,87.7085
1828.56,87.7158
1828.82,84.5554
1829.1,75.2797
1829.55,52.6855
1829.93,33.7763
1830.16,23.9674
1830.35,17.6054
1830.52,13.1911
1830.67,10.0225
1830.82,7.5555
1830.95,5.84184
1831.08,4.58686
1831.21,3.59365
1831.34,2.84103
1831.48,2.27486
1831.62,1.82983
1831.77,1.46427
1831.93,1.20341
1832.11,0.991637
1832.33,0.816995
1832.57,0.682899
1832.84,0.573921
1833.18,0.476006
1833.6,0.387364
1834.13,0.310423
1834.67,0.253804
1835.31,0.205904
1836.03,0.166493
1836.84,0.134638
1837.79,0.108056
1838.8,0.0877515
1840.01,0.0703747
1841.34,0.0567847
1842.78,0.0461364
1844.47,0.037246
1846.4,0.0300327
1848.42,0.0246532
1850.53,0.0205915
1853.52,0.0164645
1856.69,0.0134432
1860.39,0.0110187
1864.61,0.00913286
1868.83,0.00784423
1875.52,0.00653561
1881.15,0.00584744
1889.6,0.00526747
1900.5,0.00500005
1908.59,0.00506612
1916.67,0.00533407
1926.78,0.0060148
1934.86,0.00689118
1941.94,0.00811783
1946.99,0.00942146
1952.04,0.0113111
1956.08,0.0135493
1959.15,0.0158757
1962.03,0.019023
1964.64,0.0231145
1966.91,0.0282292
1968.86,0.0345187
1970.59,0.0425375
1972.11,0.0525832
1973.38,0.0646154
1974.44,0.0785802
1975.39,0.095923
1976.3,0.119136
1977.04,0.145405
1977.69,0.177288
1978.23,0.213444
1978.78,0.26441
1979.23,0.323509
1979.61,0.392505
1979.92,0.470462
1980.17,0.562273
1980.38,0.664116
1980.59,0.806133
1980.77,0.988423
1980.95,1.23822
1981.1,1.52535
1981.25,1.8943
1981.4,2.38157
1981.56,3.10197
1981.72,4.06091
1981.88,5.31428
1982.07,7.13603
1982.25,9.463
1982.47,13.099
1982.75,18.7626
1983.43,34.4631
1983.74,39.7885
1984.03,41.9931
1984.09,42.0632
1984.36,40.7049
1984.63,36.8753
1985.05,27.65
1985.52,16.8761
1985.78,11.9463
1985.98,8.90747
1986.16,6.69744
1986.33,5.0327
1986.49,3.88659
1986.64,3.00286
1986.8,2.33248
1986.95,1.86058
1987.1,1.48881
1987.27,1.17786
1987.44,0.954755
1987.63,0.780363
1987.82,0.655171
1988.04,0.551538
1988.31,0.459149
1988.61,0.385243
1989.0,0.317094
1989.45,0.26029
1989.94,0.21608
1990.53,0.177395
1991.23,0.144047
1991.99,0.118388
1992.89,0.0964631
1993.95,0.0785699
1995.17,0.064412
1996.5,0.0536241
1998.18,0.0445121
2000.18,0.0374112
2002.48,0.0322074
2005.42,0.0283616
2008.36,0.0264269
2012.28,0.0257073
2016.19,0.0264975
2021.09,0.0292836
2025.99,0.0342298
2029.91,0.0402173
2033.83,0.0488083
2037.51,0.0603417
2040.51,0.0737455
2043.26,0.0908984
2045.71,0.112087
2047.83,0.137279
2049.76,0.168878
2051.47,0.20747
2052.88,0.250301
2054.41,0.314205
2055.69,0.388449
2056.8,0.477728
2057.82,0.589503
2058.8,0.739668
2059.6,0.912157
2060.39,1.14547
2061.0,1.39795
2061.6,1.73889
2062.13,2.15661
2062.6,2.67836
2062.99,3.27559
2063.38,4.08313
2063.71,5.0279
2064.03,6.27418
2064.38,8.05275
2064.72,10.4839
2065.09,13.8286
2065.58,19.479
2066.38,29.401
2066.76,32.6359
2067.15,33.8779
2067.48,32.9794
2067.89,29.669
2069.06,15.4087
2069.45,11.5174
2069.82,8.71443
2070.14,6.88386
2070.48,5.41362
2070.84,4.28687
2071.23,3.42106
2071.63,2.7756
2072.1,2.22502
2072.64,1.77832
2073.23,1.43131
2073.91,1.14285
2074.7,0.90959
2075.55,0.728385
2076.46,0.590343
2077.49,0.4767
2078.73,0.379038
2079.97,0.308297
2081.43,0.248568
2083.07,0.200059
2084.79,0.163254
2086.69,0.133494
2088.83,0.109144
2091.04,0.0911178
2093.61,0.0768168
2095.44,0.0711885
2096.18,0.0706193
2096.93,0.0720285
2097.5,0.0767792
2097.78,0.0829679
2098.02,0.0930744
2098.21,0.107308
2098.38,0.127264
2098.52,0.152778
2098.66,0.189325
2098.78,0.2311
2098.9,0.286211
2099.02,0.358028
2099.14,0.45042
2099.28,0.594473
2099.42,0.78217
2099.56,1.02147
2099.73,1.37363
2099.91,1.86348
2100.13,2.61292
2100.44,3.88276
2101.05,6.63134
2101.36,7.57715
2101.65,7.92014
2101.66,7.92084
2101.94,7.62785
2102.25,6.68996
2102.78,4.33938
2103.13,2.81015
2103.36,2.01521
2103.54,1.4861
2103.71,1.10586
2103.87,0.812899
2104.02,0.615175
2104.16,0.462641
2104.28,0.358581
2104.41,0.278691
2104.54,0.218221
2104.67,0.173031
2104.79,0.139633
2104.93,0.112619
2105.09,0.0920139
2105.25,0.078195
2105.44,0.0673871
2105.69,0.0587096
2106.01,0.052492
2106.39,0.0479663
2107.23,0.0419552
2108.55,0.0364055
2110.19,0.0319715
2112.66,0.0274516
2116.09,0.023204
2120.99,0.0190034
2126.86,0.0154688
2132.25,0.0131297
2139.6,0.0107779
2149.4,0.00862469
2157.23,0.00739711
2167.03,0.00628707
2178.55,0.00536247
2191.34,0.0047025
2206.89,0.00419696
2222.43,0.00398046
2227.62,0.00394822
2243.27,0.00403854
2258.92,0.00436651
2273.6,0.00500701
2284.24,0.00574087
2294.87,0.00683267
2304.44,0.00832545
2314.01,0.0105235
2320.39,0.0127036
2326.18,0.015462
2331.95,0.0193597
2336.74,0.0240219
2340.52,0.0292477
2343.78,0.0356122
2346.33,0.0428966
2348.03,0.0501874
2349.1,0.0570879
2349.73,0.0635837
2350.16,0.0711994
2350.45,0.0806235
2350.64,0.0910001
2350.83,0.107132
2351.0,0.128633
2351.14,0.15512
2351.28,0.191935
2351.43,0.242575
2351.57,0.311306
2351.72,0.405148
2351.86,0.52909
2352.01,0.689741
2352.17,0.914813
2352.33,1.19983
2352.51,1.61683
2352.73,2.22738
2353.02,3.21981
2353.77,6.17671
2354.08,7.016
2354.39,7.35462
2354.41,7.35635
2354.71,7.07498
2355.05,6.19566
2355.68,3.70997
2356.01,2.50783
2356.24,1.82046
2356.44,1.33166
2356.63,0.988788
2356.79,0.753163
2356.95,0.571868
2357.08,0.455796
2357.22,0.366027
2357.35,0.29774
2357.49,0.246635
2357.65,0.202775
2357.81,0.173023
2358.0,0.150729
2358.16,0.138831
2358.38,0.129427
2358.71,0.123431
2359.05,0.12224
2360.05,0.128011
2361.38,0.144169
2363.07,0.175061
2364.58,0.215306
2365.91,0.264834
2367.16,0.330316
2368.19,0.405181
2369.1,0.49515
2369.96,0.611787
2370.75,0.759713
2371.44,0.939569
2372.03,1.15202
2372.54,1.40597
2373.06,1.75863
2373.51,2.19721
2373.88,2.68777
2374.24,3.33125
2374.58,4.1752
2374.93,5.31624
2375.28,6.86982
2375.67,9.133
2376.11,12.4343
2377.07,20.6545
2377.49,23.2197
2377.92,24.1827
2378.32,23.3595
2378.8,20.4595
2379.93,10.9284
2380.36,8.01809
2380.71,6.19112
2381.05,4.82763
2381.38,3.8596
2381.71,3.12097
2382.1,2.48925
2382.49,2.02412
2382.96,1.62093
2383.49,1.30104
2384.09,1.04213
2384.71,0.85167
2385.4,0.695318
2386.18,0.564758
2387.04,0.460445
2388.03,0.373456
2389.18,0.299792
2390.51,0.239597
2391.88,0.194923
2393.46,0.157973
2395.13,0.129506
2397.09,0.105523
2399.31,0.0868165
2401.03,0.0767162
2402.75,0.070021
2404.47,0.0672741
2405.76,0.0694099
2406.54,0.0741385
2407.06,0.080364
2407.45,0.0888136
2407.72,0.0985605
2407.91,0.110154
2408.11,0.128159
2408.27,0.151008
2408.43,0.184821
2408.58,0.228894
2408.71,0.283176
2408.84,0.356488
2408.97,0.453595
2409.1,0.581045
2409.23,0.747077
2409.37,0.991133
2409.52,1.30934
2409.68,1.76799
2409.84,2.35689
2410.02,3.19915
2410.22,4.37941
2410.48,6.25455
2410.87,9.75154
2411.36,14.2277
2411.68,16.4381
2411.99,17.36
2412.05,17.3799
2412.34,16.7426
2412.68,14.6429
2413.25,9.51223
2413.61,6.25514
2413.85,4.48965
2414.06,3.24373
2414.24,2.39653
2414.4,1.79404
2414.56,1.32449
2414.72,0.984593
2414.85,0.753987
2414.99,0.576415
2415.12,0.441602
2415.26,0.34053
2415.39,0.265601
2415.52,0.212645
2415.67,0.16885
2415.81,0.13787
2415.96,0.115922
2416.13,0.0984073
2416.34,0.0838162
2416.59,0.072579
2416.92,0.0633591
2417.42,0.0542834
2418.14,0.0460143
2418.86,0.0404242
2420.05,0.0342353
2421.54,0.029147
2423.34,0.0250559
2425.88,0.0212698
2429.1,0.0180137
2433.6,0.0149645
2437.56,0.0131527
2443.08,0.0114094
2448.09,0.010454
2453.1,0.0100943
2457.27,0.0103971
2460.4,0.0111543
2463.12,0.0125407
2465.2,0.0144252
2466.87,0.016814
2468.12,0.0195205
2469.24,0.0230128
2470.19,0.0273203
2471.01,0.0326393
2471.71,0.0389801
2472.29,0.0463436
2472.82,0.0558377
2473.26,0.0675652
2473.56,0.0790945
2473.84,0.0947887
2474.05,0.113662
2474.23,0.137765
2474.39,0.166671
2474.54,0.207522
2474.68,0.258788
2474.81,0.327068
2474.93,0.407585
2475.05,0.512427
2475.17,0.648017
2475.3,0.841749
2475.43,1.09354
2475.57,1.45023
2475.73,1.9485
2475.88,2.59131
2476.05,3.52558
2476.24,4.83942
2476.46,6.71096
2476.72,9.56468
2477.14,15.1552
2477.62,21.5379
2477.95,24.6444
2478.27,25.7732
2478.29,25.7759
2478.59,24.8138
2478.9,22.1456
2479.37,15.9109
2479.83,9.80722
2480.1,6.87693
2480.31,4.97366
2480.5,3.6541
2480.67,2.70952
2480.82,2.04258
2480.97,1.52381
2481.1,1.18273
2481.25,0.890685
2481.36,0.703061
2481.48,0.556334
2481.6,0.442594
2481.72,0.355086
2481.85,0.2816
2481.99,0.226176
2482.14,0.181445
2482.31,0.147048
2482.48,0.12346
2482.69,0.104259
2482.92,0.0899502
2483.21,0.0778774
2483.55,0.068183
2484.01,0.0595245
2484.71,0.0515633
2485.44,0.0472375
2486.17,0.0459556
2486.76,0.0469726
2487.5,0.0512371
2488.09,0.0580792
2488.53,0.0668213
2488.84,0.0767386
2489.07,0.0882763
2489.27,0.102723
2489.46,0.124546
2489.62,0.150341
2489.77,0.187285
2489.9,0.230095
2490.03,0.287823
2490.16,0.365293
2490.29,0.468494
2490.42,0.604753
2490.55,0.782744
2490.68,1.01256
2490.81,1.32203
2490.97,1.7793
2491.12,2.36834
2491.3,3.23306
2491.49,4.43806
2491.7,6.07525
2491.99,8.79263
2492.79,18.048
2493.14,20.981
2493.46,22.0494
2493.49,22.0602
2493.78,21.3175
2494.07,19.2429
2494.53,14.288
2495.02,8.61373
2495.27,6.18137
2495.48,4.56988
2495.68,3.30074
2495.86,2.42069
2496.02,1.79782
2496.16,1.36942
2496.29,1.04866
2496.43,0.799399
2496.57,0.608405
2496.7,0.463926
2496.83,0.359202
2496.96,0.280783
2497.09,0.222464
2497.23,0.179286
2497.37,0.144369
2497.52,0.119329
2497.68,0.0998541
2497.89,0.0822282
2498.14,0.0684658
2498.39,0.0591843
2498.73,0.0504997
2499.2,0.0419991
2499.75,0.0350102
2500.41,0.0290168
2501.14,0.0242438
2502.15,0.0196594
2503.16,0.0164739
2504.41,0.0136604
2505.99,0.0112219
2507.56,0.0095276
2509.81,0.00788051
2512.06,0.00672801
2515.06,0.00565927
2518.81,0.00476085
2523.31,0.00405584
2527.95,0.0035276
2535.15,0.00296585
2542.35,0.00259439
2551.94,0.00223014
2563.94,0.00191736
2578.33,0.00165326
2596.96,0.00142832
2619.1,0.00126209
2642.1,0.00117803
2650.81,0.0011694
2668.23,0.00121787
2676.94,0.00129146
2685.64,0.0014179
2692.71,0.00161192
2698.12,0.00186203
2701.87,0.00212668
2705.52,0.00251888
2708.12,0.00294233
2710.63,0.0035547
2712.69,0.00432065
2714.25,0.00518915
2715.62,0.00632154
2716.6,0.00749426
2717.52,0.00904977
2718.3,0.0109752
2718.96,0.0133067
2719.43,0.0157957
2719.78,0.0184504
2720.04,0.0213951
2720.26,0.0250295
2720.44,0.0292536
2720.61,0.0353499
2720.77,0.0436536
2720.92,0.054278
2721.05,0.0672357
2721.18,0.0846671
2721.31,0.108
2721.44,0.139015
2721.57,0.177956
2721.7,0.230701
2721.83,0.298788
2721.96,0.385615
2722.11,0.515643
2722.27,0.689397
2722.43,0.918566
2722.61,1.23731
2722.83,1.71411
2723.07,2.40504
2723.4,3.53911
2724.14,6.37456
2724.5,7.33717
2724.83,7.64387
2725.15,7.36677
2725.49,6.51412
2726.01,4.55961
2726.47,2.83268
2726.73,2.00379
2726.96,1.43327
2727.15,1.05678
2727.32,0.788723
2727.48,0.600267
2727.62,0.456784
2727.77,0.343202
2727.91,0.264229
2728.04,0.203209
2728.18,0.15664
2728.31,0.121509
2728.45,0.0952794
2728.57,0.0768797
2728.71,0.0622153
2728.85,0.0515181
2729.01,0.0424495
2729.2,0.0354118
2729.42,0.0303153
2729.69,0.0264854
2730.02,0.0238369
2730.52,0.0216885
2731.08,0.0206094
2731.48,0.0203849
2732.27,0.0209448
2733.18,0.0231228
2733.85,0.0259971
2734.53,0.0303201
2735.16,0.0362248
2735.69,0.0434504
2736.12,0.0523761
2736.45,0.0626407
2736.69,0.073666
2736.89,0.0875203
2737.06,0.104097
2737.23,0.127709
2737.38,0.157777
2737.51,0.193346
2737.65,0.245142
2737.79,0.315658
2737.94,0.411017
2738.08,0.538823
2738.22,0.708263
2738.36,0.930154
2738.5,1.21677
2738.66,1.64102
2738.82,2.18876
2739.0,2.94592
2739.2,4.06093
2739.43,5.63917
2739.71,8.11397
2740.17,13.0279
2740.67,18.234
2741.02,20.7734
2741.34,21.6186
2741.65,20.8997
2741.95,18.8894
2742.42,14.076
2742.95,8.33761
2743.23,5.90234
2743.44,4.35934
2743.63,3.21609
2743.82,2.361
2743.99,1.75501
2744.14,1.32929
2744.28,1.01813
2744.42,0.776008
2744.56,0.590232
2744.7,0.453846
2744.84,0.350581
2744.97,0.273109
2745.11,0.215392
2745.23,0.176735
2745.38,0.140907
2745.53,0.115205
2745.69,0.0962737
2745.89,0.0790605
2746.13,0.0656662
2746.4,0.0554065
2746.73,0.0466364
2747.22,0.0379965
2747.78,0.0309966
2748.46,0.0250989
2749.21,0.0204063
2750.01,0.016815
2750.93,0.0138266
2752.06,0.0111858
2753.37,0.00905163
2754.9,0.00730501
2756.64,0.0059149
2758.48,0.00489235
2760.73,0.00401684
2763.55,0.00327515
2766.6,0.0027272
2770.38,0.00227126
2774.8,0.00192233
2781.11,0.00161418
2788.05,0.00140885
2793.72,0.00130592
2801.29,0.0012072
2811.39,0.00113624
2826.53,0.00109881
2841.67,0.00111397
2861.86,0.00119477
2887.09,0.00140064
2904.76,0.00163907
2919.9,0.00194123
2931.78,0.00227102
2944.25,0.00275965
2954.38,0.00331377
2963.74,0.00402707
2971.92,0.00488566
2980.11,0.00610055
2987.12,0.00758359
2992.97,0.00930161
2998.23,0.0114505
3002.91,0.0140924
3007.39,0.0176309
3011.29,0.0219631
3014.79,0.0274397
3017.86,0.03415
3020.59,0.0424345
3022.98,0.0525408
3025.02,0.0644499
3027.07,0.0810023
3028.82,0.100925
3030.38,0.12558
3031.75,0.155555
3032.97,0.192661
3034.09,0.24049
3034.99,0.293307
3035.92,0.368591
3036.7,0.457885
3037.38,0.566933
3037.94,0.691682
3038.49,0.85916
3038.93,1.04658
3039.34,1.28839
3039.68,1.56453
3040.03,1.95324
3040.35,2.44208
3040.67,3.10527
3040.98,3.95045
3041.29,5.05039
3041.65,6.71505
3042.1,9.34945
3043.17,16.6265
3043.6,18.662
3044.02,19.3664
3044.46,18.6035
3044.94,16.2428
3046.11,8.35828
3046.52,6.12252
3046.87,4.62968
3047.19,3.58332
3047.48,2.85866
3047.82,2.22916
3048.16,1.78492
3048.51,1.44237
3048.86,1.1912
3049.3,0.963079
3049.73,0.79766
3050.26,0.652205
3050.85,0.534411
3051.53,0.434345
3052.29,0.353391
3053.22,0.281949
3054.22,0.227812
3055.27,0.186154
3056.5,0.150693
3057.86,0.122086
3059.42,0.0984588
3061.08,0.0802722
3063.03,0.064791
3065.27,0.0520934
3067.6,0.0426087
3070.38,0.03459
3073.45,0.0283322
3076.96,0.0234079
3079.88,0.0205742
3083.39,0.018336
3086.51,0.0172995
3088.46,0.0171394
3090.6,0.0175265
3092.74,0.0187152
3094.35,0.0204132
3095.96,0.0232086
3097.42,0.0273087
3098.59,0.0324663
3099.56,0.0389452
3100.36,0.0466768
3101.09,0.0571454
3101.62,0.0679521
3102.05,0.0805869
3102.42,0.0964445
3102.72,0.115467
3102.98,0.140551
3103.2,0.172675
3103.39,0.211188
3103.57,0.26549
3103.73,0.32758
3103.88,0.410302
3104.05,0.530133
3104.2,0.674208
3104.35,0.860749
3104.52,1.13857
3104.7,1.50088
3104.88,2.00221
3105.08,2.71271
3105.29,3.61227
3105.54,4.97638
3105.86,7.18838
3106.8,14.8596
3107.18,17.0897
3107.53,17.8841
3107.56,17.8887
3107.91,17.216
3108.27,15.2912
3108.83,10.7349
3109.32,6.80161
3109.6,4.88781
3109.85,3.54209
3110.07,2.58591
3110.28,1.90403
3110.46,1.42494
3110.63,1.09074
3110.79,0.832594
3110.96,0.636253
3111.13,0.488892
3111.3,0.379505
3111.46,0.298962
3111.64,0.236246
3111.83,0.190033
3112.01,0.157106
3112.23,0.130029
3112.45,0.110967
3112.68,0.0960254
3113.03,0.0805285
3113.46,0.0672193
3114.01,0.055326
3114.63,0.0459722
3115.37,0.0379489
3116.21,0.0314738
3117.25,0.025846
3118.46,0.0213073
3119.72,0.0180036
3121.36,0.0150411
3122.99,0.0130104
3125.26,0.0111125
3127.52,0.00988553
3129.79,0.00912297
3132.97,0.00864334
3133.88,0.00862132
3136.11,0.00880193
3138.9,0.00961323
3140.57,0.0105413
3142.25,0.0120365
3143.8,0.0142304
3144.99,0.0167722
3146.12,0.0203239
3147.08,0.0248055
3147.9,0.0304683
3148.55,0.0369434
3149.12,0.0450991
3149.54,0.0542569
3149.82,0.0634366
3150.08,0.0754267
3150.29,0.0907181
3150.47,0.109191
3150.65,0.135645
3150.82,0.169409
3150.96,0.210529
3151.11,0.268984
3151.26,0.348273
3151.42,0.454982
3151.57,0.597146
3151.71,0.769276
3151.86,1.00823
3152.01,1.3148
3152.18,1.76508
3152.37,2.39587
3152.57,3.2514
3152.79,4.4324
3153.04,6.15616
3153.36,8.85461
3154.18,16.7996
3154.54,19.4135
3154.9,20.663
3154.99,20.7192
3155.32,20.0321
3155.64,18.1098
3156.15,13.5047
3156.72,8.00944
3157.01,5.6749
3157.24,4.19447
3157.45,3.09688
3157.65,2.27534
3157.83,1.6927
3157.99,1.28312
3158.14,0.98357
3158.29,0.750339
3158.44,0.571273
3158.59,0.439736
3158.73,0.340094
3158.88,0.265296
3159.03,0.209546
3159.16,0.172199
3159.32,0.137571
3159.48,0.112728
3159.65,0.0944351
3159.86,0.0778116
3160.12,0.0648909
3160.41,0.0550125
3160.77,0.0465885
3161.23,0.039085
3161.81,0.032443
3162.5,0.0267759
3163.37,0.0218084
3164.27,0.0181955
3165.28,0.0153236
3166.56,0.0127852
3168.1,0.0107692
3169.71,0.00944028
3171.46,0.00861064
3173.21,0.00827808
3173.51,0.0082725
3175.09,0.00852767
3176.37,0.00920243
3177.34,0.0101414
3178.31,0.0116868
3179.07,0.0136338
3179.66,0.01596
3180.01,0.0180281
3180.37,0.0211588
3180.6,0.0243907
3180.81,0.0285819
3180.99,0.0337586
3181.17,0.0415692
3181.33,0.0517287
3181.48,0.0643121
3181.63,0.0814873
3181.77,0.104809
3181.92,0.13624
3182.06,0.17682
3182.21,0.23423
3182.36,0.309905
3182.52,0.408248
3182.67,0.534171
3182.84,0.716132
3183.02,0.956061
3183.21,1.29392
3183.43,1.76174
3183.7,2.50098
3184.03,3.60627
3184.84,6.60363
3185.22,7.59265
3185.58,7.96278
3185.61,7.96568
3185.93,7.70088
3186.28,6.88082
3186.82,4.9631
3187.35,3.03594
3187.66,2.0979
3187.91,1.49887
3188.11,1.10974
3188.29,0.826732
3188.47,0.617671
3188.62,0.469505
3188.78,0.353838
3188.94,0.265013
3189.09,0.202028
3189.23,0.155654
3189.37,0.120333
3189.51,0.0936761
3189.65,0.0737192
3189.79,0.0588652
3189.93,0.047851
3190.09,0.0388639
3190.25,0.0324166
3190.44,0.026792
3190.68,0.0223211
3190.95,0.0189294
3191.31,0.0160482
3191.81,0.0134481
3192.43,0.0112433
3193.17,0.00940255
3194.02,0.00792847
3195.21,0.00651525
3196.56,0.00543481
3198.26,0.00454041
3200.29,0.00384238
3202.94,0.00324469
3206.19,0.00277971
3211.08,0.00234113
3215.96,0.00206238
3222.47,0.00182997
3227.35,0.00169224
3239.03,0.00149361
3250.71,0.00139357
3262.39,0.00133478
3266.29,0.00132872
3281.86,0.00136878
3293.54,0.0014761
3305.22,0.00167532
3314.47,0.00195053
3321.77,0.00227419
3327.61,0.00265698
3333.45,0.00321213
3338.19,0.00386465
3342.45,0.00469448
3346.1,0.00567139
3349.22,0.00685083
3352.34,0.00849766
3355.05,0.0105328
3357.47,0.0131137
3359.39,0.0159564
3361.22,0.0197092
3362.88,0.0244345
3364.29,0.0300414
3365.64,0.0375271
3366.77,0.0462768
3367.76,0.0568658
3368.61,0.0693151
3369.46,0.0866515
3370.1,0.105005
3370.71,0.128716
3371.21,0.156399
3371.6,0.185721
3371.95,0.223908
3372.23,0.267761
3372.5,0.328963
3372.72,0.396772
3372.93,0.491161
3373.11,0.601975
3373.29,0.750578
3373.49,0.9686
3373.66,1.23027
3373.84,1.57157
3374.04,2.08336
3374.24,2.7352
3374.46,3.68741
3374.7,5.0289
3374.98,6.96788
3375.32,9.96956
3376.34,20.7325
3376.74,23.6195
3377.12,24.6652
3377.14,24.6658
3377.48,23.8634
3377.85,21.4553
3378.85,12.1627
3379.14,10.1929
3379.4,8.92767
3379.61,8.35201
3379.87,8.11076
3380.18,8.36179
3381.05,9.97045
3381.3,10.1086
3381.69,9.71089
3382.09,8.54815
3382.71,5.84538
3383.21,3.69825
3383.51,2.62749
3383.77,1.88837
3383.98,1.41053
3384.19,1.04605
3384.38,0.781261
3384.56,0.596503
3384.73,0.455577
3384.91,0.349895
3385.09,0.271822
3385.25,0.218109
3385.44,0.173654
3385.63,0.14234
3385.82,0.120251
3386.05,0.101325
3386.29,0.0885511
3386.67,0.0752526
3387.18,0.0637995
3387.96,0.0524911
3388.93,0.0427414
3390.08,0.0345719
3391.42,0.0278144
3392.76,0.0229385
3394.36,0.018724
3396.28,0.0151201
3398.45,0.0121902
3400.75,0.00996695
3403.05,0.00833845
3406.24,0.00671246
3409.44,0.00557713
3414.03,0.00444413
3418.57,0.00368382
3423.87,0.00308194
3429.8,0.00263796
3435.7,0.00235818
3443.07,0.00217542
3448.97,0.00211646
3454.87,0.00216599
3460.77,0.0023386
3465.19,0.00258987
3469.61,0.00301095
3473.55,0.00360373
3476.5,0.00430667
3478.95,0.00517267
3480.92,0.00615388
3482.88,0.00752931
3484.54,0.00919187
3485.99,0.0112608
3487.26,0.0138095
3488.37,0.0169306
3489.32,0.0206438
3490.25,0.0257345
3491.04,0.0319186
3491.7,0.0391387
3492.24,0.0475198
3492.7,0.0574816
3493.06,0.06916
3493.37,0.0839155
3493.6,0.100905
3493.81,0.121735
3494.01,0.151409
3494.18,0.184602
3494.35,0.231113
3494.52,0.294351
3494.69,0.379901
3494.86,0.49471
3495.03,0.647149
3495.19,0.839496
3495.37,1.11515
3495.55,1.47133
3495.76,1.98665
3495.98,2.72429
3496.22,3.70706
3496.52,5.26365
3496.91,7.75597
3497.63,12.7323
3498.06,14.9592
3498.44,15.7723
3498.5,15.7854
3498.86,15.19
3499.24,13.4887
3499.86,9.34985
3500.36,5.93543
3500.67,4.19529
3500.91,3.11803
3501.15,2.25985
3501.35,1.68484
3501.53,1.283
3501.72,0.969001
3501.9,0.728143
3502.06,0.566417
3502.23,0.43385
3502.4,0.334538
3502.57,0.260831
3502.74,0.206494
3502.92,0.164304
3503.09,0.135512
3503.29,0.110639
3503.53,0.0905967
3503.8,0.0750946
3504.12,0.0628366
3504.48,0.0531086
3504.93,0.0444455
3505.5,0.0366628
3506.18,0.029946
3506.97,0.0243297
3507.83,0.0199386
3508.79,0.016408
3509.92,0.0133692
3511.19,0.010929
3512.64,0.00893522
3514.33,0.00728989
3516.03,0.00611096
3518.33,0.00496485
3520.88,0.00409225
3523.54,0.00345454
3526.57,0.00294499
3530.81,0.00247344
3534.93,0.00216329
3540.75,0.00188485
3547.53,0.0017103
3551.41,0.00164066
3561.1,0.00157555
3571.28,0.00162852
3581.17,0.00178161
3588.9,0.00200988
3596.22,0.00235057
3602.32,0.00281034
3607.2,0.00337683
3611.27,0.00408748
3614.82,0.00499666
3617.37,0.00594487
3619.81,0.00723678
3621.84,0.00876931
3623.62,0.0106506
3625.14,0.0128826
3626.56,0.0157973
3627.72,0.0191058
3628.79,0.0233627
3629.78,0.0288845
3630.63,0.0355561
3631.36,0.0436746
3631.98,0.0535069
3632.5,0.0650694
3632.88,0.0775626
3633.18,0.0922146
3633.44,0.110819
3633.68,0.135358
3633.88,0.165892
3634.04,0.20126
