48-Cd-114(n,total) ENDF/B-VII.1
1690.36,11.4034
1690.73,14.9988
1691.22,19.9535
1691.55,22.0956
1691.74,22.4246
1692.04,21.5544
1692.38,18.7672
1693.04,12.0727
1693.35,9.67545
1693.62,8.31265
1693.87,7.51226
1694.16,6.97103
1694.62,6.6353
1695.68,6.50406
1840.1,5.73584
1874.87,5.2884
1888.55,4.91621
1898.09,4.44791
1903.81,3.97275
1907.9,3.44712
1911.0,2.85836
1913.31,2.2455
1915.44,1.51563
1916.74,1.05514
1917.16,0.945464
1917.5,0.902866
1917.57,0.901991
1917.84,0.936839
1918.05,1.02038
1918.22,1.14753
1918.39,1.36151
1918.54,1.62129
1918.68,1.9855
1918.81,2.44014
1918.93,3.05538
1919.05,3.83407
1919.19,4.9638
1919.32,6.4839
1919.45,8.51535
1919.58,11.2085
1919.71,14.7443
1919.85,19.4702
1919.99,26.0051
1920.13,34.4295
1920.29,46.8209
1920.46,62.9966
1920.65,85.8862
1920.87,119.103
1921.18,177.934
1921.81,306.291
1922.09,347.873
1922.38,367.978
1922.46,368.729
1922.69,359.142
1922.95,330.313
1923.39,253.352
1923.9,161.263
1924.18,119.973
1924.42,92.0488
1924.66,71.9549
1924.87,58.406
1925.12,47.2768
1925.36,39.5285
1925.67,33.0266
1926.02,28.0762
1926.44,24.3054
1927.04,20.8094
1927.86,17.7743
1928.88,15.3787
1930.24,13.3764
1931.98,11.7975
1934.29,10.5072
1937.6,9.41986
1942.09,8.57431
1947.4,7.98918
1957.74,7.3828
1960.99,7.29488
1962.53,7.44477
1962.97,7.83849
1963.31,8.62168
1963.59,9.88691
1963.81,11.4966
1964.08,14.2884
1964.37,18.5869
1965.19,33.6784
1965.52,37.7672
1965.76,38.6671
1966.06,37.1156
1966.38,32.7375
1967.14,18.5509
1967.43,14.2635
1967.69,11.4867
1967.91,9.83438
1968.14,8.73145
1968.36,8.03502
1968.7,7.47767
1969.38,7.13064
1976.18,6.85615
2021.47,6.31818
2091.38,5.6889
2109.36,5.25336
2118.03,4.7585
2122.19,4.29975
2125.11,3.76592
2127.07,3.2106
2128.66,2.56075
2129.86,2.0004
2130.2,1.95266
2130.36,2.00617
2130.53,2.15513
2130.69,2.42899
2130.81,2.78412
2130.94,3.30621
2131.06,4.04954
2131.19,5.08143
2131.31,6.48263
2131.44,8.34837
2131.57,10.9022
2131.71,14.4683
2131.85,19.4211
2132.01,26.0377
2132.17,35.1144
2132.35,47.0692
2132.57,65.5779
2132.9,98.9355
2133.48,163.215
2133.81,189.244
2134.1,198.551
2134.16,198.707
2134.46,190.375
2134.78,167.899
2135.6,87.9723
2135.89,64.7955
2136.14,49.6
2136.37,38.7391
2136.61,30.9236
2136.85,25.4651
2137.13,21.2103
2137.36,18.776
2137.68,16.6232
2138.2,14.452
2138.82,12.9016
2139.78,11.4423
2141.28,10.1149
2143.7,8.97023
2147.2,8.12912
2152.7,7.48043
2163.86,6.91569
2185.55,6.50428
2251.76,6.10227
2260.28,6.08096
2264.54,6.1329
2265.28,6.35735
2265.75,6.90388
2266.06,7.65291
2266.37,8.87899
2266.72,10.9676
2267.24,15.1893
2267.74,19.3407
2268.12,21.0931
2268.29,21.2895
2268.6,20.5983
2268.97,18.3491
2269.81,11.2168
2270.15,9.09576
2270.41,7.96255
2270.72,7.07264
2271.11,6.4744
2271.67,6.1636
2274.07,6.04831
2276.05,6.04272
2281.05,6.15863
2281.72,6.38492
2282.07,6.76598
2282.4,7.541
2282.66,8.68893
2282.89,10.2803
2283.09,12.2203
2283.34,15.5499
2283.61,20.4846
2283.98,29.1352
2284.53,43.3102
2284.85,49.2173
2285.17,51.6449
2285.2,51.663
2285.5,49.7635
2285.8,44.5315
2286.69,22.5097
2286.98,16.8106
2287.22,13.2734
2287.45,10.6977
2287.64,9.26296
2287.83,8.16759
2288.03,7.4229
2288.29,6.81127
2288.55,6.47571
2289.26,6.15939
2292.52,6.00766
2505.43,5.29084
2509.91,5.3912
2510.59,5.66034
2510.93,6.08361
2511.25,6.83898
2511.49,7.85973
2511.74,9.40245
2512.0,11.7305
2512.25,14.7117
2512.6,20.0874
2513.34,33.0637
2513.67,37.0943
2514.0,38.5613
2514.28,37.413
2514.59,33.9295
2515.13,24.7361
2515.6,16.693
2515.89,12.7903
2516.13,10.3621
2516.35,8.68916
2516.6,7.37049
2516.78,6.69374
2517.03,6.09683
2517.28,5.74124
2517.78,5.42172
2519.27,5.25797
2584.86,4.68249
2586.42,4.74199
2586.94,4.89963
2587.32,5.22777
2587.57,5.63832
2587.87,6.51583
2588.12,7.63134
2588.4,9.43568
2588.66,11.8315
2589.04,16.2126
2589.76,25.8822
2590.14,29.2656
2590.43,30.108
2590.77,28.9183
2591.13,25.4959
2592.02,13.7055
2592.34,10.3734
2592.6,8.42369
2592.88,6.8895
2593.16,5.89702
2593.4,5.35288
2593.79,4.8988
2594.36,4.65053
2598.1,4.47426
2625.6,3.83228
2631.62,3.69592
2632.88,3.77737
2633.38,3.96775
2633.73,4.31015
2633.99,4.79891
2634.25,5.6168
2634.47,6.661
2634.69,8.14247
2634.91,10.2323
2635.16,13.3549
2635.46,18.1306
2636.03,29.5506
2636.49,37.9971
2636.83,41.7324
2637.05,42.4565
2637.37,40.8694
2637.69,36.5211
2638.36,23.1987
2638.73,16.377
2639.0,12.2297
2639.25,9.31522
2639.45,7.59073
2639.67,6.19692
2639.88,5.20967
2640.14,4.42724
2640.44,3.88949
2640.7,3.62649
2641.19,3.37753
2642.01,3.21636
2653.48,2.20033
2658.46,1.62484
2662.96,0.984968
2665.99,0.533023
2667.16,0.387353
2667.84,0.323782
2668.34,0.293324
2668.84,0.281478
2669.23,0.289274
2669.6,0.314496
2669.95,0.358364
2670.27,0.417443
2670.58,0.499593
2670.93,0.625824
2671.28,0.796498
2671.63,1.02313
2671.99,1.3207
2672.34,1.70906
2672.69,2.21483
2673.04,2.87456
2673.39,3.73938
2673.74,4.88277
2674.06,6.21951
2674.37,7.97366
2674.68,10.3117
2674.96,13.0307
2675.23,16.6335
2675.5,21.4729
2675.74,27.1082
2675.98,34.5135
2676.22,44.2547
2676.46,57.0204
2676.71,74.7519
2676.98,98.758
2677.27,133.28
2677.58,180.039
2678.02,261.93
2678.91,443.152
2679.35,503.159
2679.7,521.336
2679.77,521.355
2680.19,497.075
2680.7,424.148
2681.69,246.282
2682.13,184.127
2682.5,144.464
2682.89,113.856
2683.23,94.413
2683.67,76.5833
2684.11,64.171
2684.61,54.2201
2685.2,45.9516
2686.02,38.0247
2686.92,32.1481
2688.09,26.9539
2689.26,23.3844
2691.12,19.5896
2693.35,16.6699
2696.18,14.295
2700.09,12.2638
2705.36,10.6235
2712.4,9.33205
2721.78,8.31841
2736.63,7.39276
2780.37,5.69111
2788.38,5.123
2792.59,4.61709
2795.5,4.06896
2797.76,3.42001
2799.36,2.75439
2800.56,2.17798
2800.94,2.09925
2801.16,2.15342
2801.39,2.35599
2801.58,2.70828
2801.74,3.21508
2801.89,3.91274
2802.04,4.90226
2802.19,6.26745
2802.34,8.1056
2802.49,10.5265
2802.64,13.6481
2802.82,18.3374
2803.01,25.0057
2803.22,34.1211
2803.47,47.9925
2803.78,69.6243
2804.62,136.274
2805.0,157.401
2805.35,165.036
2805.38,165.09
2805.74,158.265
2806.12,138.827
2807.04,75.3567
2807.39,55.5923
2807.69,42.6896
2807.94,34.5294
2808.2,28.4474
2808.46,24.072
2808.76,20.4568
2809.12,17.7244
2809.56,15.6629
2810.18,13.8598
2811.19,12.178
2812.39,10.9693
2814.29,9.82893
2817.45,8.8049
2821.96,8.0501
2828.88,7.45618
2841.41,6.93768
2845.63,6.85812
2846.7,6.94273
2847.21,7.187
2847.55,7.58082
2847.95,8.48828
2848.29,9.85224
2848.63,11.9173
2849.06,15.5116
2849.9,23.7079
2850.31,26.1223
2850.54,26.4942
2850.87,25.7167
2851.31,22.5492
2852.24,13.528
2852.62,10.719
2852.96,9.00386
2853.25,8.06579
2853.55,7.43229
2854.13,6.88734
2854.91,6.69782
2874.8,6.33598
2949.71,5.71191
2952.75,5.82044
2953.38,6.13358
2953.76,6.65428
2954.1,7.57742
2954.39,8.85322
2954.68,10.7438
2954.99,13.593
2955.35,17.9605
2956.23,30.0578
2956.61,33.3712
2956.89,34.1311
2957.26,32.7724
2957.68,28.3648
2958.57,16.093
2958.91,12.3323
2959.18,10.0947
2959.47,8.38783
2959.7,7.44372
2960.04,6.55305
2960.39,6.08237
2960.85,5.80363
2961.77,5.65921
3021.31,5.1063
3023.8,5.1722
3024.48,5.36001
3024.94,5.7763
3025.3,6.50138
3025.55,7.39369
3025.8,8.73809
3026.06,10.666
3026.34,13.5921
3026.64,17.8167
3027.09,25.7299
3027.75,37.6463
3028.12,41.9538
3028.42,43.164
3028.77,41.6057
3029.14,36.8957
3030.14,18.6922
3030.46,14.1058
3030.74,10.9727
3031.0,8.94138
3031.21,7.69273
3031.44,6.75578
3031.67,6.12202
3031.97,5.60549
3032.28,5.32525
3032.89,5.09875
3034.72,4.97234
3080.14,4.19902
3104.82,3.53883
3119.94,2.93878
3131.28,2.32506
3140.1,1.70349
3150.54,0.822187
3151.35,0.788493
3151.75,0.816879
3152.02,0.880827
3152.22,0.970324
3152.42,1.11307
3152.63,1.33377
3152.83,1.65734
3153.04,2.11424
3153.22,2.67602
3153.43,3.47638
3153.66,4.65855
3153.92,6.34725
3154.29,9.28591
3155.05,15.9271
3155.41,18.1596
3155.77,18.9832
3155.78,18.9846
3156.1,18.3382
3156.48,16.1663
3157.04,11.2399
3157.5,7.19797
3157.81,5.00998
3158.03,3.72024
3158.24,2.72473
3158.43,2.04334
3158.59,1.58328
3158.75,1.22138
3158.91,0.94589
3159.08,0.723532
3159.23,0.580265
3159.4,0.456245
3159.57,0.367783
3159.74,0.30565
3159.9,0.262694
3160.1,0.230263
3160.34,0.206589
3160.63,0.19383
3160.84,0.191515
3161.26,0.198584
3161.77,0.223619
3162.3,0.267198
3162.8,0.327343
3163.38,0.421846
3163.97,0.548239
3164.55,0.712799
3165.19,0.950096
3165.84,1.25814
3166.48,1.65465
3167.15,2.18152
3167.84,2.88499
3168.5,3.76714
3169.21,4.99377
3169.86,6.45245
3170.51,8.35267
3171.15,10.8539
3171.8,14.1899
3172.38,18.1931
3172.96,23.5395
3173.47,29.8844
3173.99,38.3617
3174.49,49.331
3174.97,63.9061
3175.4,81.3251
3175.83,104.46
3176.26,135.072
3176.69,175.005
3177.17,232.838
3177.81,329.577
3179.02,534.304
3179.64,605.975
3180.18,624.814
3180.68,604.249
3181.37,527.838
3182.77,326.36
3183.46,248.882
3184.06,198.471
3184.65,161.97
3185.33,131.729
3186.12,106.807
3186.98,88.0281
3187.95,73.1636
3188.92,62.4614
3190.21,52.2262
3191.72,43.8915
3193.52,36.9497
3195.89,30.7926
3198.47,26.2687
3201.91,22.23
3206.39,18.8486
3211.94,16.1714
3219.47,13.9143
3228.07,12.3083
3238.4,11.0752
3253.89,9.92345
3279.71,8.84919
3300.26,8.38649
3302.49,8.49632
3303.18,8.91447
3303.62,9.67879
3303.99,10.9799
3304.33,12.947
3304.66,15.8928
3305.01,20.1105
3305.6,29.1086
3306.15,37.5518
3306.53,41.4036
3306.84,42.4134
3307.2,40.9955
3307.62,36.3697
3308.62,20.5831
3308.96,16.2992
3309.3,13.176
3309.64,11.0599
3309.92,9.9165
3310.25,9.07925
3310.7,8.52632
3311.6,8.21037
3325.09,7.96059
3329.6,8.10091
3330.68,8.4655
3331.09,8.94157
3331.48,9.90455
3331.77,11.2238
3332.07,13.3545
3332.31,15.9879
3332.56,19.7995
3332.83,25.2524
3333.16,33.8347
3333.61,48.92
3334.33,74.1959
3334.73,83.5901
3335.05,86.0629
3335.41,83.0913
3335.82,73.2448
3336.84,37.3184
3337.19,27.3284
3337.46,21.3483
3337.75,16.7673
3337.99,13.8951
3338.27,11.6436
3338.56,10.1828
3338.78,9.4707
3339.21,8.66668
3339.86,8.20397
3342.67,7.83814
3368.65,7.43543
3484.01,6.75831
3566.78,6.45023
3569.11,6.55393
3570.36,6.98529
3571.73,7.53148
3571.89,7.53988
3572.88,7.25694
3574.16,6.66496
3575.4,6.44975
3693.2,5.92457
3695.71,6.02908
3696.44,6.405
3696.93,7.10319
3697.33,8.20143
3697.73,9.90183
3698.14,12.3683
3699.26,21.0082
3699.74,23.284
3700.01,23.6689
3700.4,22.9075
3700.85,20.4132
3701.95,11.9422
3702.33,9.67945
3702.73,8.04274
3703.12,7.01409
3703.52,6.42977
3704.05,6.065
3705.37,5.86879
3755.79,5.27685
3768.4,5.03311
3769.55,5.14895
3770.21,5.45719
3770.87,6.13157
3772.32,8.47431
3772.9,8.86702
3772.93,8.86781
3773.46,8.56055
3774.36,7.10883
3775.07,5.93416
3775.53,5.42623
3776.3,4.96511
3777.33,4.77864
3789.92,4.17307
3797.48,3.60068
3802.99,2.97076
3806.84,2.3485
3809.87,1.70909
3813.69,0.761887
3814.48,0.610412
3814.98,0.552672
3815.23,0.542698
3815.49,0.550308
3815.79,0.589504
3816.01,0.64716
3816.25,0.744301
3816.51,0.903851
3816.75,1.11464
3816.97,1.38721
3817.19,1.75742
3817.41,2.25806
3817.63,2.93374
3817.82,3.73372
3818.04,4.87346
3818.25,6.38965
3818.46,8.39951
3818.67,11.0501
3818.89,14.5198
3819.1,19.0183
3819.34,25.5112
3819.57,33.9134
3819.83,45.7716
3820.11,62.2774
3820.44,85.9627
3820.87,125.515
3821.95,238.074
3822.44,272.601
3822.85,284.089
3822.92,284.187
3823.38,271.936
3823.92,234.63
3825.06,133.609
3825.53,100.38
3825.9,80.4336
3826.25,65.9037
3826.68,53.237
3827.06,45.2351
3827.53,38.1728
3828.12,32.2362
3828.87,27.3123
3829.81,23.2658
3830.91,20.1488
3832.34,17.4768
3834.19,15.2186
3836.41,13.4619
3839.75,11.8104
3844.07,10.5294
3851.63,9.28826
3859.19,8.59427
3875.56,7.79504
3903.9,7.17175
3965.63,6.60478
4048.17,6.18246
4050.25,6.30221
4050.97,6.61783
4051.69,7.38597
4052.53,8.97885
4053.31,10.5672
4053.93,11.1631
4054.01,11.1725
4054.52,10.8345
4055.25,9.49418
4056.23,7.51879
4056.89,6.71426
4057.58,6.32125
4058.73,6.14872
4128.33,5.68751
4130.01,5.7841
4131.12,6.12408
4132.69,6.80811
4133.02,6.84023
4133.88,6.62989
4135.5,5.87067
4137.0,5.62871
4181.23,5.01843
4203.83,4.4383
4217.28,3.85859
4226.69,3.23984
4233.42,2.60936
4238.8,1.93085
4243.1,1.25056
4246.98,0.589487
4248.08,0.432544
4248.75,0.359316
4249.32,0.318817
4249.8,0.305539
4249.83,0.305511
4250.2,0.314521
4250.58,0.344005
4250.9,0.388282
4251.21,0.452727
4251.56,0.556301
4251.9,0.696954
4252.26,0.898803
4252.62,1.16967
4252.99,1.52923
4253.35,2.00405
4253.71,2.63061
4254.08,3.4599
4254.4,4.4252
4254.72,5.67929
4255.05,7.32213
