48-Cd-108(n,&gamma;) ENDF/B-VII.1
235.307,57.8766
235.47,47.2508
235.658,38.3475
235.878,30.8648
236.135,24.6198
236.399,20.0219
236.725,15.9341
237.045,13.0437
237.428,10.5205
237.867,8.43288
238.369,6.72791
238.918,5.39682
239.546,4.31026
240.189,3.50674
240.942,2.82399
241.758,2.29098
242.762,1.82055
243.766,1.48296
244.864,1.21324
246.119,0.988726
247.531,0.806124
249.099,0.659917
250.668,0.553411
252.551,0.459966
254.809,0.380345
257.57,0.314339
260.206,0.272225
263.218,0.240366
266.65,0.219132
270.299,0.209633
271.325,0.208805
275.426,0.214979
278.844,0.23143
282.262,0.260972
285.68,0.308515
288.756,0.374748
291.149,0.450711
293.2,0.542238
295.251,0.671528
296.96,0.823992
298.455,1.00879
299.865,1.25235
301.093,1.54957
302.151,1.90384
303.112,2.34749
303.966,2.89172
304.714,3.54256
305.419,4.38527
306.017,5.3655
306.573,6.60533
307.085,8.17665
307.547,10.1385
307.936,12.4117
308.316,15.4802
308.658,19.3462
308.957,24.0819
309.23,30.1616
309.452,37.0377
309.662,46.0258
309.835,56.3149
309.999,69.8461
310.14,85.8927
310.264,105.033
310.399,133.549
310.525,170.436
310.644,217.548
310.773,284.14
310.926,388.369
311.174,599.914
311.389,776.734
311.554,860.805
311.656,875.966
311.811,840.731
311.985,730.277
312.383,389.684
312.526,291.589
312.661,220.293
312.785,171.008
312.905,135.537
313.024,109.174
313.152,88.3124
313.302,70.6889
313.469,56.7034
313.648,45.9259
313.853,37.0695
314.084,29.9139
314.353,23.9429
314.648,19.2663
314.99,15.3889
315.331,12.5821
315.742,10.1281
316.203,8.14389
316.741,6.49222
317.297,5.26286
317.895,4.29158
318.6,3.45718
319.348,2.81339
320.202,2.27631
321.227,1.81336
322.253,1.4794
323.406,1.20479
324.752,0.970651
326.184,0.790191
327.892,0.634981
329.602,0.523365
331.31,0.442293
332.731,0.394367
333.863,0.371501
334.429,0.368584
335.023,0.379747
335.376,0.40128
335.611,0.429457
335.788,0.466701
335.935,0.521865
336.026,0.578785
336.119,0.669444
336.197,0.785913
336.274,0.959944
336.344,1.18791
336.406,1.46846
336.469,1.85564
336.534,2.38438
336.599,3.0771
336.673,4.10787
336.748,5.42935
336.839,7.48908
336.96,10.886
337.232,19.6133
337.366,22.7063
337.485,23.8266
337.5,23.8399
337.609,23.0652
337.73,20.595
337.916,14.8653
338.094,9.23117
338.201,6.4863
338.286,4.75474
338.364,3.52706
338.433,2.67599
338.503,2.02985
338.565,1.59727
338.627,1.27154
338.689,1.02961
338.751,0.851735
338.825,0.700231
338.907,0.587337
339.0,0.503718
339.116,0.437829
339.255,0.388702
339.488,0.339354
339.828,0.296843
340.324,0.260518
340.992,0.231326
342.256,0.199054
344.113,0.17024
346.951,0.141486
350.397,0.116431
354.417,0.0954411
359.012,0.0780321
364.755,0.0624846
369.35,0.0531325
375.093,0.0442198
381.985,0.0361145
390.025,0.0293243
400.363,0.0230618
411.85,0.0182755
420.723,0.0154791
431.621,0.0128913
439.829,0.0113353
452.846,0.00937501
465.863,0.00788075
478.879,0.0067154
495.15,0.00559288
514.675,0.0045614
537.454,0.00369657
566.742,0.00289303
592.775,0.00238137
625.317,0.00191875
655.144,0.00159881
691.201,0.00131215
727.258,0.00109374
778.768,8.74926E-4
819.976,7.44342E-4
861.184,6.43457E-4
912.694,5.47589E-4
974.506,4.61049E-4
1056.92,3.82053E-4
1139.34,3.28413E-4
1221.75,2.91494E-4
1304.17,2.66193E-4
1427.79,2.44299E-4
1572.02,2.34333E-4
1592.63,2.34115E-4
1716.25,2.4004E-4
1839.87,2.58772E-4
1922.29,2.7951E-4
1994.86,3.05102E-4
2088.96,3.54017E-4
2151.69,4.03361E-4
2222.26,4.86043E-4
2277.15,5.8222E-4
2322.09,7.00527E-4
2358.7,8.42655E-4
2390.06,0.0010161
2422.81,0.00129493
2441.63,0.00153033
2459.07,0.00182726
2475.52,0.00222855
2487.29,0.00262386
2497.27,0.00307495
2506.46,0.00359827
2515.62,0.00431559
2524.4,0.00527659
2531.83,0.00641949
2538.11,0.00777649
2544.38,0.0096303
2549.4,0.0117493
2554.1,0.0145276
2557.94,0.0177099
2561.47,0.0217509
2564.61,0.0267822
2567.28,0.0327101
2569.78,0.0404256
2571.98,0.0498587
2573.86,0.0610632
2575.51,0.0744899
2577.12,0.0926386
2578.49,0.11424
2579.66,0.139674
2580.76,0.172272
2581.74,0.212595
2582.57,0.259126
2583.37,0.321873
2584.06,0.396551
2584.64,0.485009
2585.21,0.603922
2585.64,0.73094
2586.03,0.892311
2586.37,1.09537
2586.63,1.31611
2586.87,1.5934
2587.1,1.95737
2587.33,2.46287
2587.54,3.07813
2587.73,3.86745
2587.95,5.02643
2588.16,6.56932
2588.38,8.62081
2588.63,11.6544
2588.91,15.9491
2589.28,22.9485
2590.05,39.3511
2590.38,44.52
2590.74,47.1094
2590.8,47.1727
2591.13,45.5224
2591.46,41.1155
2591.96,30.9134
2592.51,19.1359
2592.81,13.9031
2593.06,10.4366
2593.27,8.06813
2593.5,6.05504
2593.72,4.63834
2593.94,3.57998
2594.15,2.81232
2594.36,2.24768
2594.59,1.7935
2594.83,1.46765
2595.11,1.18998
2595.39,0.992699
2595.75,0.816268
2596.13,0.678604
2596.6,0.556714
2597.17,0.451286
2597.86,0.361307
2598.64,0.289102
2599.46,0.235179
2600.4,0.190906
2601.4,0.156923
2602.64,0.126784
2604.05,0.102544
2605.7,0.0829044
2607.5,0.0680748
2609.46,0.0569525
2611.81,0.047996
2614.37,0.0417691
2617.35,0.0375811
2620.32,0.0358157
2621.31,0.0356901
2624.75,0.03703
2627.05,0.0395929
2629.92,0.045229
2632.25,0.0526396
2634.37,0.062742
2636.14,0.0749283
2637.78,0.0911083
2639.19,0.110703
2640.53,0.136811
2641.62,0.166932
2642.64,0.205885
2643.58,0.256694
2644.39,0.318063
2645.07,0.391293
2645.66,0.478238
2646.23,0.595465
2646.67,0.725476
2647.03,0.877111
2647.37,1.06992
2647.62,1.2794
2647.86,1.54637
2648.1,1.9166
2648.32,2.38754
2648.52,2.98096
2648.74,3.81069
2648.95,4.923
2649.16,6.39101
2649.37,8.28842
2649.62,11.1798
2649.9,15.3327
2650.25,21.7014
2651.07,38.263
2651.39,43.1643
2651.76,45.6025
2651.82,45.6591
2652.13,44.3278
2652.51,39.3576
2653.12,27.0561
2653.61,17.4922
2653.92,12.4699
2654.15,9.47465
2654.39,7.11802
2654.61,5.45547
2654.82,4.19211
2655.03,3.26433
2655.24,2.57677
2655.46,2.07011
2655.69,1.66408
2655.96,1.33572
2656.26,1.07948
2656.6,0.876198
2656.99,0.71569
2657.46,0.580599
2657.97,0.476236
2658.56,0.389012
2659.25,0.315546
2660.05,0.253968
2660.99,0.202935
2662.01,0.163732
2663.11,0.133325
2664.32,0.108837
2665.7,0.0887421
2667.34,0.0714584
2669.23,0.0575023
2671.26,0.0467892
2673.46,0.0385381
2676.13,0.031407
2678.95,0.0260779
2682.24,0.0217342
2685.69,0.0186177
2689.46,0.0163517
2693.22,0.0150103
2697.3,0.0144598
2700.41,0.0148182
2703.53,0.0160812
2705.61,0.0177527
2707.6,0.0203701
2709.26,0.0237386
2710.59,0.0277572
2711.75,0.0328278
2712.74,0.0389833
2713.69,0.0473836
2714.56,0.0585296
2715.18,0.0697721
2715.8,0.085481
2716.3,0.103413
2716.71,0.125049
2717.0,0.147041
2717.25,0.174169
2717.47,0.20865
2717.65,0.251094
2717.81,0.300152
2717.97,0.372255
2718.13,0.465728
2718.28,0.59365
2718.44,0.767907
2718.59,1.00333
2718.74,1.29411
2718.88,1.67099
2719.05,2.23184
2719.21,2.96137
2719.39,3.95687
2719.58,5.29732
2719.79,7.27614
2720.04,10.0455
2720.35,14.4403
2721.13,26.4859
2721.48,30.3351
2721.82,31.7343
2721.84,31.7386
2722.17,30.4836
2722.52,26.9131
2723.12,17.664
2723.54,11.3896
2723.8,8.2073
2724.01,6.08747
2724.21,4.47763
2724.4,3.28593
2724.57,2.48525
2724.73,1.86498
2724.88,1.44539
2725.03,1.09965
2725.19,0.839782
2725.34,0.646712
2725.5,0.504561
2725.65,0.40053
2725.81,0.324545
2725.96,0.268898
2726.15,0.220978
2726.37,0.182386
2726.61,0.152422
2726.88,0.129962
2727.3,0.106381
2727.79,0.0872045
2728.33,0.0724629
2729.05,0.0583866
2729.78,0.0484039
2730.65,0.0397845
2731.66,0.0326507
2732.87,0.0266628
2734.18,0.0221832
2735.74,0.0184302
2737.69,0.0152119
2739.59,0.0130461
2741.96,0.0112088
2745.01,0.00960905
2748.43,0.00846586
2752.99,0.00758946
2757.56,0.00719654
2759.08,0.00715823
2765.29,0.00739495
2769.43,0.00804411
2772.53,0.00895727
2775.64,0.010475
2777.71,0.0120835
2779.43,0.0140794
2781.16,0.017036
2782.41,0.0201852
2783.47,0.024018
2784.5,0.0292625
2785.35,0.0355666
2786.05,0.0429143
2786.71,0.0526652
2787.18,0.0624894
2787.61,0.0753572
2787.91,0.088371
2788.17,0.104923
2788.4,0.125854
2788.59,0.151132
2788.77,0.187528
2788.94,0.2344
2789.08,0.287919
2789.22,0.359228
2789.38,0.464863
2789.52,0.593097
2789.65,0.754284
2789.79,0.969044
2789.94,1.24355
2790.1,1.65562
2790.26,2.18602
2790.44,2.91962
2790.64,3.94876
2790.86,5.43276
2791.15,7.75626
2791.55,11.8246
2792.14,18.0037
2792.5,20.616
2792.84,21.592
2792.86,21.5956
2793.2,20.7451
2793.54,18.3968
2794.1,12.6303
2794.55,8.01146
2794.82,5.71103
2795.05,4.17239
2795.25,3.0639
2795.44,2.25637
2795.61,1.69773
2795.78,1.26602
2795.93,0.962763
2796.07,0.749761
2796.21,0.585089
2796.35,0.45906
2796.49,0.363441
2796.64,0.287251
2796.81,0.226701
2796.97,0.183396
2797.14,0.152274
2797.33,0.125906
2797.53,0.107456
2797.8,0.0899373
2798.13,0.075784
2798.6,0.062296
2799.16,0.0513612
2799.82,0.0425028
2800.61,0.0351225
2801.47,0.0295143
2802.5,0.0248847
2803.74,0.0211542
2805.05,0.0185257
2806.52,0.0165815
2808.48,0.0150327
2811.43,0.0140042
2812.41,0.0138995
2815.9,0.0142629
2819.39,0.015632
2822.62,0.0178966
2825.79,0.0213532
2828.5,0.0257904
2830.99,0.0317309
2833.03,0.0386655
2834.97,0.0480432
2836.55,0.0588765
2838.04,0.0731424
2839.33,0.0906113
2840.46,0.111979
2841.5,0.139323
2842.34,0.170114
2843.13,0.210178
2843.79,0.256524
2844.38,0.3123
2844.86,0.375625
2845.31,0.456994
2845.7,0.5553
2846.02,0.671543
2846.28,0.801481
2846.54,0.983422
2846.77,1.21463
2846.98,1.49853
2847.2,1.90705
2847.41,2.44688
2847.61,3.17093
2847.82,4.15249
2848.04,5.49727
2848.27,7.36774
2848.53,10.0446
2848.84,14.1231
2849.28,21.248
2849.89,31.5431
2850.27,36.1644
2850.63,38.0751
2850.68,38.107
2851.02,36.8222
2851.39,32.6926
2851.99,22.8034
2852.49,14.5795
2852.78,10.6057
2853.04,7.81007
2853.26,5.88913
2853.48,4.48091
2853.69,3.4056
2853.89,2.66489
2854.09,2.07964
2854.29,1.64663
2854.5,1.3276
2854.73,1.06378
2854.98,0.8641
2855.27,0.701313
2855.59,0.575999
2855.93,0.482444
2856.34,0.401581
2856.82,0.331124
2857.43,0.267166
2858.11,0.216779
2858.84,0.17767
2859.71,0.143684
2860.73,0.115382
2861.83,0.093537
2863.12,0.0751833
2864.51,0.0611147
2866.1,0.049643
2867.88,0.0404885
2869.82,0.0333862
2872.08,0.0275349
2874.6,0.0230639
2876.8,0.0204029
2879.0,0.0186215
2881.97,0.01749
2882.75,0.0174654
2884.43,0.0178662
2886.11,0.019139
2887.38,0.0210551
2888.43,0.0237013
2889.48,0.0279736
2890.27,0.0330018
2890.93,0.0393462
2891.45,0.0471057
2891.82,0.0554835
2892.09,0.0650231
2892.33,0.077323
2892.52,0.0924687
2892.68,0.109529
2892.84,0.132954
2893.0,0.165265
2893.15,0.209808
2893.28,0.259384
2893.42,0.323587
2893.55,0.406158
2893.7,0.531589
2893.85,0.696019
2894.01,0.908522
2894.18,1.22283
2894.35,1.62773
2894.53,2.13749
2894.74,2.92168
2895.0,4.09081
2895.33,5.99452
2896.11,11.1185
2896.47,12.8707
2896.82,13.6631
2896.89,13.6902
2897.21,13.2354
2897.52,11.9637
2898.01,8.95392
2898.57,5.27142
2898.88,3.65576
2899.12,2.61909
2899.32,1.95198
2899.49,1.4741
2899.67,1.09865
2899.84,0.816603
2899.99,0.624407
2900.15,0.476499
2900.3,0.364237
2900.45,0.282134
2900.6,0.219109
2900.75,0.172687
2900.91,0.138662
2901.06,0.11375
2901.24,0.0924153
2901.45,0.0757575
2901.67,0.0639835
2901.89,0.0557225
2902.24,0.0466799
2902.68,0.0391725
2903.25,0.032426
2903.99,0.0265633
2904.72,0.0224612
2905.68,0.0186763
2906.84,0.0155638
2908.14,0.0131606
2909.83,0.0110497
2911.87,0.00936441
2914.36,0.00800389
2917.76,0.00684051
2921.16,0.0060624
2925.91,0.00535837
2929.53,0.00500581
2936.78,0.00456007
2947.65,0.00427671
2951.27,0.00424171
2962.14,0.00432316
2974.2,0.00466787
2984.74,0.00525038
2993.18,0.0059626
3002.67,0.00713892
3008.99,0.00832633
3015.32,0.0100441
3020.06,0.0119332
3024.81,0.0147424
3027.97,0.0175801
3030.61,0.0211111
3032.72,0.0252384
3034.36,0.029875
3035.71,0.0353406
3036.97,0.0428174
3037.96,0.0514651
3038.82,0.0621979
3039.51,0.0747179
3040.12,0.0908656
3040.58,0.109133
3040.87,0.126554
3041.16,0.151484
3041.37,0.179234
3041.55,0.21188
3041.73,0.257437
3041.9,0.31946
3042.05,0.394452
3042.21,0.49512
3042.36,0.629558
3042.51,0.807744
3042.66,1.04152
3042.83,1.37948
3042.99,1.79195
3043.17,2.41156
3043.36,3.21061
3043.56,4.34236
3043.77,5.83786
3044.04,8.14531
3044.39,11.9754
3045.16,21.105
3045.55,24.4429
3045.9,25.6591
3045.94,25.6694
3046.27,24.7861
3046.61,22.2444
3047.12,16.3567
3047.66,9.96731
3047.95,7.10958
3048.2,5.16081
3048.42,3.74797
3048.62,2.74951
3048.81,2.0545
3048.97,1.5743
3049.14,1.19181
3049.29,0.925435
3049.44,0.721291
3049.58,0.580134
3049.73,0.460494
3049.89,0.371192
3050.05,0.298815
3050.24,0.242032
3050.43,0.202392
3050.66,0.168666
3050.94,0.142385
3051.23,0.124965
3051.68,0.106596
3052.19,0.093027
3052.87,0.0810187
3053.55,0.0730533
3054.62,0.0654226
3055.77,0.0611526
3057.31,0.0592553
3059.44,0.0613102
3061.57,0.0674086
3063.71,0.0774734
3065.84,0.0925517
3067.89,0.113715
3069.68,0.140356
3071.28,0.174091
3072.62,0.213683
3073.77,0.260266
3074.76,0.31387
3075.8,0.392907
3076.62,0.478472
3077.37,0.585414
3078.09,0.726934
3078.74,0.907874
3079.25,1.10785
3079.68,1.33572
3080.1,1.65127
3080.45,2.00088
3080.79,2.48135
3081.11,3.11435
3081.42,3.93802
3081.72,5.02025
3082.02,6.45741
3082.31,8.32193
3082.66,11.1136
3083.08,15.2872
3084.13,27.0865
3084.54,30.2
3084.96,31.3409
3085.36,30.237
3085.77,27.1523
3086.55,18.3694
3087.1,12.4531
3087.48,9.12572
3087.79,7.03874
3088.12,5.3479
3088.4,4.24066
3088.68,3.40139
3088.98,2.73631
3089.32,2.18324
3089.66,1.78424
3090.04,1.46482
3090.46,1.20152
3090.97,0.974573
3091.54,0.795299
3092.15,0.652829
3092.87,0.531518
3093.74,0.425788
3094.75,0.3387
3095.87,0.270919
3097.07,0.218949
3098.35,0.17843
3099.84,0.144079
3101.59,0.115259
3103.38,0.0939772
3105.43,0.0762699
3107.82,0.0614302
3110.55,0.0492953
3113.45,0.0400517
3116.86,0.032271
3120.78,0.0259594
3124.88,0.0212931
3129.32,0.0176741
3134.09,0.0149091
3139.55,0.0127147
3145.02,0.0113386
3149.11,0.0108347
3150.48,0.0107887
3153.8,0.0110286
3156.02,0.0116235
3158.24,0.0128311
3159.82,0.0143258
3161.25,0.0165187
3162.44,0.0194325
3163.39,0.0230495
3164.13,0.027151
3164.74,0.0320837
3165.28,0.0385799
3165.63,0.0448865
3165.94,0.0531701
3166.16,0.0619414
3166.37,0.0747404
3166.57,0.0912273
3166.72,0.109515
3166.87,0.134224
3167.02,0.167609
3167.18,0.212562
3167.33,0.272707
3167.48,0.352486
3167.64,0.457214
3167.79,0.593039
3167.94,0.766877
3168.12,1.02169
3168.3,1.37509
3168.51,1.88322
3168.74,2.5861
3168.99,3.53143
3169.32,5.1097
3170.16,9.72957
3170.55,11.3199
3170.92,11.9639
3170.98,11.9781
3171.33,11.5295
3171.68,10.2858
3172.24,7.32592
3172.75,4.53253
3173.04,3.23982
3173.28,2.35835
3173.5,1.73249
3173.7,1.28479
3173.88,0.951858
3174.06,0.713008
3174.21,0.550768
3174.36,0.42445
3174.52,0.326168
3174.67,0.252703
3174.82,0.197449
3174.96,0.159818
3175.11,0.128291
3175.27,0.104952
3175.45,0.0847732
3175.63,0.0711526
3175.84,0.0592453
3176.11,0.049675
3176.41,0.0422481
3176.85,0.0352521
3177.34,0.0299381
3177.95,0.0252384
3178.81,0.0207001
3179.77,0.0172573
3180.92,0.0144616
3182.25,0.0123033
3184.06,0.0103587
3186.24,0.00888451
3188.92,0.00779898
3192.58,0.00695192
3196.25,0.00657735
3197.47,0.00654408
3200.86,0.00675049
3203.11,0.00722728
3204.8,0.00796256
3206.21,0.00907979
3207.16,0.0103466
3207.83,0.0117214
3208.41,0.0136172
3208.75,0.0153432
3209.04,0.0176752
3209.28,0.0207168
3209.48,0.0244288
3209.68,0.0298919
3209.86,0.0370335
3210.02,0.0458983
3210.18,0.0579956
3210.33,0.0743817
3210.49,0.0957284
3210.63,0.120595
3210.79,0.159318
3210.96,0.209942
3211.13,0.274995
3211.32,0.372598
3211.52,0.50015
3211.74,0.677021
3212.01,0.956215
3212.37,1.41511
3213.18,2.56852
3213.56,2.9725
3213.92,3.14363
3213.99,3.14832
3214.35,3.02758
3214.7,2.69328
3215.26,1.91725
3215.77,1.19231
3216.08,0.832074
3216.32,0.609429
3216.54,0.447166
3216.74,0.331606
3216.93,0.245732
3217.1,0.18529
3217.26,0.142935
3217.42,0.110393
3217.58,0.0857479
3217.73,0.0679777
3217.88,0.0554223
3218.05,0.0443605
3218.22,0.0365581
3218.42,0.0303751
3218.65,0.0259046
3218.82,0.0237595
3219.05,0.0219583
3219.39,0.0207336
3219.55,0.0206061
3219.92,0.021321
3220.24,0.0235417
3220.46,0.0264011
3220.67,0.0310646
3220.86,0.037381
3221.03,0.0451865
3221.19,0.0560198
3221.36,0.0713676
3221.51,0.0910469
3221.67,0.11712
3221.83,0.151166
3222.0,0.199948
3222.18,0.263039
3222.38,0.355328
3222.59,0.486061
3222.83,0.667317
3223.11,0.931173
3223.49,1.37729
3224.18,2.24359
3224.59,2.60855
3224.95,2.74099
3224.99,2.74289
3225.32,2.65281
3225.65,2.40085
3226.15,1.82254
3226.74,1.08121
3227.05,0.760944
3227.3,0.554968
3227.51,0.411473
3227.7,0.310102
3227.89,0.230585
3228.06,0.174168
3228.24,0.130874
3228.4,0.100842
3228.55,0.0779548
3228.71,0.0607294
3228.85,0.0490264
3229.01,0.0392782
3229.17,0.0321329
3229.36,0.0260544
3229.55,0.0218837
3229.74,0.0189975
3229.99,0.0164264
3230.31,0.0144101
3230.69,0.0128989
3231.34,0.0113296
3232.16,0.0101666
3233.25,0.00929235
3234.89,0.00876625
3235.44,0.00873191
3237.11,0.00896506
3238.78,0.00973293
3240.03,0.010795
3241.28,0.0125303
3242.11,0.0142972
3242.99,0.0170489
3243.62,0.0199612
3244.12,0.0233253
3244.54,0.0275137
3244.87,0.0327436
3245.12,0.0388037
3245.33,0.0462971
3245.52,0.0563054
3245.69,0.0686131
3245.86,0.0857046
3246.02,0.109426
3246.17,0.138424
3246.32,0.176942
3246.48,0.227674
3246.63,0.293798
3246.78,0.378993
3246.95,0.508005
3247.13,0.675653
3247.3,0.889235
3247.51,1.21298
3247.73,1.63932
3247.98,2.25197
3248.3,3.21867
3249.22,6.40761
3249.59,7.33741
3249.96,7.71326
3250.0,7.71802
3250.34,7.45884
3250.67,6.73448
3251.21,4.96957
3251.77,2.98795
3252.07,2.11825
3252.32,1.54515
3252.54,1.12444
3252.74,0.839458
3252.93,0.623705
3253.09,0.474416
3253.26,0.358578
3253.42,0.275006
3253.58,0.209536
3253.74,0.160393
3253.9,0.123917
3254.05,0.09919
3254.19,0.0805807
3254.36,0.0645993
3254.53,0.0534072
3254.74,0.0436281
3254.95,0.0369551
3255.2,0.0314916
3255.53,0.0266889
3255.97,0.0226272
3256.55,0.0190106
3257.26,0.0160729
3257.99,0.0139209
3259.0,0.0118974
3260.25,0.0102429
3261.86,0.0089085
3263.64,0.0079942
3265.78,0.00733697
3268.63,0.00689154
3272.91,0.00671055
3278.6,0.00694729
3285.57,0.00780476
3291.9,0.00915822
3296.97,0.0107884
3301.4,0.0128213
3305.52,0.0154951
3309.32,0.0190062
3312.56,0.0232542
3315.33,0.028306
3318.1,0.0354202
3320.44,0.0439123
3322.38,0.0537409
3324.12,0.0658936
3325.78,0.082022
3327.21,0.101295
3328.47,0.125004
3329.59,0.153933
3330.57,0.188823
3331.42,0.230025
3332.23,0.284003
3332.94,0.350185
3333.6,0.437082
3334.17,0.543091
3334.62,0.658385
3335.01,0.80015
3335.41,0.99954
3335.72,1.22221
3336.06,1.54559
3336.33,1.91283
3336.61,2.39893
3336.92,3.10929
3337.22,4.04509
3337.56,5.38026
3337.93,7.26225
3338.65,11.6967
3339.25,15.2259
3339.69,16.8552
3340.03,17.2826
3340.45,16.6689
3340.93,14.6044
3342.15,7.16849
3342.54,5.25297
3342.86,4.01415
3343.13,3.16022
3343.44,2.42911
3343.75,1.88752
3344.06,1.48697
3344.38,1.18945
3344.74,0.952787
3345.1,0.78296
3345.49,0.645724
3345.97,0.526948
3346.55,0.423227
3347.22,0.340353
3347.88,0.280524
3348.74,0.224919
3349.73,0.179157
3350.8,0.144568
3352.06,0.11517
3353.49,0.0918668
3355.07,0.0735794
3356.81,0.0592856
3358.71,0.0481226
3360.73,0.0395475
3363.22,0.0319226
3365.83,0.0262092
3368.68,0.0217049
3372.01,0.0179314
3376.13,0.0146732
3380.56,0.012273
3385.62,0.0104324
3391.96,0.00898698
3398.29,0.00823132
3403.35,0.00808207
3408.1,0.00840986
3411.67,0.00908694
3414.65,0.0102367
3416.9,0.0117451
3418.7,0.0136496
3420.25,0.0161634
3421.44,0.019072
3422.43,0.0225969
3423.34,0.027314
3424.06,0.0326852
3424.66,0.0390531
3425.14,0.0463832
3425.48,0.0536637
3425.77,0.0628193
3426.02,0.0743198
3426.22,0.0881843
3426.43,0.108192
3426.6,0.131478
3426.77,0.161592
3426.93,0.202451
3427.09,0.257728
3427.25,0.332042
3427.41,0.43112
3427.58,0.566065
3427.74,0.737571
3427.9,0.957932
3428.09,1.28213
3428.29,1.73322
3428.49,2.32304
3428.73,3.20808
3429.01,4.49793
3429.38,6.63535
3430.26,12.398
3430.66,14.2234
3431.03,14.887
3431.06,14.8896
3431.43,14.3025
3431.83,12.5593
3432.51,8.14527
3432.97,5.24587
3433.28,3.68833
3433.52,2.7049
3433.74,1.98452
3433.94,1.47827
3434.12,1.1103
3434.31,0.82632
3434.47,0.635033
3434.63,0.483615
