48-Cd-116(n,&gamma;) ENDF/B-VII.1
839.054,0.00174203
845.049,0.00210065
850.238,0.0025495
855.161,0.0031673
858.758,0.00381585
861.849,0.00458089
864.603,0.00552261
867.372,0.00684487
869.57,0.00831733
871.984,0.0106098
873.767,0.0130112
875.313,0.0159118
876.639,0.0193025
877.964,0.0239946
879.226,0.0303309
880.268,0.0376576
881.151,0.0463124
881.972,0.0574253
882.729,0.0717835
883.392,0.0894317
883.944,0.109822
884.433,0.134536
884.875,0.165102
885.285,0.204384
885.664,0.255476
885.987,0.317594
886.264,0.393901
886.461,0.472114
886.642,0.576898
886.784,0.698649
886.911,0.857667
887.021,1.05984
887.112,1.29181
887.208,1.63247
887.291,2.0293
887.374,2.55501
887.457,3.24709
887.546,4.22407
887.634,5.50682
887.723,7.166
887.822,9.54197
887.93,12.9188
888.049,17.6444
888.184,24.4863
888.358,35.4889
888.807,68.6203
889.015,79.9307
889.202,84.202
889.23,84.2748
889.407,81.278
889.583,72.9539
889.867,52.862
890.15,32.2024
890.303,22.9934
890.429,16.8576
890.548,12.3079
890.656,9.07301
890.757,6.76682
890.851,5.10699
890.934,3.98879
891.017,3.12361
891.1,2.46134
891.187,1.93803
891.281,1.51841
891.376,1.21511
891.471,0.995291
891.581,0.812205
891.707,0.667111
891.845,0.557417
892.023,0.460382
892.22,0.38525
892.496,0.311371
892.828,0.249671
893.206,0.200132
893.648,0.159457
894.106,0.12942
894.658,0.103433
895.289,0.0824309
895.983,0.0660642
896.678,0.0542026
897.506,0.043869
898.453,0.0353624
899.493,0.0286522
900.599,0.0235122
901.979,0.0188582
903.354,0.0155054
904.959,0.0126682
906.716,0.0104272
908.626,0.00866937
911.3,0.00695372
914.356,0.00562441
917.477,0.00470632
921.339,0.00393815
925.398,0.00341175
928.78,0.00310926
934.868,0.00277414
940.279,0.00262166
945.69,0.00256581
953.807,0.00262476
961.924,0.00281845
970.041,0.00317484
978.157,0.00370877
984.921,0.00436927
990.333,0.00508363
995.744,0.0060424
1001.16,0.00736045
1006.05,0.00895885
1010.24,0.0108895
1014.01,0.0132562
1017.51,0.0162559
1021.0,0.0204549
1023.79,0.025159
1026.24,0.0308012
1028.68,0.0386304
1030.88,0.0485429
1032.8,0.0608142
1034.48,0.0758384
1035.95,0.0941424
1037.17,0.115051
1038.39,0.143878
1039.47,0.179569
1040.45,0.224665
1041.27,0.277336
1042.04,0.345759
1042.72,0.430538
1043.33,0.537051
1043.88,0.669312
1044.33,0.823354
1044.75,1.02049
1045.12,1.26141
1045.44,1.56081
1045.71,1.91361
1045.96,2.37642
1046.17,2.92841
1046.35,3.57327
1046.51,4.39159
1046.65,5.35425
1046.79,6.638
1046.92,8.29838
1047.07,10.668
1047.22,13.7866
1047.39,18.5004
1047.58,25.4488
1047.82,36.3783
1048.32,62.0038
1048.55,70.599
1048.77,73.9775
1048.8,74.0289
1049.01,71.4901
1049.26,62.8999
1049.92,29.8512
1050.13,21.367
1050.3,15.8555
1050.45,12.2691
1050.6,9.50941
1050.74,7.49432
1050.88,5.98004
1051.04,4.74165
1051.21,3.75952
1051.38,3.06153
1051.59,2.46848
1051.8,2.04601
1052.06,1.67916
1052.33,1.39021
1052.64,1.14529
1053.02,0.931156
1053.48,0.74401
1053.97,0.602081
1054.56,0.478944
1055.17,0.388223
1055.89,0.311562
1056.62,0.254561
1057.46,0.206847
1058.44,0.166515
1059.59,0.132471
1060.81,0.106654
1062.21,0.0854619
1063.68,0.0693866
1065.35,0.0560378
1067.24,0.0451999
1069.48,0.0360479
1071.78,0.0292539
1074.57,0.0233629
1077.54,0.0189331
1081.0,0.0152548
1084.84,0.0124045
1088.81,0.0103378
1093.25,0.00876537
1097.68,0.00778977
1101.64,0.00740508
1102.96,0.00738767
1105.61,0.00760623
1108.25,0.00827761
1110.24,0.00930664
1111.89,0.0108036
1113.21,0.0126941
1114.25,0.0148909
1115.24,0.0180056
1116.01,0.0215557
1116.76,0.026432
1117.4,0.0325073
1117.91,0.0392956
1118.38,0.0483219
1118.78,0.0589286
1119.13,0.0719919
1119.43,0.0881347
1119.66,0.10655
1119.83,0.128384
1119.97,0.153861
1120.09,0.185837
1120.19,0.223629
1120.29,0.273326
1120.38,0.337803
1120.47,0.425503
1120.56,0.544466
1120.65,0.70488
1120.73,0.899056
1120.81,1.16762
1120.9,1.51643
1120.99,1.96384
1121.09,2.6215
1121.19,3.46544
1121.3,4.6457
1121.42,6.38925
1121.56,8.80969
1121.73,12.5183
1122.03,20.3763
1122.33,28.1202
1122.54,32.0438
1122.75,33.4657
1122.76,33.4675
1122.96,32.2328
1123.16,28.8093
1123.47,20.6335
1123.77,12.8646
1123.95,8.94899
1124.09,6.40641
1124.21,4.70628
1124.33,3.49078
1124.42,2.66129
1124.52,1.99532
1124.61,1.54177
1124.7,1.18766
1124.78,0.935376
1124.87,0.717184
1124.96,0.553804
1125.05,0.432515
1125.13,0.343019
1125.22,0.277176
1125.31,0.22869
1125.43,0.185367
1125.54,0.155135
1125.67,0.129915
1125.81,0.112207
1125.99,0.0950532
1126.24,0.0790149
1126.54,0.0654816
1126.89,0.053827
1127.29,0.0444478
1127.77,0.0363141
1128.32,0.0296507
1128.93,0.0242902
1129.65,0.0198369
1130.43,0.0163907
1131.33,0.0135057
1132.41,0.0110891
1133.62,0.00921071
1135.0,0.00767884
1136.81,0.0062885
1138.62,0.00533164
1140.77,0.00454738
1143.79,0.00377754
1146.89,0.00323954
1151.03,0.00274858
1157.93,0.00223712
1164.83,0.00191202
1173.1,0.00164892
1184.69,0.00141782
1196.27,0.00127504
1207.86,0.00118969
1225.24,0.00113906
1239.72,0.00116165
1254.21,0.00123185
1268.69,0.0013813
1280.27,0.00156931
1291.86,0.0018416
1302.0,0.0022
1310.69,0.00264151
1319.38,0.00328176
1325.17,0.00387758
1330.96,0.00468147
1336.76,0.0057675
1341.83,0.00712948
1346.17,0.00875473
1349.79,0.0106007
1353.41,0.0131458
1356.67,0.0163423
1359.48,0.0200519
1362.16,0.0250538
1364.58,0.0314209
1366.58,0.0387817
1368.46,0.0483227
1370.13,0.0601843
1371.68,0.0755928
1373.02,0.0942623
1374.23,0.117948
1375.23,0.14519
1376.17,0.180467
1377.0,0.224063
1377.78,0.28046
1378.44,0.348774
1379.01,0.428477
1379.52,0.528105
1379.96,0.645662
1380.34,0.787703
1380.71,0.975342
1381.02,1.20569
1381.28,1.48435
1381.49,1.80696
1381.68,2.21141
1381.84,2.7439
1381.99,3.37364
1382.13,4.24019
1382.27,5.43433
1382.4,6.93258
1382.53,8.91875
1382.66,11.5145
1382.81,15.1444
1382.97,20.4731
1383.15,28.3036
1383.37,39.8742
1383.79,67.8705
1384.12,88.1311
1384.38,97.4436
1384.54,99.1492
1384.77,95.7709
1384.99,86.3747
1385.35,63.836
1385.73,39.2828
1385.95,27.7118
1386.11,20.6195
1386.26,15.6923
1386.4,11.8445
1386.54,9.06468
1386.68,6.96141
1386.81,5.43583
1386.95,4.30141
1387.08,3.46216
1387.24,2.75936
1387.4,2.22424
1387.59,1.80538
1387.8,1.48242
1388.04,1.22229
1388.3,1.01977
1388.67,0.818183
1389.09,0.653711
1389.53,0.533601
1390.09,0.425174
1390.67,0.343592
1391.31,0.279156
1392.04,0.225472
1392.81,0.184105
1393.69,0.149682
1394.73,0.120037
1395.9,0.096293
1397.24,0.0769073
1398.7,0.0617122
1400.37,0.0492983
1402.19,0.0396581
1404.25,0.0317644
1406.45,0.0257433
1408.95,0.0207428
1411.67,0.0169052
1414.56,0.013817
1417.77,0.0113047
1420.95,0.00944145
1424.94,0.00771387
1429.71,0.00620771
1434.49,0.00512647
1440.86,0.00411223
1447.23,0.00337535
1455.2,0.00272391
1463.16,0.00228157
1471.12,0.00196754
1480.68,0.00170545
1490.23,0.00154947
1501.38,0.00146908
1502.97,0.00146882
1512.53,0.00152442
1517.95,0.00161643
1524.39,0.00181955
1529.47,0.00207763
1533.54,0.00239844
1537.61,0.00288014
1540.91,0.00346273
1543.88,0.00422187
1546.42,0.00513369
1548.45,0.00617713
1550.49,0.00764027
1552.1,0.00925894
1553.62,0.0113773
1554.89,0.0137957
1556.19,0.0171844
1557.33,0.0213882
1558.29,0.0263621
1559.14,0.032477
1559.89,0.0398444
1560.6,0.0495875
1561.22,0.0615328
1561.74,0.0752224
1562.24,0.0936107
1562.66,0.115909
1562.98,0.139251
1563.25,0.16626
1563.48,0.199702
1563.68,0.242392
1563.84,0.290907
1563.97,0.34962
1564.1,0.432207
1564.23,0.540554
1564.33,0.66698
1564.44,0.835057
1564.55,1.05754
1564.66,1.37091
1564.77,1.76685
1564.88,2.27872
1565.0,3.03783
1565.14,4.10046
1565.26,5.34128
1565.41,7.34187
1565.59,10.2563
1565.79,14.3293
1566.18,23.98
1566.52,31.9192
1566.76,35.839
1567.0,37.2485
1567.23,35.9875
1567.45,32.4697
1567.78,24.872
1568.19,14.7171
1568.4,10.4957
1568.57,7.5338
1568.72,5.59632
1568.85,4.2027
1568.99,3.11725
1569.11,2.36445
1569.22,1.8057
1569.33,1.40831
1569.44,1.1024
1569.54,0.869193
1569.65,0.692731
1569.77,0.545795
1569.88,0.446008
1570.01,0.359259
1570.15,0.297702
1570.3,0.247005
1570.49,0.204267
1570.73,0.168151
1571.0,0.140494
1571.34,0.115613
1571.76,0.0933281
1572.26,0.0749569
1572.76,0.0616865
1573.38,0.0496406
1574.02,0.040667
1574.8,0.0327166
1575.66,0.0264845
1576.59,0.0215439
1577.71,0.017268
1578.85,0.0141379
1580.18,0.0114753
1581.59,0.00943615
1583.4,0.00755274
1585.3,0.00612674
1587.47,0.00497002
1589.63,0.00413084
1592.21,0.00340074
1594.78,0.00286953
1598.7,0.00229175
1602.82,0.00187233
1606.94,0.00157318
1611.89,0.00131648
1617.66,0.00110612
1625.9,9.05348E-4
1634.14,7.70833E-4
1644.03,6.60034E-4
1657.22,5.66398E-4
1670.41,5.07349E-4
1689.28,4.60095E-4
1709.19,4.39348E-4
1729.35,4.46748E-4
1749.5,4.81092E-4
1763.1,5.30505E-4
1773.98,5.91758E-4
1784.86,6.81249E-4
1794.38,8.03081E-4
1801.18,9.30606E-4
1808.2,0.00111384
1813.91,0.00133332
1819.13,0.0016221
1823.72,0.00198941
1828.31,0.00253815
1831.39,0.00306546
1834.48,0.00381551
1836.93,0.00465949
1839.07,0.00567817
1841.07,0.00700448
1843.02,0.00881722
1844.61,0.0108916
1845.96,0.013355
1847.16,0.0163505
1848.29,0.0202858
1849.26,0.0249709
1850.13,0.0307072
1850.96,0.0383127
1851.63,0.0467787
1852.28,0.0582684
1852.85,0.0724142
1853.34,0.0894418
1853.78,0.110944
1854.12,0.135306
1854.39,0.164268
1854.59,0.196766
1854.76,0.235637
1854.9,0.283335
1855.05,0.351524
1855.17,0.431217
1855.28,0.540311
1855.39,0.670084
1855.51,0.866498
1855.63,1.13241
1855.75,1.48896
1855.87,1.96125
1855.98,2.57854
1856.1,3.37329
1856.24,4.54334
1856.38,6.04217
1856.52,7.96934
1856.68,10.8439
1856.89,15.4034
1857.16,22.6315
1857.71,38.2626
1858.0,44.3307
1858.26,46.5367
1858.29,46.5589
1858.54,44.9896
1858.78,40.6073
1859.16,30.2649
1859.58,18.124
1859.82,12.6256
1860.0,9.06309
1860.17,6.56386
1860.31,4.88718
1860.45,3.66791
1860.56,2.81062
1860.68,2.14125
1860.8,1.62654
1860.9,1.2855
1861.01,1.01893
1861.11,0.812299
1861.21,0.653164
1861.33,0.510486
1861.45,0.407151
1861.58,0.328745
1861.72,0.27004
1861.88,0.22115
1862.07,0.182742
1862.26,0.156279
1862.49,0.133348
1862.83,0.109663
1863.24,0.0897279
1863.74,0.0724793
1864.26,0.0593776
1864.92,0.0476239
1865.63,0.0384617
1866.34,0.0317774
1867.14,0.0262147
1868.11,0.0213169
1869.13,0.0175075
1870.24,0.0144688
1871.57,0.0118198
1872.98,0.00975021
1874.58,0.00803881
1876.44,0.0065971
1878.48,0.00546446
1880.7,0.00458304
1883.8,0.00373064
1887.29,0.00308886
1890.77,0.00266881
1894.91,0.00234009
1900.35,0.00209402
1905.78,0.00199669
1907.59,0.00198807
1913.03,0.00203685
1918.46,0.00219014
1923.9,0.0024758
1928.43,0.00284579
1932.96,0.00339695
1937.03,0.00413518
1940.66,0.00507298
1943.83,0.00627099
1946.39,0.007639
1948.58,0.00923552
1950.65,0.0113152
1952.59,0.0140326
1954.4,0.0176019
1955.86,0.021629
1957.25,0.0269704
1958.46,0.0335168
1959.51,0.0412827
1960.41,0.0504983
1961.26,0.0624448
1962.06,0.0781473
1962.75,0.0973868
1963.36,0.12102
1963.88,0.149334
1964.32,0.182033
1964.71,0.223141
1965.01,0.268158
1965.29,0.325968
1965.51,0.393605
1965.68,0.468097
1965.85,0.571791
1966.01,0.697656
1966.15,0.858929
1966.29,1.06541
1966.42,1.33994
1966.56,1.70267
1966.7,2.1773
1966.85,2.86851
1967.0,3.77014
1967.16,4.99536
1967.35,6.84052
1967.56,9.43677
1967.82,13.5311
1968.53,26.2097
1968.84,30.0218
1969.11,31.3254
1969.13,31.3289
1969.4,30.1931
1969.69,26.7322
1970.16,18.4034
1970.53,11.9234
1970.77,8.48242
1970.96,6.25749
1971.14,4.63595
1971.3,3.49089
1971.46,2.63269
1971.59,2.04684
1971.73,1.59669
1971.88,1.24583
1972.03,0.970836
1972.18,0.770677
1972.33,0.625039
1972.49,0.515825
1972.67,0.424303
1972.88,0.350813
1973.14,0.287455
1973.44,0.237823
1973.78,0.196444
1974.2,0.160823
1974.67,0.131811
1975.19,0.108221
1975.8,0.0881016
1976.53,0.0707157
1977.36,0.056581
1978.3,0.0452895
1979.27,0.0368602
1980.38,0.0298459
1981.6,0.0242652
1982.95,0.019738
1984.41,0.0161677
1986.11,0.0131206
1988.03,0.0106438
1990.25,0.0085751
1993.07,0.00675382
1995.98,0.00541862
1999.38,0.00432736
2002.78,0.00355186
2006.67,0.0029112
2010.55,0.00244457
2016.71,0.00193
2023.18,0.00156542
2029.66,0.00131275
2037.34,0.00110322
2047.52,9.16011E-4
2056.0,8.11768E-4
2069.57,7.05101E-4
2079.75,6.53381E-4
2093.33,6.10729E-4
2113.69,5.8587E-4
2134.05,5.99728E-4
2154.41,6.42123E-4
2174.76,7.21806E-4
2195.12,8.42087E-4
2212.09,9.95134E-4
2225.66,0.00116308
2239.24,0.001393
2252.33,0.0016921
2263.98,0.00207471
2274.9,0.00257801
2284.73,0.00322523
2293.47,0.00404321
2301.11,0.00506478
2307.66,0.00629797
2313.13,0.00771571
2317.68,0.0093039
2322.23,0.0114613
2326.32,0.0141299
2329.96,0.0173845
2333.15,0.0212666
2336.33,0.0266295
2339.02,0.0329045
2341.57,0.041155
2343.8,0.0512916
2345.71,0.0633201
2347.48,0.0787565
2349.12,0.0986277
2350.58,0.123413
2351.9,0.15509
2352.98,0.191444
2353.89,0.232851
2354.85,0.293148
2355.61,0.360417
2356.27,0.438914
2356.87,0.536619
2357.41,0.658177
2357.87,0.796034
2358.3,0.976837
2358.69,1.19529
2359.0,1.44292
2359.32,1.77389
2359.62,2.20737
2359.91,2.78173
2360.2,3.54787
2360.48,4.57001
2360.78,5.94682
2361.14,8.12955
2361.7,12.3008
2362.28,16.6396
2362.61,18.385
2362.99,19.1749
2363.0,19.1751
2363.33,18.6165
2363.7,16.7901
2364.38,11.6343
2364.88,7.93752
2365.23,5.86795
2365.55,4.43652
2365.84,3.43332
2366.14,2.66661
2366.41,2.15182
2366.7,1.7548
2367.02,1.41654
2367.41,1.13478
2367.84,0.90817
2368.33,0.728711
2368.82,0.599312
2369.46,0.478342
2370.1,0.391272
2370.83,0.318412
2371.7,0.255299
2372.68,0.204639
2373.83,0.162699
2375.01,0.131661
2376.29,0.107217
2377.79,0.0862639
2379.38,0.0701305
2381.2,0.0566917
2383.39,0.0451214
2385.57,0.0367833
2388.12,0.0297067
2391.12,0.0236898
2394.31,0.0191149
2397.95,0.015349
2401.77,0.012486
2406.14,0.0101046
2411.05,0.00816754
2416.52,0.00662025
2423.07,0.00528687
2429.62,0.00433138
2437.27,0.00352967
2444.55,0.00296682
2453.28,0.0024723
2463.48,0.00206391
2473.67,0.00177951
2483.57,0.00159222
2494.92,0.00147917
2499.28,0.00146202
2505.39,0.00148714
2512.81,0.00160986
2516.74,0.00175973
2520.67,0.00202238
2522.85,0.00224171
2525.04,0.00256952
2527.22,0.00306478
2528.97,0.00365437
2530.49,0.00441665
2531.8,0.00538299
2532.9,0.00655776
2533.79,0.0078969
2534.67,0.00979573
2535.36,0.0118909
2535.99,0.0145899
2536.55,0.0180116
2536.98,0.0218758
2537.27,0.0256291
2537.48,0.0294159
2537.69,0.0351754
2537.88,0.0425882
2538.03,0.0516049
2538.17,0.0630625
2538.31,0.0790892
2538.44,0.1001
2538.57,0.128284
2538.69,0.166541
2538.82,0.218061
2538.95,0.286806
2539.08,0.377507
2539.21,0.495723
2539.35,0.6616
2539.49,0.884719
2539.63,1.17008
2539.79,1.57835
2539.97,2.15576
2540.18,2.99089
2540.41,4.15855
2540.76,6.31044
2541.31,9.95277
2541.67,11.6299
2541.97,12.2227
2542.01,12.2294
2542.3,11.7956
2542.59,10.5878
2543.04,7.8317
2543.51,4.71648
2543.78,3.27763
2543.99,2.38561
2544.17,1.74515
2544.34,1.28329
2544.49,0.955193
2544.63,0.73545
2544.76,0.552783
2544.89,0.422956
2545.02,0.322524
2545.15,0.245791
2545.27,0.187829
2545.4,0.144852
2545.53,0.112323
2545.65,0.08842
2545.78,0.0709184
2545.91,0.0581103
2546.06,0.0471355
2546.24,0.0386194
2546.42,0.0324968
2546.67,0.0270607
2546.98,0.0226231
2547.35,0.0190127
2547.84,0.0156462
2548.41,0.0128668
2549.14,0.0104079
2549.96,0.00844606
2550.84,0.00697129
2551.92,0.00569016
2553.05,0.00475106
2554.34,0.00399809
2555.88,0.00337057
2557.69,0.00286284
2559.75,0.00246767
2562.32,0.00215006
2566.14,0.00186346
2569.84,0.00170932
2574.79,0.00161409
2578.7,0.00159723
2584.55,0.00165044
2592.36,0.00181997
2599.2,0.00210536
2605.06,0.00248848
2609.94,0.00295541
2614.82,0.00363703
2618.72,0.00441998
2622.63,0.00551155
2625.56,0.00668795
2628.49,0.00833628
2630.93,0.0102671
2633.13,0.0126816
2634.96,0.015415
2636.64,0.0188044
2638.17,0.0230597
2639.68,0.0288843
2640.87,0.0352406
2641.99,0.0433869
2643.01,0.0536483
2643.89,0.0657494
2644.74,0.0820694
2645.47,0.101655
2646.09,0.124731
2646.68,0.155868
2647.11,0.186884
2647.5,0.226324
2647.8,0.270283
2648.08,0.328004
2648.29,0.393677
2648.47,0.473615
2648.65,0.587102
2648.81,0.719034
2648.96,0.898786
2649.11,1.14364
2649.25,1.43783
2649.39,1.86156
2649.54,2.42273
2649.69,3.15639
2649.85,4.16728
2650.02,5.55056
2650.2,7.49394
2650.4,10.1829
2650.61,13.8136
2650.9,19.8681
2651.78,42.2617
2652.12,48.0132
2652.44,50.0978
2652.45,50.0998
2652.76,48.2369
2653.05,43.4738
2653.54,31.6085
2654.03,19.1548
2654.29,13.5804
2654.51,9.90603
2654.71,7.2779
2654.9,5.35654
2655.06,4.03952
2655.22,3.0261
2655.37,2.33569
2655.52,1.77707
2655.67,1.37488
2655.82,1.07469
2655.97,0.852243
2656.12,0.687947
2656.29,0.549901
2656.48,0.447696
2656.69,0.365292
2656.93,0.3014
2657.19,0.254945
2657.55,0.208982
2657.99,0.170954
2658.48,0.140783
2659.06,0.114569
2659.74,0.0925787
2660.44,0.0760201
2661.3,0.0614475
2662.32,0.048973
2663.39,0.0396364
2664.65,0.0317182
2666.11,0.0252426
2667.62,0.0204542
2669.44,0.0163169
2671.35,0.0132097
2673.47,0.010746
2675.93,0.00864169
2678.75,0.00692557
2681.71,0.00563434
2684.81,0.00464515
2688.33,0.00381819
2692.56,0.00311545
2696.93,0.0025706
2701.44,0.00215408
2707.08,0.00177026
2713.84,0.00144156
2721.74,0.00117269
2730.76,9.58064E-4
2742.03,7.73994E-4
2753.31,6.46133E-4
2766.84,5.36654E-4
2780.37,4.63071E-4
2793.9,4.05009E-4
2815.83,3.43131E-4
2837.22,3.04589E-4
2846.95,2.90711E-4
2872.31,2.69482E-4
2897.68,2.63855E-4
2913.58,2.69147E-4
2935.58,2.92832E-4
2950.82,3.25294E-4
2966.06,3.80885E-4
2976.73,4.45351E-4
2985.87,5.29434E-4
2992.88,6.20975E-4
2998.98,7.34501E-4
3004.65,8.84124E-4
3009.11,0.00104513
3013.46,0.00126178
3017.8,0.00156745
3021.26,0.00190687
3024.28,0.00232069
3027.12,0.00285905
3029.52,0.00349166
3031.83,0.0043414
3034.01,0.00547227
3035.85,0.00680909
3037.37,0.00834859
3038.74,0.0102753
3040.01,0.0127455
3041.16,0.0158703
3042.14,0.0195352
3043.08,0.0244947
3043.83,0.0299576
3044.47,0.0363315
3045.12,0.0454161
3045.58,0.0542374
3045.95,0.0638183
3046.27,0.0754929
3046.53,0.0895266
3046.76,0.107152
3046.95,0.12847
3047.11,0.152233
3047.26,0.184677
3047.42,0.231954
3047.55,0.285586
3047.69,0.356578
3047.82,0.450182
3047.97,0.587018
3048.11,0.769505
3048.26,1.0209
3048.42,1.35138
3048.57,1.77926
3048.74,2.40166
3048.91,3.20101
3049.1,4.32917
3049.31,5.89491
3049.57,8.32431
3049.91,12.2565
3050.66,21.9207
3051.03,25.3308
3051.37,26.5714
3051.4,26.5812
3051.75,25.5182
3052.09,22.586
3052.66,15.3324
3053.11,9.68789
3053.37,6.96793
3053.59,5.16727
3053.8,3.75439
3053.99,2.75185
3054.16,2.05074
3054.31,1.56401
3054.47,1.17653
3054.6,0.913137
3054.74,0.70823
